Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V11	2.34E+00	1.16E+00	7.32E+00	2.14E+00	5.04E+00	7.15E+00	9.80E-01	6.96E+00	6.78E+00	3.07E+00	4.62E+00	4.87E+00	3.28E+00	1.81E+00	2.32E+00	1.61E+00	2.62E+00	1.01E+01	2.08E+00
V12	6.99E-01	3.45E+00	6.59E+00	7.64E+00	5.77E+00	5.95E+00	2.12E+00	7.14E+00	5.75E+00	4.90E+00	2.63E+00	5.81E+00	4.40E+00	1.98E+00	2.90E+00	5.94E+00	4.45E+00	1.85E+01	1.83E+00
V13	9.49E+00	2.46E+00	1.63E+00	6.99E-01	3.11E+00	1.53E+00	6.80E-01	3.21E+00	2.38E+00	1.41E+00	3.07E-01	5.93E-01	2.07E+00	1.42E+00	1.01E+00	2.44E+00	7.33E-01	7.31E-01	9.70E+00
V14	7.89E+00	4.07E-01	1.16E+01	4.32E+00	2.34E+01	7.00E-01	2.00E-01	2.44E+01	9.33E-01	2.77E-01	3.34E+00	2.66E+00	1.06E+01	2.00E-01	4.99E-01	1.46E+00	5.65E+00	2.13E-01	7.97E+00
V15	1.92E+00	7.76E+00	4.96E-01	2.98E-01	2.91E-01	7.73E+00	1.58E+00	1.61E+00	2.32E+00	8.98E+00	6.23E-01	5.17E-01	1.48E+00	2.03E+00	1.18E+00	8.93E+00	6.00E-01	3.57E+00	2.85E+00
V16	1.09E+01	4.85E+00	2.33E+00	1.92E+00	2.27E+00	5.74E+00	1.44E+00	2.51E+00	2.70E+00	5.68E+00	1.29E+00	2.37E+00	2.01E+00	2.23E+00	1.01E+00	6.89E+00	5.12E+00	1.75E+00	1.18E+01
V17	2.49E+00	8.54E-01	4.17E+00	1.91E+00	3.38E+00	0.00E+00	2.36E+00	9.09E+00	0.00E+00	0.00E+00	2.36E+00	2.62E+00	7.28E+00	1.08E+01	9.64E+00	1.07E+00	3.17E+00	7.67E-01	2.47E+00
V18	2.99E+00	2.10E+00	1.53E+01	6.96E-01	4.43E+00	0.00E+00	2.98E-01	1.17E+01	0.00E+00	0.00E+00	8.16E-01	1.11E+00	1.90E+01	1.33E-01	3.00E-01	0.00E+00	5.29E+00	0.00E+00	3.49E+00
V19	3.07E+00	3.46E+00	1.00E+01	6.70E-01	5.40E+00	1.51E+00	9.91E-01	7.58E+00	2.74E+00	1.26E+00	1.68E+00	9.33E-01	7.62E+00	2.64E+00	2.49E+00	4.58E+00	4.18E+00	1.37E+00	3.00E+00
V20	6.72E+00	1.39E+01	1.02E+00	0.00E+00	1.11E+00	9.86E+00	0.00E+00	7.27E-01	5.28E+00	6.34E+00	2.13E-01	1.18E+00	1.20E+00	4.67E-01	1.19E+00	1.55E+01	7.75E-01	5.64E+00	5.83E+00
V21	6.11E-01	0.00E+00	1.49E+00	3.41E+00	3.00E+00	2.17E+00	4.40E+00	3.08E+00	1.84E+00	1.76E+00	3.03E+00	3.47E+00	5.91E+00	9.39E+00	7.29E+00	0.00E+00	1.01E+00	1.40E+00	6.00E-01
V22	5.03E+00	1.21E+00	1.80E+00	3.58E+00	1.67E+00	2.57E+00	4.96E-01	1.12E+00	2.31E+00	1.36E+00	3.03E+00	4.73E+00	1.96E+00	1.41E+00	4.01E-01	2.04E+00	3.32E+00	1.86E+00	7.08E+00
V23	1.02E+00	7.92E-01	6.34E+00	6.40E-01	9.22E+00	2.21E+00	4.42E-01	1.03E+01	3.00E-01	1.63E+00	1.08E+00	1.50E+00	7.76E+00	7.77E-01	1.21E+00	8.27E-01	1.03E+00	1.52E+00	7.90E-01
V24	2.33E+00	7.19E-01	6.90E-01	7.77E-01	0.00E+00	0.00E+00	2.40E+00	2.29E+00	0.00E+00	0.00E+00	8.46E-01	7.49E-01	1.68E+00	2.24E+00	1.85E+00	1.00E+00	1.00E-01	2.80E+00	1.78E+00
V25	2.15E+00	4.06E+00	8.19E-01	8.62E-01	1.49E+00	2.11E+00	5.97E-01	2.13E+00	1.77E+00	1.42E+00	8.84E-01	8.23E-01	1.37E+00	8.75E-01	1.41E+00	4.02E+00	1.19E+00	2.01E+00	3.07E+00
V26	1.63E+01	0.00E+00	1.93E+00	5.19E+00	6.18E-01	0.00E+00	1.07E+00	5.24E+00	0.00E+00	0.00E+00	4.94E+00	7.63E+00	2.54E+00	7.06E-01	0.00E+00	0.00E+00	7.54E+00	2.00E-01	1.80E+01
V27	2.13E-01	1.74E+00	7.12E-01	6.80E-01	0.00E+00	8.19E+00	1.56E+00	1.41E+00	5.08E+00	5.60E+00	4.00E-01	1.16E+00	2.22E+00	8.00E-01	1.70E+00	2.52E+00	1.00E-01	6.51E+00	2.00E-01
V28	1.66E+00	5.39E-01	5.78E+00	6.22E+00	8.99E+00	4.13E+00	1.51E+00	9.47E+00	3.08E+00	4.40E+00	7.67E+00	1.04E+01	6.62E+00	9.78E-01	1.30E+00	1.00E-01	1.07E+00	2.07E+00	6.00E-01
V29	2.54E+00	2.60E-01	1.22E+01	0.00E+00	9.95E+00	2.16E+00	2.76E+00	1.14E+01	1.62E+00	1.75E+00	2.21E-01	0.00E+00	7.11E+00	4.76E+00	4.79E+00	2.67E-01	4.36E+00	1.66E+01	2.11E+00
V30	4.01E-01	1.03E+00	5.00E-01	0.00E+00	6.18E-01	2.00E-01	1.59E+00	4.58E-01	0.00E+00	2.33E-01	2.91E-01	4.00E-01	8.57E-01	1.84E+00	1.15E+00	4.00E-01	4.96E-01	0.00E+00	2.13E-01
V31	2.05E+00	1.02E+01	2.28E+00	1.81E+00	8.75E-01	3.12E+01	1.85E+00	0.00E+00	1.11E+01	2.78E+01	1.90E+00	1.85E+00	3.44E+00	9.17E-01	1.51E+00	1.42E+01	3.55E+00	1.55E+01	2.02E+00
V32	9.09E-01	8.49E-01	1.48E+01	7.02E-01	1.45E+01	2.86E+00	1.90E+00	1.38E+01	2.23E+00	1.60E+00	2.13E-01	3.79E-01	6.51E+00	2.23E+00	2.14E+00	7.27E-01	4.35E+00	2.77E+00	1.04E+00
V33	7.26E+00	4.27E-01	1.72E+00	1.40E+00	3.27E-01	1.26E+00	2.73E+00	2.00E-01	4.01E-01	1.79E+00	1.93E+00	1.39E+00	5.27E+00	3.49E+00	3.38E+00	8.00E-01	1.00E-01	1.98E+00	7.57E+00
V34	1.90E+01	7.48E-01	7.67E-01	1.81E+00	1.29E+00	1.40E+00	0.00E+00	1.11E+00	0.00E+00	7.52E-01	2.26E+00	1.25E+00	4.23E-01	5.16E-01	1.00E-01	7.00E-01	2.73E+00	8.14E-01	2.04E+01
V35	3.53E+00	1.51E+01	1.38E+00	1.00E+00	3.50E+00	2.04E+00	7.62E+00	3.93E+00	2.16E+00	1.76E+00	1.40E+00	1.71E+00	1.92E+00	4.51E+00	3.09E+00	1.62E+01	3.28E+00	8.89E+00	4.67E+00
V36	2.33E+00	1.04E+01	5.86E-01	6.16E-01	3.35E-01	7.61E+00	5.58E-01	3.42E-01	7.99E+00	5.14E+00	7.27E-01	5.54E-01	1.45E+00	1.59E+00	6.29E-01	1.17E+01	3.15E+00	6.18E+00	2.66E+00
V37	5.47E-01	1.46E+00	7.48E-01	5.04E-01	0.00E+00	1.73E+01	3.95E+00	0.00E+00	1.67E+01	1.48E+01	2.49E-01	5.96E-01	9.66E+00	1.87E+00	2.00E+00	3.52E+00	4.42E+00	1.87E+01	8.59E-01
V38	1.54E+00	5.71E+00	3.01E+00	8.17E-01	1.85E+00	1.29E+00	1.84E+00	2.17E+00	4.23E-01	9.71E-01	4.58E-01	1.22E+00	2.19E+00	2.31E+00	4.00E-01	7.35E+00	2.93E+00	1.69E+00	1.80E+00
V39	1.51E+00	2.42E+00	3.50E+00	1.90E+00	3.69E+00	5.39E-01	5.93E+00	4.81E+00	1.00E-01	2.67E-01	0.00E+00	3.89E-01	5.31E+00	9.77E+00	8.74E+00	7.81E+00	2.00E+00	6.77E+00	7.92E-01
V40	1.10E+00	1.75E+00	2.29E+00	5.58E-01	2.33E+00	1.55E+00	1.16E+00	3.08E+00	0.00E+00	1.14E+00	0.00E+00	5.97E-01	2.15E+00	1.28E+00	1.39E+00	1.40E+00	1.94E+00	7.95E-01	0.00E+00
V41	6.86E+00	7.83E+00	2.83E+00	0.00E+00	2.21E-01	2.35E+00	7.07E+00	7.00E-01	2.46E+00	6.86E-01	3.40E-01	4.16E-01	2.79E+00	5.95E+00	3.15E+00	9.99E+00	3.22E+00	1.09E+01	7.28E+00
V42	3.03E+00	4.30E+00	2.05E+00	1.20E+00	1.43E+00	1.96E+01	4.80E+00	3.34E+00	1.39E+01	1.12E+01	3.78E+00	3.35E+00	6.80E+00	5.74E+00	3.24E+00	5.35E+00	5.11E+00	5.08E+00	3.71E+00
V43	2.71E+00	1.63E-01	4.76E+00	2.55E+00	2.56E+00	5.04E-01	5.26E+00	3.86E+00	6.11E-01	2.69E-01	2.29E+00	3.62E+00	6.96E+00	6.84E+00	3.93E+00	1.25E+00	1.96E+00	7.85E+00	1.10E+00
V44	1.11E+01	3.85E+00	4.58E-01	5.52E+00	1.47E+00	8.14E-01	2.47E+00	4.46E+00	2.69E-01	9.57E-01	2.62E+00	3.96E+00	2.78E+00	4.17E+00	3.64E+00	3.53E+00	1.67E+00	1.69E+00	1.33E+01
V45	1.23E+00	1.27E+01	2.64E+00	0.00E+00	4.09E+00	9.01E+00	8.03E-01	4.86E+00	6.76E+00	3.26E+00	0.00E+00	5.33E-01	4.28E+00	2.57E+00	3.29E+00	1.52E+01	4.18E+00	3.50E+00	1.48E+00
V46	1.36E+00	0.00E+00	0.00E+00	3.20E+00	3.48E-01	1.15E+00	5.73E-01	4.27E-01	6.37E-01	7.92E-01	3.50E+00	4.93E+00	1.36E+00	0.00E+00	5.42E-01	0.00E+00	6.00E-01	1.63E+00	1.70E+00
V47	8.19E+00	1.44E+00	1.51E+01	4.27E-01	1.10E+01	0.00E+00	5.21E-01	1.36E+01	0.00E+00	0.00E+00	9.00E-01	1.30E+00	1.65E+01	1.07E+00	1.11E+00	2.39E+00	6.18E+00	1.40E+00	6.70E+00
V48	6.22E+00	5.73E+00	1.92E+00	1.28E+00	1.39E+00	1.76E+00	1.07E+00	2.16E+00	2.27E+00	1.38E+00	1.41E+00	8.79E-01	2.18E+00	2.54E+00	9.67E-01	4.27E+00	1.19E+00	1.02E+00	5.55E+00
V49	3.00E+00	1.34E+00	2.76E+00	9.08E+00	1.97E+00	4.10E+00	2.81E+00	2.43E+00	3.68E+00	1.09E+00	5.40E+00	1.01E+01	4.65E+00	5.85E+00	7.92E+00	6.83E-01	1.71E+00	3.48E+00	1.65E+00
V50	3.65E-01	1.65E+00	1.63E+00	3.16E+00	1.17E+00	5.24E+00	1.16E+00	3.71E+00	4.14E+00	3.27E+00	3.20E+00	4.53E+00	1.81E+00	1.93E+00	1.82E+00	9.64E-01	1.36E+00	2.62E+00	8.92E-01
V51	6.63E-01	1.98E+00	1.08E+01	0.00E+00	8.42E+00	3.00E-01	7.19E-01	8.87E+00	0.00E+00	5.21E-01	4.07E-01	4.96E-01	5.88E+00	5.16E-01	4.07E-01	1.28E+00	5.24E+00	2.05E+00	9.17E-01
V52	4.75E+00	0.00E+00	5.03E+00	4.33E-01	2.09E+01	2.36E+00	1.11E+00	2.09E+01	1.16E+00	2.53E+00	6.18E-01	8.85E-01	6.31E+00	1.07E+00	1.33E+00	0.00E+00	2.22E+00	7.90E-01	4.68E+00
V53	5.52E+00	2.27E+01	5.77E-01	1.31E+00	3.48E-01	0.00E+00	2.47E+00	1.08E+00	0.00E+00	0.00E+00	2.09E+00	6.20E+00	7.77E-01	5.48E+00	4.62E+00	3.23E+01	1.03E+01	2.67E+00	1.08E+01
V54	5.59E-01	1.95E+00	5.16E+00	7.93E+00	1.23E+01	4.23E-01	1.23E+00	1.15E+01	2.00E-01	1.00E-01	1.98E+00	8.09E+00	6.60E+00	1.64E+00	1.45E+00	2.52E+00	2.66E+00	1.02E+01	3.06E-01
V55	1.34E+01	2.11E+00	3.17E+00	7.67E-01	2.51E+00	2.00E-01	6.70E-01	2.78E+00	4.00E-01	6.53E-01	1.04E+00	1.38E+00	2.84E+00	1.54E+00	8.27E-01	2.64E+00	2.39E+00	2.39E+00	1.66E+01
V56	1.56E+00	9.20E-01	7.06E-01	1.60E+01	3.58E+00	1.16E+01	2.91E+00	3.46E+00	1.11E+01	1.09E+01	2.45E+01	3.21E+01	1.79E+00	2.57E+00	1.95E+00	1.87E+00	1.32E+00	5.60E+00	3.01E+00
V57	1.65E+00	1.39E+00	8.43E-01	0.00E+00	9.89E-01	1.28E+01	1.99E+00	1.33E+00	1.37E+01	9.48E+00	3.35E-01	1.79E+00	3.58E+00	1.00E-01	1.29E+00	2.88E+00	5.30E+00	1.29E+01	1.70E+00
V58	1.09E+00	4.58E-01	1.40E+00	5.04E-01	1.68E+00	6.46E+00	7.16E-01	9.55E-01	6.79E+00	5.27E+00	6.05E-01	8.31E-01	1.12E+00	0.00E+00	0.00E+00	1.58E+00	1.49E+00	6.82E+00	9.32E-01
V59	2.53E+00	0.00E+00	5.63E-01	1.42E+01	1.89E+00	1.45E+00	8.62E-01	6.17E+00	1.00E-01	3.96E-01	2.20E+01	2.57E+01	7.00E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.86E+00	1.79E+00
V60	4.02E+00	7.06E-01	2.67E-01	1.17E+00	0.00E+00	1.58E+00	8.60E-01	1.32E+00	5.47E-01	1.51E+00	8.94E-01	8.72E-01	8.72E-01	0.00E+00	4.07E-01	8.72E-01	4.71E-01	7.92E-01	4.13E+00
V61	1.95E+00	5.30E+00	5.16E-01	7.31E-01	2.70E+00	6.63E+00	1.73E+00	2.15E+00	5.71E+00	3.94E+00	1.61E+00	1.16E+00	2.35E+00	1.38E+00	1.96E+00	6.18E+00	1.37E+00	3.70E+00	2.83E+00
V62	7.09E+00	3.40E-01	1.53E+00	2.90E+00	0.00E+00	1.00E-01	1.19E+00	3.00E-01	0.00E+00	6.00E-01	2.50E+00	1.50E+00	0.00E+00	3.71E+00	2.79E+00	7.33E-01	1.78E+00	1.39E+00	6.86E+00
V63	1.93E+01	2.52E+00	3.39E+00	3.65E-01	3.47E+00	0.00E+00	3.22E+00	3.13E+00	0.00E+00	9.22E-01	0.00E+00	1.21E+00	4.50E+00	6.63E-01	2.08E+00	2.26E+00	2.48E+00	3.89E+00	2.01E+01
V64	3.68E+00	4.40E+00	5.63E-01	5.13E+00	1.00E+00	2.81E+01	1.71E+00	3.26E+00	1.77E+01	2.08E+01	5.14E+00	6.36E+00	1.07E+00	2.00E-01	8.72E-01	5.81E+00	4.00E-01	4.06E+00	4.56E+00
V65	6.70E-01	0.00E+00	5.22E-01	1.06E+00	0.00E+00	2.41E+00	1.00E+00	0.00E+00	2.86E+00	1.90E+00	8.98E-01	2.13E-01	1.65E+00	1.18E+00	1.83E+00	0.00E+00	1.34E+00	2.09E+00	5.04E-01
V66	1.33E-01	2.49E-01	1.33E+00	1.35E+00	0.00E+00	0.00E+00	4.72E+00	8.80E+00	0.00E+00	0.00E+00	9.67E-01	7.86E-01	5.28E+00	6.86E+00	9.08E+00	2.13E-01	0.00E+00	3.60E+00	0.00E+00
V67	5.43E-01	8.60E-01	2.76E+00	2.77E-01	5.52E+00	0.00E+00	5.59E-01	4.88E+00	0.00E+00	0.00E+00	4.90E-01	6.51E-01	2.05E+00	1.25E+00	1.54E+00	6.00E-01	1.40E+00	5.00E-01	4.82E-01
V68	9.27E+00	5.16E+00	2.34E+00	3.13E+00	1.61E+00	2.96E+00	1.44E+00	1.36E+00	1.64E+00	2.43E+00	2.53E+00	2.77E+00	6.99E-01	2.81E+00	2.07E+00	6.15E+00	1.85E+00	8.30E+00	1.20E+01
V69	1.55E+00	8.31E-01	1.73E+00	2.80E+00	1.45E+00	7.34E+00	1.00E-01	4.00E-01	5.82E+00	3.90E+00	3.33E+00	4.42E+00	5.00E-01	4.23E-01	1.25E+00	0.00E+00	6.11E-01	5.02E+00	2.55E+00
V70	7.67E+00	6.05E-01	4.99E-01	0.00E+00	7.75E-01	2.37E+00	9.83E-01	5.16E-01	2.43E+00	2.12E+00	4.42E-01	1.27E+00	9.00E-01	9.46E-01	8.94E-01	6.00E-01	2.75E+00	4.00E-01	7.90E+00
V71	1.08E+01	1.37E+00	1.14E+01	0.00E+00	5.02E+00	0.00E+00	1.37E+00	7.63E+00	0.00E+00	0.00E+00	7.61E-01	4.73E-01	1.44E+01	1.84E+00	1.16E+00	1.61E+00	6.44E+00	1.60E+00	1.18E+01
V72	2.48E+00	5.12E-01	2.63E+00	0.00E+00	3.29E+00	1.20E+01	3.17E+00	2.70E+00	1.18E+01	6.16E+00	1.09E+00	5.00E-01	3.43E+00	3.75E+00	4.01E+00	6.74E-01	2.33E+00	6.89E+00	2.92E+00
V73	6.84E-01	2.64E+00	2.37E+00	1.33E-01	0.00E+00	3.20E+00	4.67E+00	3.20E+00	1.19E+00	1.39E+00	1.06E+00	1.31E+00	5.32E+00	8.59E+00	5.79E+00	6.13E+00	9.00E-01	5.71E+00	5.00E-01
V74	2.74E+00	5.62E+00	9.09E-01	6.55E+00	0.00E+00	5.97E-01	3.50E+00	1.64E+00	1.69E+00	4.27E-01	5.48E+00	8.70E+00	3.27E+00	3.45E+00	2.94E+00	7.61E+00	0.00E+00	3.17E+00	3.57E+00
V75	8.03E-01	0.00E+00	4.16E-01	0.00E+00	0.00E+00	5.78E-01	9.00E-01	1.90E+00	4.27E-01	4.48E-01	0.00E+00	3.00E-01	2.89E+00	3.84E+00	3.42E+00	0.00E+00	2.11E+00	1.35E+00	1.39E+00
V76	3.97E+00	4.95E+00	1.41E+00	1.36E+00	7.27E-01	5.65E+00	2.08E+00	1.17E+00	3.34E+00	4.77E+00	1.19E+00	1.67E+00	5.39E-01	5.97E-01	1.70E+00	5.91E+00	2.03E+00	4.36E+00	7.38E+00
V77	1.85E+00	7.44E+00	6.36E+00	1.31E+00	7.88E+00	3.00E-01	2.25E+00	7.45E+00	1.21E+00	1.47E+00	6.46E-01	1.18E+00	3.09E+00	1.62E+00	2.79E+00	1.04E+01	1.76E+00	4.63E+00	1.31E+00
V78	1.33E+00	1.88E+00	4.01E-01	8.97E-01	1.41E+00	8.77E+00	1.33E+00	8.36E-01	6.44E+00	7.38E+00	5.93E-01	4.00E-01	2.20E+00	0.00E+00	7.46E-01	1.74E+00	6.96E-01	2.15E+00	2.67E-01
V79	8.99E+00	1.15E+01	1.45E+00	0.00E+00	2.84E+00	6.85E+00	8.31E-01	1.65E+00	3.87E+00	3.70E+00	0.00E+00	6.40E-01	1.39E+00	8.00E-01	1.10E+00	1.20E+01	2.11E+00	2.37E+00	8.64E+00
V80	2.34E+00	0.00E+00	4.50E+00	3.06E-01	2.42E+00	0.00E+00	9.71E-01	3.60E+00	0.00E+00	0.00E+00	5.37E-01	4.82E-01	4.71E+00	1.09E+00	8.09E-01	0.00E+00	1.62E+00	0.00E+00	1.89E+00
V81	3.27E-01	0.00E+00	0.00E+00	0.00E+00	2.13E-01	0.00E+00	0.00E+00	2.13E-01	0.00E+00	0.00E+00	4.42E-01	5.47E-01	5.42E-01	4.00E-01	4.73E-01	0.00E+00	0.00E+00	0.00E+00	1.00E-01
V82	1.44E+00	0.00E+00	1.60E+00	1.09E+00	1.11E+00	0.00E+00	2.67E-01	1.16E+00	0.00E+00	0.00E+00	1.22E+00	1.34E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.97E-01	0.00E+00	5.17E-01
V83	1.52E+00	8.33E-01	1.24E+00	2.05E+00	0.00E+00	2.16E+00	2.59E+00	2.71E+00	1.32E+00	1.37E+00	1.41E+00	1.47E+00	2.93E+00	4.17E+00	4.62E+00	2.02E+00	1.74E+00	1.00E-01	2.79E+00
V84	1.35E+00	8.33E-01	1.65E+00	7.19E-01	1.39E+00	0.00E+00	2.26E+00	1.84E+00	3.94E-01	0.00E+00	4.82E-01	7.64E-01	2.02E+00	2.18E+00	7.34E-01	1.26E+00	1.71E+00	1.65E+00	2.54E+00
V85	3.48E-01	2.81E+00	2.67E-01	2.49E-01	0.00E+00	1.12E+00	5.59E-01	0.00E+00	1.04E+00	5.54E-01	4.07E-01	5.12E-01	0.00E+00	1.42E+00	4.00E-01	3.75E+00	3.40E-01	7.18E-01	8.54E-01
V86	2.92E+00	5.58E-01	2.90E+00	1.41E+00	1.75E+00	3.72E+00	3.02E+00	3.17E+00	2.33E+00	3.03E+00	1.14E+00	1.47E+00	3.32E+00	1.49E+00	3.16E+00	4.00E-01	9.00E-01	3.32E+00	2.60E+00
V87	4.17E+01	0.00E+00	0.00E+00	2.19E+00	3.71E-01	0.00E+00	7.31E-01	2.69E-01	0.00E+00	1.58E+00	1.67E+00	1.37E+00	0.00E+00	2.21E-01	1.33E+00	0.00E+00	1.80E+01	9.94E-01	4.35E+01
V88	1.89E+00	8.92E-01	2.02E+00	1.86E+00	1.21E+00	6.53E+00	1.18E+00	3.05E+00	4.88E+00	4.82E+00	6.36E-01	8.97E-01	2.33E+00	5.73E-01	1.70E+00	8.00E-01	1.43E+00	3.35E+00	0.00E+00
V89	8.02E+00	2.56E+00	1.35E+00	8.72E-01	1.14E+00	5.20E+00	2.39E+00	2.17E+00	4.78E+00	6.32E+00	9.83E-01	1.37E+00	2.00E+00	2.19E+00	9.07E-01	3.85E+00	4.87E+00	3.59E+00	9.44E+00
V90	1.26E+01	6.20E+00	9.80E-01	0.00E+00	2.67E-01	3.59E+00	3.71E-01	4.99E-01	3.13E+00	2.70E+00	0.00E+00	1.00E-01	5.54E-01	1.82E+00	2.13E-01	5.76E+00	5.20E+00	6.31E+00	1.20E+01
V91	2.89E+00	3.33E+00	3.91E+00	0.00E+00	3.68E+00	3.78E+00	6.67E+00	3.56E+00	2.59E+00	3.67E+00	2.13E-01	3.00E-01	2.19E+00	1.73E+00	3.14E+00	1.24E+00	1.07E+00	7.62E+00	2.90E+00
V92	2.13E-01	4.16E-01	4.10E+00	1.44E+00	4.11E+00	2.93E+00	2.90E+00	3.96E+00	1.42E+00	3.53E+00	2.81E+00	2.82E+00	3.58E+00	8.59E-01	8.20E-01	6.11E-01	1.45E+00	4.18E+00	8.00E-01
V93	0.00E+00	6.90E-01	2.33E+00	1.64E+00	1.75E+00	3.12E+00	1.05E+00	1.15E+00	9.04E-01	2.61E+00	1.28E+00	1.97E+00	2.63E+00	1.75E+00	3.16E+00	2.13E-01	8.23E-01	4.61E+00	0.00E+00
V94	1.23E+00	8.98E-01	1.70E+00	3.14E-01	7.61E-01	2.13E+00	7.18E+00	3.49E+00	1.06E+00	2.40E+00	1.02E+00	1.00E+00	2.39E+00	6.08E+00	5.73E+00	1.10E+00	1.54E+00	8.69E+00	1.00E-01
V95	4.81E+00	3.53E+00	3.14E-01	3.35E-01	6.05E-01	3.98E+00	4.23E-01	4.82E-01	2.56E+00	2.41E+00	1.19E+00	8.54E-01	7.48E-01	1.07E+00	8.36E-01	3.68E+00	2.90E+00	1.69E+00	3.53E+00
V96	2.13E-01	5.81E+00	4.52E+00	2.21E-01	7.36E+00	3.39E+00	4.23E-01	8.56E+00	2.01E+00	2.38E+00	2.13E-01	2.50E+00	6.48E+00	1.21E+00	5.39E-01	7.65E+00	4.06E+00	1.48E+00	6.00E-01
V97	6.76E+00	4.13E+00	1.49E+00	7.77E-01	0.00E+00	9.79E+00	2.30E+00	2.00E-01	6.42E+00	6.10E+00	2.21E-01	7.63E-01	1.28E+00	0.00E+00	1.56E+00	7.49E+00	2.22E+00	7.45E+00	7.83E+00
V98	4.79E+00	1.82E+00	8.49E+00	3.57E+00	5.36E+00	1.95E+00	1.61E+00	7.93E+00	1.96E+00	1.59E+00	3.10E+00	3.88E+00	9.94E+00	3.16E+00	2.17E+00	2.85E+00	4.67E+00	1.42E+00	4.26E+00
V99	2.12E+00	8.19E-01	4.51E+00	2.72E+00	4.22E+00	6.15E+00	8.79E-01	4.11E+00	5.87E+00	3.35E+00	3.12E+00	3.32E+00	5.30E+00	0.00E+00	5.47E-01	1.52E+00	3.34E+00	1.99E+00	3.11E+00
V100	3.71E+00	4.96E-01	5.17E-01	2.18E+00	5.96E-01	6.10E+00	1.19E+00	1.43E+00	5.23E+00	4.93E+00	1.54E+00	7.52E-01	9.00E-01	4.71E-01	1.12E+00	5.33E-01	2.67E-01	3.95E+00	3.06E+00
