Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V18	1.81E+00	7.27E-01	6.54E+00	2.21E-01	1.91E+00	8.00E-01	9.27E+00	1.01E+01	6.35E+00	5.61E+00	1.91E+00	6.38E+00	8.33E-01	2.19E+00	1.43E+00
V19	4.07E-01	2.86E+00	7.14E+00	1.87E+00	9.42E+00	1.05E+01	2.03E+00	2.34E+00	6.42E+00	1.07E+01	7.00E-01	3.56E+00	7.20E+00	5.14E+00	2.39E+00
V20	4.67E+00	1.89E+00	9.24E+00	5.55E+00	7.37E-01	0.00E+00	9.94E-01	0.00E+00	1.08E+01	6.40E-01	4.95E+00	2.17E+00	3.00E+00	1.30E+00	4.62E+00
V21	2.08E+00	4.22E-01	0.00E+00	6.21E+00	1.13E+00	8.44E-01	4.34E+00	4.73E+00	0.00E+00	1.66E+00	3.56E+00	5.60E+00	6.35E+00	1.96E+00	5.97E-01
V22	2.14E+00	1.76E+00	1.38E+01	3.94E-01	8.85E-01	1.19E+00	2.74E+00	2.10E+00	1.46E+01	2.49E+00	1.02E+00	4.37E+00	4.23E-01	1.48E+00	2.52E+00
V23	1.48E+00	5.04E-01	7.27E-01	7.02E+00	2.26E+01	2.66E+01	2.28E+00	2.33E+00	9.33E-01	2.51E+01	2.97E+00	2.87E+00	8.97E+00	7.02E+00	5.38E+00
V24	1.94E+00	1.52E+00	7.72E-01	8.80E+00	2.51E+00	3.59E+00	3.18E+00	2.71E+00	4.00E-01	4.26E+00	1.82E+00	1.47E+00	8.05E+00	1.98E+00	6.72E+00
V25	6.40E-01	3.95E+00	1.16E+00	1.09E+00	4.70E+00	4.08E+00	1.43E+01	1.47E+01	3.00E-01	7.86E+00	8.03E-01	5.52E+00	6.05E-01	1.10E+00	8.00E-01
V26	4.22E-01	0.00E+00	7.73E+00	5.74E+00	7.81E-01	9.17E-01	2.36E+00	2.66E+00	6.92E+00	1.74E+00	7.48E-01	8.14E+00	3.99E+00	1.65E+00	2.80E+00
V27	9.07E-01	1.09E+00	6.74E-01	1.14E+01	1.00E-01	1.39E+00	1.23E+01	8.14E+00	1.43E+00	5.36E+00	1.42E+00	1.46E+00	9.55E+00	1.76E+00	1.12E+01
V28	1.58E+00	3.76E+00	3.57E+00	8.70E+00	2.98E+00	1.70E+00	1.76E+00	2.41E+00	3.61E+00	1.82E+00	1.34E+00	1.89E+00	8.08E+00	2.22E+00	6.61E+00
V29	3.52E+00	1.02E+00	1.54E+01	1.67E+00	1.11E+01	1.39E+01	9.41E+00	8.55E+00	1.60E+01	1.81E+01	2.47E+00	6.12E+00	1.12E+00	3.51E+00	3.25E+00
V30	1.85E+00	2.45E+00	0.00E+00	1.09E+00	0.00E+00	7.16E-01	3.91E+00	3.19E+00	0.00E+00	1.71E+00	3.04E+00	2.23E+00	1.03E+00	2.24E+00	2.90E+00
V31	8.79E+00	3.49E+00	6.41E+00	2.41E+00	1.74E+01	1.08E+01	2.43E+00	2.71E+00	6.55E+00	1.05E+01	1.17E+01	3.21E+00	5.92E+00	4.95E+00	1.65E+01
V32	1.51E+00	7.21E+00	1.58E+01	1.68E+00	0.00E+00	0.00E+00	2.00E-01	3.07E-01	1.72E+01	8.00E-01	1.60E+00	1.05E+01	2.08E+00	2.65E+00	1.09E+00
V33	5.54E+00	2.11E+00	2.90E+01	5.73E+00	1.26E+01	1.36E+01	1.75E+01	1.58E+01	2.75E+01	1.37E+01	5.18E+00	3.84E+00	6.86E+00	2.35E+00	1.83E+01
V34	1.13E+00	7.18E-01	2.44E+00	2.24E+00	1.00E-01	0.00E+00	3.96E-01	3.00E-01	2.72E+00	7.00E-01	1.71E+00	2.00E-01	1.18E+00	4.71E-01	1.96E+00
V35	7.12E-01	2.35E+00	4.94E-01	3.22E+00	3.43E+00	4.60E+00	2.12E+00	2.08E+00	3.06E-01	2.67E+00	1.31E+00	1.66E+00	2.78E+00	2.33E+00	7.90E-01
V36	3.81E+00	4.52E+00	1.26E+01	1.96E+01	3.54E+00	4.13E+00	2.13E-01	0.00E+00	1.13E+01	1.65E+00	4.49E+00	5.11E+00	2.12E+01	5.11E+00	1.06E+01
V37	6.05E-01	1.00E-01	1.29E+01	1.32E+00	1.98E+00	2.04E+00	0.00E+00	0.00E+00	1.37E+01	1.80E+00	6.36E-01	1.20E+00	1.47E+00	1.70E+00	1.52E+00
V38	2.88E+00	4.60E+00	1.52E+00	1.19E+00	1.67E+01	1.52E+01	1.18E+01	1.45E+01	8.00E-01	1.22E+01	3.07E+00	2.54E+00	1.61E+00	4.80E+00	8.84E+00
V39	3.65E+00	0.00E+00	3.09E+01	3.41E+01	4.71E+00	1.62E+00	7.15E+00	6.81E+00	3.30E+01	6.49E+00	3.63E+00	1.61E+01	2.99E+01	5.00E-01	1.15E+01
V40	3.71E+00	1.09E+00	8.44E+00	5.42E-01	5.86E+00	6.97E+00	6.63E-01	1.51E+00	9.01E+00	4.59E+00	4.98E+00	2.17E+00	3.00E-01	1.99E+00	7.66E+00
V41	4.69E+00	2.43E+00	2.48E+00	5.61E+00	1.26E+01	1.16E+01	5.13E+00	4.92E+00	6.38E+00	7.47E+00	3.10E+00	5.45E+00	4.65E+00	9.00E+00	4.86E+00
V42	2.21E-01	4.73E+00	9.08E+00	3.03E+00	2.52E+01	2.56E+01	7.53E+00	9.29E+00	9.15E+00	9.82E+00	1.54E+00	6.24E+00	2.97E+00	6.84E+00	6.61E+00
V43	3.50E+00	5.59E-01	2.41E+00	1.10E+00	3.42E+00	4.39E+00	9.75E-01	8.23E-01	2.62E+00	5.21E+00	3.49E+00	2.13E-01	2.73E+00	3.65E+00	7.32E+00
V44	9.75E+00	5.67E+00	1.63E+01	5.93E+00	1.16E+01	1.09E+01	3.24E+00	1.42E+00	1.60E+01	1.02E+01	1.20E+01	5.41E+00	6.36E+00	5.80E+00	1.05E+01
V45	3.14E+00	1.77E+00	5.00E-01	1.27E+01	4.68E+00	3.75E+00	8.99E+00	9.82E+00	6.18E-01	4.77E+00	2.84E+00	1.41E+00	1.38E+01	1.19E+00	5.13E+00
V46	1.53E-01	4.82E-01	4.59E+00	0.00E+00	1.86E+00	1.23E+00	1.01E+00	1.00E+00	6.71E+00	1.90E+00	9.00E-01	2.18E+00	5.00E-01	2.02E+00	1.49E+00
V47	1.77E+00	2.96E+00	2.13E+01	6.54E+00	7.27E-01	5.00E-01	2.54E+00	2.75E+00	2.40E+01	9.00E-01	1.44E+00	1.92E+01	6.57E+00	1.59E+00	2.07E+00
V48	2.24E+00	2.45E+00	1.25E+00	0.00E+00	0.00E+00	0.00E+00	8.00E-01	8.03E-01	1.34E+00	3.00E-01	4.00E-01	1.17E+00	2.00E-01	1.60E+00	0.00E+00
V49	6.33E+00	0.00E+00	5.63E+00	2.50E+00	3.64E+00	4.55E+00	1.02E+00	0.00E+00	6.55E+00	3.71E+00	5.47E+00	1.95E+00	2.62E+00	9.69E-01	5.36E+00
V50	6.49E+00	1.42E+00	7.18E+00	1.33E-01	3.09E+00	3.74E+00	9.52E-01	5.17E-01	6.65E+00	3.44E+00	1.60E+00	1.74E+00	1.12E+00	9.34E-01	8.68E+00
V51	1.15E+01	6.34E+00	3.42E-01	2.07E+00	6.81E+00	6.52E+00	3.31E+00	4.05E+00	5.37E-01	2.89E+00	1.48E+01	5.08E+00	1.51E+00	2.65E+00	5.36E+00
V52	2.68E+00	1.53E+00	8.00E-01	9.92E-01	1.06E+01	5.59E+00	4.52E+00	4.82E+00	8.00E-01	5.99E+00	2.66E+00	1.00E-01	4.01E-01	4.27E+00	8.66E+00
V53	5.26E+00	8.21E+00	1.81E+00	1.47E+01	5.35E+00	5.78E+00	2.62E+00	1.90E+00	2.52E+00	1.65E+00	1.03E+01	8.97E+00	1.43E+01	2.37E+00	6.68E+00
V54	2.56E+00	2.21E-01	2.77E+00	3.37E+00	6.67E-01	1.09E+00	4.27E-01	3.06E-01	3.13E+00	2.01E+00	3.68E+00	1.36E+00	2.91E+00	4.42E-01	2.93E+00
V55	3.26E+00	0.00E+00	5.47E+00	2.21E-01	5.57E+00	4.78E+00	1.84E+00	4.56E+00	2.13E+00	5.51E+00	3.53E+00	5.86E+00	6.97E+00	4.02E+00	6.52E+00
V56	1.63E+01	0.00E+00	1.37E+00	3.00E-01	8.73E+00	8.61E+00	9.40E-01	3.06E-01	5.00E-01	4.27E+00	1.30E+01	2.00E-01	3.06E-01	7.70E+00	2.25E+01
V57	2.46E+00	5.16E+00	2.81E+01	1.18E+01	8.03E-01	7.46E-01	1.87E+00	1.34E+00	2.36E+01	1.00E-01	3.09E+00	2.07E+01	1.38E+01	2.37E+00	3.45E+00
V58	2.57E+00	0.00E+00	6.29E-01	7.42E-01	3.99E+00	2.64E+00	9.44E+00	1.05E+01	0.00E+00	5.96E+00	2.83E+00	1.10E+00	7.18E-01	1.68E+00	2.60E+00
V59	6.08E+00	4.94E-01	1.59E+00	1.81E+01	7.40E+00	6.49E+00	7.74E+00	4.31E+00	1.00E+00	2.09E+00	5.99E+00	9.63E+00	2.24E+01	1.70E+00	1.08E+01
V60	5.47E-01	4.16E+00	6.12E+00	9.10E-01	5.32E+00	3.48E+00	0.00E+00	1.10E+00	6.23E+00	2.26E+00	6.05E-01	2.13E+00	7.13E+00	1.25E+00	2.89E+00
V61	3.93E+00	3.77E+00	3.43E+01	5.76E+00	3.85E+00	3.16E+00	6.83E-01	2.00E-01	4.15E+01	2.35E+00	3.92E+00	1.68E+01	4.86E+00	8.03E-01	6.34E+00
V62	3.97E+00	4.21E+00	1.98E+00	8.10E+00	0.00E+00	3.07E-01	3.75E+00	3.04E+00	1.98E+00	2.69E+00	4.81E+00	5.90E+00	8.20E+00	9.00E-01	8.15E+00
V63	3.00E-01	1.51E+00	2.08E+01	3.06E+00	9.67E-01	1.33E+00	1.63E+01	1.54E+01	1.65E+01	6.56E+00	2.02E+00	1.46E+01	1.16E+01	3.13E+00	1.16E+00
V64	2.41E+00	1.92E+00	2.45E+01	2.34E+00	1.79E+00	2.51E+00	1.54E+00	8.46E-01	2.88E+01	3.95E+00	2.80E+00	7.30E+00	3.65E+00	9.94E-01	2.71E+00
V65	1.56E+00	0.00E+00	1.06E+00	6.84E-01	2.51E+00	6.43E+00	2.75E+01	2.95E+01	0.00E+00	1.15E+01	1.12E+00	1.60E+00	9.00E-01	3.15E+00	3.83E+00
V66	4.83E+00	1.85E+00	2.17E+01	4.58E-01	1.05E+00	1.58E+00	1.77E+01	1.81E+01	2.06E+01	3.86E+00	3.73E+00	3.17E+01	1.37E+00	3.94E+00	1.96E+00
V67	6.32E+00	3.76E+00	0.00E+00	1.67E+01	2.51E+01	2.63E+01	2.01E+01	1.92E+01	1.29E+00	2.81E+01	2.88E+00	6.62E+00	1.56E+01	9.00E+00	1.06E+01
V68	3.68E+00	3.28E+00	1.33E+00	1.01E+01	5.49E+00	4.66E+00	1.08E+00	1.73E+00	2.40E+00	2.96E+00	4.99E+00	3.82E+00	1.14E+01	2.54E+00	5.21E+00
V69	0.00E+00	1.18E+00	1.43E+00	7.47E+00	1.92E+01	2.21E+01	7.79E+00	8.81E+00	1.71E+00	1.54E+01	1.30E+00	7.84E+00	5.38E+00	4.58E+00	3.72E+00
V70	5.01E+00	2.32E+00	1.70E+01	9.71E-01	0.00E+00	0.00E+00	9.12E-01	8.06E-01	1.55E+01	5.93E-01	6.90E+00	2.42E+00	8.19E-01	1.15E+00	5.97E-01
V71	7.36E+00	4.88E+00	1.05E+01	6.50E+00	0.00E+00	5.04E-01	6.96E-01	1.49E+00	1.11E+01	0.00E+00	1.28E+01	2.37E+00	6.99E+00	9.94E-01	3.42E+00
V72	2.07E+01	1.23E+00	5.55E+00	2.52E+00	1.71E+01	1.63E+01	4.80E+00	2.88E+00	7.19E+00	1.39E+01	7.81E+00	0.00E+00	1.93E+00	8.83E+00	2.27E+01
V73	6.21E+00	1.41E+00	5.59E-01	1.32E+00	3.00E-01	2.13E-01	1.82E+00	1.74E+00	2.13E-01	1.73E+00	7.22E+00	1.41E+00	8.23E-01	4.00E-01	3.42E-01
V74	1.33E-01	1.37E+00	9.52E-01	1.08E+00	1.70E+01	1.26E+01	1.93E+01	1.95E+01	1.66E+00	8.41E+00	3.00E-01	9.00E+00	7.30E-01	5.24E+00	1.64E+00
V75	3.10E+00	9.68E-01	7.16E+00	5.99E+00	0.00E+00	7.27E-01	3.45E+00	4.77E+00	7.88E+00	5.54E-01	1.33E+00	3.24E+00	1.04E+01	0.00E+00	9.78E-01
V76	2.41E+00	2.66E+00	1.42E+00	1.98E+01	8.00E-01	1.63E+00	1.49E+01	1.45E+01	2.88E+00	7.92E+00	3.11E+00	3.15E+00	2.04E+01	9.78E-01	8.48E+00
V77	5.62E+00	4.70E+00	2.85E+00	5.73E-01	4.33E+00	5.59E+00	3.00E-01	1.20E+00	2.30E+00	4.47E+00	5.61E+00	4.70E+00	2.27E+00	3.84E+00	6.92E+00
V78	2.93E+00	1.80E+00	1.22E+00	1.24E+00	3.64E+01	2.88E+01	4.36E+00	5.02E+00	6.05E-01	1.42E+01	4.94E+00	9.55E+00	6.05E-01	1.19E+01	4.13E+00
V79	1.01E+01	4.54E+00	7.27E-01	2.06E+01	8.00E-01	2.86E+00	2.13E-01	1.00E-01	9.52E-01	9.00E-01	1.02E+01	5.75E+00	2.21E+01	7.06E-01	5.12E+00
V80	0.00E+00	1.73E+00	2.80E+01	1.49E+01	5.25E+00	5.96E+00	0.00E+00	0.00E+00	3.03E+01	1.51E+00	0.00E+00	1.26E+01	1.16E+01	5.17E-01	1.35E+01
V81	1.80E+00	1.76E+00	1.16E+01	0.00E+00	1.91E+00	1.96E+00	0.00E+00	3.00E-01	1.43E+01	5.00E-01	1.75E+00	1.22E+01	8.00E-01	1.00E-01	2.14E+00
V82	3.40E-01	1.69E+00	7.48E-01	2.09E+01	0.00E+00	3.00E-01	0.00E+00	2.00E-01	8.67E-01	0.00E+00	8.03E-01	1.65E+00	1.60E+01	3.00E-01	1.56E+01
V83	1.08E+00	2.46E+00	2.91E+01	8.83E-01	2.18E+00	1.31E+00	3.97E+00	4.37E+00	3.38E+01	2.88E+00	3.00E-01	8.21E+00	2.66E+00	1.39E+00	3.37E+00
V84	4.73E+00	3.12E+00	7.61E-01	5.36E+00	4.63E+00	3.89E+00	0.00E+00	0.00E+00	1.48E+00	2.39E+00	5.49E+00	2.65E+00	5.55E+00	3.61E+00	5.20E+00
V85	2.13E-01	1.23E+00	6.63E-01	1.34E+01	1.77E+00	1.45E+00	6.48E+00	7.41E+00	7.45E-01	4.93E+00	9.17E-01	8.79E+00	1.19E+01	1.15E+00	4.93E+00
V86	1.82E+00	2.70E+00	6.57E-01	2.29E+00	2.33E+00	2.24E+00	5.76E+00	5.29E+00	5.54E-01	3.37E+00	0.00E+00	1.60E+00	7.67E-01	2.00E-01	2.15E+00
V87	3.06E-01	5.25E+00	1.06E+01	2.98E+00	1.30E+00	1.52E+00	4.12E+00	4.68E+00	9.52E+00	3.32E+00	5.12E-01	5.07E+00	2.77E+00	1.84E+00	1.51E+00
V88	8.31E-01	2.04E+00	8.08E+00	3.00E-01	2.26E+01	1.56E+01	7.07E+00	5.64E+00	7.82E+00	1.12E+01	2.14E+00	3.03E+00	5.00E-01	1.37E+01	3.55E+00
V89	3.51E+00	5.65E+00	8.74E+00	6.33E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+01	0.00E+00	2.00E-01	7.87E+00	6.69E+00	6.00E-01	9.21E-01
V90	3.40E-01	8.74E+00	1.54E+01	0.00E+00	0.00E+00	0.00E+00	5.93E-01	1.35E+00	1.90E+01	5.00E-01	0.00E+00	1.57E+01	8.00E-01	2.00E-01	0.00E+00
V91	9.87E-01	1.01E+00	2.80E+00	1.56E+00	2.46E+00	2.32E+00	2.24E+01	2.13E+01	2.39E+00	1.33E+01	1.09E+00	2.37E+00	1.61E+00	1.64E+00	1.70E+00
V92	2.41E+00	4.20E+00	1.70E+01	1.58E+01	1.61E+01	2.07E+01	5.51E+00	4.52E+00	1.52E+01	8.51E+00	1.98E+00	8.35E+00	1.02E+01	2.37E+00	1.16E+01
V93	0.00E+00	3.79E+00	4.58E-01	1.16E+00	1.50E+01	1.45E+01	1.76E+00	1.00E+00	4.00E-01	7.17E+00	0.00E+00	2.51E+00	4.27E-01	5.55E+00	1.78E+00
V94	5.71E+00	3.42E+00	2.97E+01	2.02E+00	2.59E+00	3.46E+00	1.83E+01	1.68E+01	3.24E+01	1.10E+01	5.21E+00	2.92E+01	2.13E+00	5.23E+00	5.31E+00
V95	5.04E+00	3.99E+00	2.64E+00	3.80E+00	1.86E+00	2.04E+00	6.33E-01	2.67E-01	2.48E+00	1.78E+00	5.83E+00	0.00E+00	4.09E+00	4.53E+00	1.32E+00
V96	1.35E+00	1.15E+00	0.00E+00	6.57E-01	1.61E+00	2.02E+00	0.00E+00	0.00E+00	0.00E+00	1.18E+00	1.10E+00	4.00E-01	3.00E-01	7.67E-01	3.42E-01
V97	1.11E+01	0.00E+00	2.89E+00	1.45E+01	4.99E+00	3.93E+00	0.00E+00	0.00E+00	2.71E+00	1.59E+00	6.96E+00	5.00E-01	1.65E+01	1.79E+00	1.43E+01
V98	2.06E+00	3.16E+00	9.12E-01	1.00E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.17E+00	0.00E+00	6.83E-01	2.46E+00	1.00E-01	0.00E+00	0.00E+00
V99	5.62E-01	0.00E+00	1.53E-01	8.00E-01	5.00E-01	1.52E+00	5.45E+00	5.42E+00	1.00E-01	2.36E+00	4.73E-01	5.00E-01	3.00E-01	6.11E-01	4.01E-01
V100	2.44E+00	1.02E+00	2.35E+00	5.44E+00	8.57E+00	8.37E+00	3.00E-01	1.24E+00	1.40E+00	8.52E+00	2.49E+00	2.69E+00	4.87E+00	1.20E+00	1.55E+00
