Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:5	6	13	10	62	16	41	14	16	10	22	57	64	30	1	17	0	21	33	74	40	16	6	15	2	2	11	16	339	2	2	0	46	23	13	78	7	22	48	154	145	56	1	108	0	32	7	86	118	0	28	0	0	26	28	4	17	61	12	17	32	25	5	67	159	0	204	44	11	21	2	5	14	4	87	2	0	32	17	23	27	71	41	11	120	175	0	75	174	5	5	2	22	15	74	73	32	9	8	130	0
1:Ins:C:0	34	31	0	53	5	23	0	5	117	4	2	10	112	0	42	84	3	4	4	29	2	29	4	27	17	29	195	11	4	79	3	0	18	20	0	40	29	0	16	23	43	0	92	13	150	0	32	13	11	2	30	91	1	0	1	3	3	41	2	12	41	0	39	1	0	0	9	1	2	7	15	49	4	129	0	36	0	37	5	2	35	6	6	171	1	3	14	33	7	20	2	96	40	1	126	65	24	12	59	18
1:Ins:C:1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0
1:Ins:C:5	2	0	1	20	0	1	1	0	2	3	1	1	2	4	0	0	2	8	0	0	0	0	2	1	0	1	13	4	2	1	1	1	0	1	2	1	3	2	7	0	1	0	8	0	0	0	2	2	0	2	0	0	0	1	4	0	15	0	0	4	4	2	3	3	3	3	2	0	2	0	1	0	0	8	0	2	2	0	2	4	3	3	0	0	4	1	1	2	0	0	0	0	0	1	8	2	1	2	3	0
1:Ins:T:0	0	0	3	0	0	0	0	0	0	0	2	3	0	2	0	1	1	1	2	0	0	0	1	2	0	0	8	0	2	0	1	0	0	0	1	0	1	1	1	2	0	1	2	0	0	1	0	1	1	8	1	0	0	0	1	1	0	0	2	1	1	1	0	3	3	3	0	2	0	0	0	1	0	3	0	2	0	0	0	0	0	5	0	0	3	1	2	0	1	0	1	1	5	0	2	2	0	1	0	0
1:Ins:T:1	0	0	4	0	0	0	0	3	0	1	1	4	0	0	1	1	0	4	4	0	0	0	0	2	1	1	2	0	0	0	1	0	2	0	0	0	1	0	0	2	0	2	0	0	1	1	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	1	1	0	0	0	2	7	1	0	0	1	2	2	0	0	0	2	2	1	0	0	0	1	0	3	3	0	2	2	1	0	0	0
1:Ins:T:2	0	0	0	1	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	0
1:Ins:T:3	1	0	0	3	2	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	2	1	2	1	1	2	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	1	0	3	1	0	0	0	0	0	0	1	0	0	4	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0
1:Ins:T:4	0	0	0	7	0	0	0	1	1	2	1	1	2	2	1	0	2	1	0	0	1	1	0	0	0	1	4	1	1	1	0	0	0	1	0	1	1	5	4	1	4	0	2	0	1	0	0	0	2	0	0	0	1	0	2	0	6	0	1	2	5	4	5	1	1	1	0	0	0	0	0	0	0	5	1	0	1	0	0	0	1	8	0	0	2	0	0	3	0	0	0	0	2	0	8	2	1	0	2	0
1:Ins:T:5	67	82	1	516	35	15	1	12	18	109	46	2	24	149	21	1	44	40	20	1	49	71	71	22	0	46	247	9	73	21	8	47	9	20	10	44	81	47	119	9	170	4	154	3	45	12	1	1	113	80	6	1	2	23	121	3	280	2	11	227	53	66	102	81	38	2	82	2	50	0	15	23	20	208	69	36	13	0	20	16	85	256	4	7	34	8	9	4	78	2	10	17	25	1	303	42	38	56	31	1
2:Del:R:0	0	0	2	1	0	3	0	5	0	0	0	4	0	0	0	0	2	3	3	0	5	0	2	1	0	2	0	0	1	0	0	2	0	0	0	0	2	0	4	3	2	1	0	0	0	0	0	0	0	2	1	1	0	0	0	3	0	0	4	4	0	2	0	0	1	0	0	1	0	0	0	1	3	2	2	0	0	0	4	4	0	5	0	0	2	0	0	2	0	1	3	2	1	0	0	1	0	0	0	0
2:Del:R:1	0	0	3	1	3	1	1	2	0	0	1	3	1	1	0	0	1	1	2	0	0	2	0	1	1	0	0	2	1	0	0	2	2	0	0	0	1	1	0	1	1	3	1	0	2	1	1	0	0	0	0	0	0	0	2	1	1	0	5	0	0	2	2	3	0	5	1	0	1	0	0	1	10	0	0	0	0	0	3	1	0	2	0	0	1	1	1	2	2	3	0	0	2	3	3	1	0	0	0	0
2:Del:R:2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	0	0	1	0	2	0	0	6	1	2	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0	2	0	0	0	0	2	1	1	0	0	0	0	2	0	0	1	0	1	0	2	0	0	1	0	2	1	0	0	0	2	0	0	2	1	0	4	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	5	1	2	0	0	1	0	0	2	1	1	1	0	0	0	0	1	1	0
3:Del:R:1	1	0	0	5	1	2	0	1	0	0	0	3	0	0	0	1	0	0	0	1	0	1	1	1	1	2	5	6	1	0	1	2	0	0	1	2	2	0	0	1	0	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	2	4	1	3	1	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	2	1	0	0	2	0	1	4	0	1	3	2	0
3:Del:R:2	0	0	2	1	1	2	0	1	1	5	1	0	1	0	1	0	0	2	0	7	0	1	0	1	0	3	1	0	0	1	1	14	0	0	1	0	0	0	0	3	0	4	5	1	0	1	1	3	1	2	0	4	0	0	1	1	1	0	0	0	0	1	1	0	5	4	5	0	2	1	2	15	0	2	2	0	0	3	0	0	1	2	2	1	1	2	21	3	1	0	0	0	0	0	1	0	0	2	3	1
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3:Del:R:4	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	1	1	0	0	1	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	1	0	0	0	0	1	0	2	3	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	2	0	0	1	0	0	2	0	0	0	0	2	0	2	1	0	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
4:Del:R:1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	3	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	3	1	0	2	0	0	0	1	1	0	0	0	1	2	1	0	0	0	0	0	1	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	40	46	1	24	15	30	25	132	19	31	30	28	119	1	19	52	24	61	9	26	25	19	2	56	15	40	239	9	0	37	2	18	38	18	0	53	41	0	22	35	36	23	41	10	53	4	23	29	16	6	44	131	0	2	2	5	15	3	39	17	11	31	38	8	28	33	3	22	8	6	18	23	34	179	4	61	0	42	68	26	35	84	11	89	7	9	7	42	1	35	17	54	42	5	60	31	47	16	19	18
5:Del:R:1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0
2:Ins:R:1	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0
2:Ins:R:5	0	3	0	22	0	0	3	0	0	2	3	0	3	1	1	0	0	6	1	0	2	1	0	2	0	0	7	12	2	1	0	0	0	0	3	0	2	3	5	0	1	0	2	0	2	0	5	2	2	2	1	0	2	1	3	0	14	1	3	1	5	0	3	3	0	6	4	1	2	1	1	1	1	0	2	3	4	0	1	5	3	6	1	2	8	0	1	2	0	0	0	3	1	4	5	1	2	0	1	0
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	7	8	8	3	0	12	2	3	3	6	6	1	33	7	10	0	2	8	0	22	16	0	0	10	8	17	1	4	0	2	18	75	0	1	1	5	14	1	2	18	1	12	23	2	1	1	5	2	5	37	4	15	0	12	16	5	0	0	4	1	6	3	0	0	41	27	21	0	7	29	2	40	0	12	13	1	0	30	0	1	2	4	31	7	9	9	42	0	4	2	0	0	17	11	8	2	0	0	27	5
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	3	0	0	4	0	3	0	0	7	0	0	2	10	0	3	4	1	0	1	0	0	0	1	5	2	5	14	2	1	4	0	0	4	1	0	3	2	1	1	3	3	0	5	0	10	0	2	1	1	4	3	9	1	0	2	0	1	0	0	3	2	0	3	0	0	0	1	1	2	1	3	5	0	8	1	4	0	4	1	1	2	0	1	10	0	0	0	12	1	0	0	10	2	0	8	0	1	2	12	1
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Ins:R:2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
