Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
V36	1.93E+00	2.24E-01	8.63E+00	7.95E-01	1.27E+01	2.42E+00	2.15E+00	1.28E+01	1.21E+00	9.09E+00	1.41E+00	1.00E-01	1.85E+00	3.06E-01
V37	1.84E+00	3.64E+00	1.11E+00	4.07E-01	9.40E+00	1.37E+00	1.45E+00	8.15E+00	4.00E-01	6.67E-01	1.51E+00	9.22E-01	3.58E+00	1.41E+00
V38	0.00E+00	1.18E+00	2.48E+00	3.29E+00	2.18E+00	7.95E-01	4.82E-01	1.79E+00	2.48E+00	2.22E+00	2.13E-01	1.68E+00	2.00E-01	2.16E+00
V39	3.20E+00	3.69E+00	5.11E+00	2.46E+00	2.71E+00	0.00E+00	2.24E-01	1.29E+00	1.79E+00	2.70E+00	2.00E-01	1.15E+00	2.70E+00	5.77E+00
V40	1.74E+00	4.48E-01	2.12E+00	1.97E+00	5.77E-01	1.24E+01	1.09E+01	1.21E+00	1.27E+00	1.06E+00	1.12E+01	9.00E-01	3.40E+00	1.16E+00
V41	3.59E-01	4.19E+00	1.34E+00	6.71E+00	4.27E-01	1.27E+00	1.41E+00	1.80E+00	4.70E+00	3.36E+00	5.36E+00	3.61E+00	6.29E-01	4.82E+00
V42	2.45E+01	2.64E+00	5.15E+00	2.13E-01	7.46E+00	4.50E+00	3.43E+00	8.16E+00	1.00E-01	4.18E+00	7.26E+00	1.28E+00	3.65E+01	4.59E+00
V43	2.42E+00	3.18E+00	8.97E-01	7.22E-01	4.62E+00	0.00E+00	0.00E+00	2.17E+00	5.12E-01	6.16E-01	1.00E+00	2.49E+00	1.96E+00	4.55E+00
V44	1.58E+00	4.73E+00	1.16E+00	3.57E+00	2.08E+00	0.00E+00	4.33E-01	1.61E+00	1.82E+00	2.30E+00	1.00E+00	1.19E+00	9.34E-01	5.64E+00
V45	1.31E+00	2.60E-01	1.42E+00	5.21E-01	1.19E+00	4.87E+00	3.24E+00	1.58E+00	2.13E-01	2.03E+00	3.92E+00	4.27E-01	0.00E+00	7.61E-01
V46	6.11E-01	2.95E+00	2.40E+00	4.38E+00	1.18E+00	3.48E-01	1.02E+00	1.88E+00	1.18E+00	1.22E+00	1.67E+00	1.32E+00	9.20E-01	2.85E+00
V47	9.55E-01	1.05E+00	2.67E+00	2.03E+00	2.77E-01	6.36E-01	4.82E-01	4.00E-01	1.23E+00	1.96E+00	1.13E+00	7.03E-01	1.28E+00	7.33E-01
V48	2.05E+00	2.33E+00	8.57E-01	7.96E+00	1.39E+00	1.83E+01	7.16E+00	1.80E+00	4.44E+00	7.49E+00	1.67E+01	4.97E+00	1.65E+00	7.21E+00
V49	4.42E-01	1.21E+00	8.21E+00	3.00E-01	2.24E+00	0.00E+00	0.00E+00	2.25E+00	6.29E-01	8.74E+00	0.00E+00	5.16E-01	1.00E-01	6.05E-01
V50	2.69E-01	0.00E+00	6.62E+00	2.77E+00	1.02E+00	0.00E+00	5.78E-01	0.00E+00	1.85E+00	5.00E+00	5.33E-01	8.46E-01	0.00E+00	2.10E+00
V51	5.81E-01	1.30E+00	5.65E+00	1.42E+00	5.00E-01	3.12E+00	3.54E+00	7.45E-01	1.15E+00	4.08E+00	9.45E-01	2.16E+00	1.33E-01	9.98E-01
V52	2.26E+00	9.60E+00	6.16E-01	1.16E+00	2.69E+00	1.89E+00	9.32E-01	1.74E+00	3.32E+00	1.27E+00	1.29E+00	3.83E+00	3.58E+00	9.71E+00
V53	5.36E+00	4.67E-01	9.94E-01	1.36E+00	2.85E+00	1.00E+00	5.26E-01	2.04E+00	1.69E+00	0.00E+00	7.86E-01	7.12E-01	7.37E+00	1.31E+00
V54	1.23E+00	7.47E+00	1.56E+00	4.73E-01	4.48E+00	3.47E+00	3.12E+00	3.78E+00	1.96E+00	5.58E-01	4.93E+00	5.90E+00	3.40E+00	1.05E+01
V55	3.34E+00	3.11E+00	1.38E+00	1.53E+00	0.00E+00	3.00E-01	5.59E-01	1.00E+00	5.26E-01	1.66E+00	7.90E-01	1.54E+00	3.32E+00	4.58E+00
V56	3.28E+00	5.44E+00	2.58E+00	2.50E+00	1.14E+00	4.33E+00	2.50E+00	1.01E+00	1.58E+00	1.99E+00	4.76E+00	2.73E+00	3.40E+00	8.24E+00
V57	1.33E-01	4.02E+00	2.60E-01	1.68E+00	1.87E+00	7.81E+00	4.77E+00	1.97E+00	4.00E-01	4.82E-01	5.72E+00	2.74E+00	1.09E+00	4.72E+00
V58	3.53E+00	1.07E+00	8.17E-01	2.76E+00	1.25E+00	5.58E+00	6.16E+00	2.45E+00	0.00E+00	9.21E-01	2.67E+00	1.16E+00	4.06E+00	1.33E+00
V59	9.29E-01	1.13E+00	3.40E-01	2.01E+00	1.80E+00	8.52E+00	4.09E+00	1.54E+00	4.92E+00	1.65E+00	6.47E+00	1.14E+00	1.84E+00	1.92E+00
V60	0.00E+00	2.12E+00	7.02E-01	1.24E+00	1.33E-01	0.00E+00	0.00E+00	3.00E-01	1.09E+00	1.42E+00	3.00E-01	9.52E-01	0.00E+00	2.18E+00
V61	1.00E-01	3.37E+00	5.55E+00	4.06E+00	4.86E+00	5.38E+00	2.75E+00	6.49E+00	5.79E+00	5.53E+00	4.50E+00	2.50E+00	5.00E-01	5.80E+00
V62	3.59E-01	5.82E+00	7.96E+00	6.05E-01	9.94E-01	5.39E+00	1.81E+00	1.22E+00	3.35E+00	6.75E+00	3.34E+00	3.18E+00	1.68E+00	6.67E+00
V63	1.66E+01	1.17E+00	1.23E+01	5.51E+00	0.00E+00	5.78E+00	3.57E+00	2.09E+00	2.94E+00	1.11E+01	5.16E+00	2.01E+00	1.48E+01	6.44E+00
V64	2.75E+00	2.14E+00	2.91E-01	4.71E-01	6.53E-01	2.13E+00	2.64E+00	3.59E-01	7.92E-01	1.33E-01	1.66E+00	9.33E-01	3.73E+00	2.49E+00
V65	1.46E+00	7.37E-01	8.87E+00	6.78E+00	0.00E+00	4.01E-01	6.74E-01	8.95E-01	5.53E+00	6.68E+00	1.30E+00	2.95E+00	1.08E+00	3.38E+00
V66	5.59E-01	3.06E-01	2.47E+00	6.90E-01	9.60E-01	2.54E+00	1.70E+00	1.69E+00	7.16E-01	3.73E+00	2.27E+00	5.58E-01	5.17E-01	1.97E+00
V67	5.22E-01	0.00E+00	9.57E-01	5.17E-01	5.96E-01	2.11E-01	1.00E-01	3.59E-01	0.00E+00	1.21E+00	2.00E-01	6.01E-01	0.00E+00	0.00E+00
V68	1.38E+01	5.81E+00	2.08E+00	7.95E-01	6.37E-01	3.56E+00	2.83E+00	2.34E+00	1.41E+00	1.55E+00	2.22E+00	3.24E+00	1.74E+01	5.12E+00
V69	4.81E+00	7.34E-01	2.33E-01	2.34E+00	7.02E+00	2.37E+00	2.29E+00	5.59E+00	2.58E+00	1.73E+00	9.29E-01	3.02E+00	5.57E+00	1.66E+00
V70	0.00E+00	1.08E+00	7.91E+00	0.00E+00	1.65E+00	0.00E+00	0.00E+00	9.80E-01	5.59E-01	7.64E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
V71	3.71E-01	6.00E-01	1.49E+01	5.67E-01	7.74E+00	6.74E-01	1.07E+00	7.15E+00	2.13E-01	1.51E+01	6.70E-01	0.00E+00	0.00E+00	4.23E-01
V72	4.10E+00	1.19E+00	1.54E+00	1.05E+00	1.34E+00	3.76E+00	2.28E+00	2.36E+00	2.57E+00	1.84E+00	5.30E+00	2.24E+00	4.10E+00	3.54E+00
V73	1.53E-01	1.77E+00	1.26E+00	0.00E+00	9.02E+00	0.00E+00	3.40E-01	9.17E+00	1.33E-01	6.80E-01	0.00E+00	0.00E+00	0.00E+00	2.00E-01
V74	2.21E-01	4.16E-01	8.31E-01	5.99E+00	5.11E+00	4.30E+00	1.66E+00	5.07E+00	4.75E+00	3.07E+00	3.26E+00	1.70E+00	0.00E+00	4.53E+00
V75	5.69E+00	4.45E+00	1.37E+00	1.55E+01	6.80E-01	1.00E-01	2.21E-01	3.06E-01	1.17E+01	1.15E+01	1.64E+01	7.02E+00	6.27E+00	1.50E+01
V76	1.54E+01	4.63E+00	7.16E-01	2.16E+00	0.00E+00	1.82E+00	0.00E+00	1.79E+00	1.08E+00	1.22E+00	1.19E+00	2.67E+00	1.65E+01	3.98E+00
V77	9.83E+00	3.59E-01	7.16E-01	0.00E+00	1.85E+00	3.35E-01	4.71E-01	1.39E+00	2.00E-01	3.94E-01	0.00E+00	0.00E+00	9.96E+00	1.00E-01
V78	1.30E+00	9.75E-01	5.58E-01	4.01E+00	5.62E+00	4.57E+00	4.94E+00	5.17E+00	5.62E-01	6.53E-01	2.86E+00	2.30E+00	1.77E+00	3.97E+00
V79	1.02E+00	1.23E+00	6.29E+00	0.00E+00	2.60E+00	0.00E+00	5.33E-01	2.89E+00	0.00E+00	5.29E+00	0.00E+00	0.00E+00	9.00E-01	8.00E-01
V80	1.21E+01	9.00E-01	1.37E+00	3.77E+00	2.59E+00	9.37E+00	4.28E+00	2.71E+00	3.11E+00	1.18E+00	7.89E+00	1.85E+00	1.43E+01	4.89E+00
V81	1.07E+00	1.02E+00	7.27E-01	1.91E+01	8.83E-01	5.39E-01	0.00E+00	3.59E-01	1.91E+01	1.46E+01	2.34E+00	7.95E+00	1.29E+00	1.25E+01
V82	2.97E+00	1.60E+00	6.01E-01	5.26E-01	0.00E+00	2.84E+00	2.15E+00	1.40E+00	0.00E+00	7.52E-01	2.72E+00	2.48E+00	3.88E+00	2.62E+00
V83	1.52E+01	9.33E+00	5.42E-01	5.17E+00	6.13E+00	8.84E+00	7.13E+00	5.19E+00	5.88E+00	2.19E+00	1.02E+01	3.19E+00	1.30E+01	1.14E+01
V84	4.20E+00	9.55E-01	2.77E-01	1.13E+00	2.82E+00	8.17E-01	6.86E-01	2.00E+00	6.36E-01	5.00E-01	4.27E-01	1.16E+00	3.46E+00	9.24E-01
V85	4.86E+00	8.44E-01	2.24E+00	2.56E+00	0.00E+00	0.00E+00	0.00E+00	2.00E-01	3.05E+00	1.60E+00	8.14E-01	1.37E+00	4.98E+00	2.62E+00
V86	4.73E+00	1.70E+00	5.10E+00	6.53E-01	0.00E+00	3.35E+00	3.97E+00	3.00E-01	0.00E+00	4.30E+00	3.00E+00	7.22E-01	4.95E+00	4.20E+00
V87	1.40E+00	2.52E+00	0.00E+00	1.55E+01	3.83E+00	0.00E+00	4.76E-01	3.49E+00	6.20E+00	1.37E+01	2.59E+00	8.49E-01	9.17E-01	1.56E+01
V88	3.47E+00	2.48E+00	4.11E+00	4.43E+00	8.96E+00	1.99E+00	1.59E+00	8.80E+00	4.03E+00	4.03E+00	1.54E+00	1.95E+00	5.80E+00	4.22E+00
V89	4.42E-01	1.15E+01	1.36E+00	7.41E+00	3.04E+00	1.09E+00	6.80E-01	2.80E+00	1.40E+00	5.10E+00	1.65E+00	5.82E+00	1.19E+00	1.48E+01
V90	8.86E+00	1.50E+00	8.07E+00	7.60E+00	4.75E+00	1.45E+01	9.76E+00	4.51E+00	1.59E+01	6.96E+00	6.52E+00	2.23E+00	9.11E+00	8.29E+00
V91	2.53E+00	1.02E+00	0.00E+00	4.52E+00	7.61E+00	6.31E+00	5.50E+00	5.36E+00	1.39E+00	1.86E+00	4.47E+00	2.29E+00	2.98E+00	1.65E+00
V92	7.49E+00	9.33E-01	1.89E+00	5.12E+00	2.18E+00	0.00E+00	0.00E+00	1.85E+00	3.76E+00	3.85E+00	0.00E+00	1.04E+00	9.78E+00	1.61E+00
V93	6.67E-01	3.11E+00	1.80E+00	3.40E+00	1.32E+00	1.17E+01	4.03E+00	1.60E+00	2.54E+00	4.11E+00	8.90E+00	2.43E+00	1.49E+00	3.97E+00
V94	9.28E+00	3.54E+00	6.89E+00	2.89E+00	1.01E+00	6.08E+00	4.74E+00	2.19E+00	2.11E+00	4.79E+00	2.14E+00	2.78E+00	9.99E+00	6.69E+00
V95	2.16E+00	7.78E+00	5.26E-01	3.80E+00	0.00E+00	2.23E+00	1.19E+00	2.99E+00	6.91E+00	2.91E+00	1.83E+00	4.98E+00	3.56E+00	9.46E+00
V96	2.31E+01	5.97E-01	1.78E+00	2.46E+00	1.47E+00	6.19E+00	3.13E+00	2.14E+00	2.40E+00	2.56E+00	8.45E+00	8.06E-01	2.55E+01	7.14E+00
V97	8.57E+00	1.37E+00	4.33E-01	9.52E-01	9.71E-01	8.31E-01	0.00E+00	5.39E-01	5.63E-01	4.00E-01	0.00E+00	2.00E-01	9.04E+00	1.20E+00
V98	1.08E+01	3.09E+00	3.29E+00	5.67E+00	0.00E+00	0.00E+00	0.00E+00	5.54E-01	2.35E+00	3.33E+00	2.58E+00	4.17E+00	1.19E+01	6.73E+00
V99	2.97E+00	1.03E+01	3.28E+00	4.60E+00	7.61E-01	5.34E+00	6.17E+00	3.33E+00	1.13E+00	2.09E+00	7.73E+00	8.56E+00	5.58E+00	1.84E+01
V100	3.59E-01	9.29E-01	8.17E-01	4.76E-01	3.19E+00	1.23E+00	1.96E+00	2.39E+00	3.40E-01	0.00E+00	0.00E+00	1.00E-01	0.00E+00	0.00E+00
