Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	173	378	0	13	14	47	0	0	60	14	66	31	1
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	13	0	0	6	67	16	94	143	66	64	87	19	10
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	13	110	0	0	0	13	0	28	0	15	37	21	7
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	98	46	71	135	14	16	98	41	1	10	22	0	2
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	0	36	92	0	21	22	17	18	86	17	39	35	14
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	120	69	86	201	27	26	73	126	78	16	53	0	45
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	149	284	16	215	5	22	0	32	45	10	0	8	3
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	53	80	0	79	33	30	29	27	0	12	10	19	1
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	121	22	0	158	9	0	30	30	42	21	30	0	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	0	0	16	49	8	0	0	41	6	24	9	10	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	67	114	27	6	0	77	0	30	15	15	90	33	35
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	50	71	0	20	40	18	91	124	0	22	36	32	17
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	158	537	0	61	17	60	0	72	61	32	33	137	55
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	35	33	43	129	8	18	150	0	37	11	0	0	22
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	115	89	0	353	450	12	174	53	82	47	0	0	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	85	274	0	0	10	23	0	1	36	0	59	86	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	65	0	0	155	10	10	29	57	0	29	37	0	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	20	58	39	107	24	2	86	0	8	29	0	0	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	52	136	4	0	134	10	0	111	6	106	16	1	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	8	46	0	4	2	7	0	24	0	9	20	13	0
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	96	330	0	128	2	36	112	11	2	36	42	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	148	141	2	246	29	20	22	38	44	10	5	34	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	51	95	15	120	7	4	0	44	10	8	52	14	25
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	183	73	0	155	8	48	65	9	40	10	0	0	13
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	160	206	0	117	18	20	0	116	41	8	67	21	22
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	129	60	0	72	5	11	77	24	0	12	12	25	26
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	0	2	0	0	0	0	0	0	4	12
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	49	212	29	125	0	29	24	28	0	14	12	45	25
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	198	38	0	0	425	51	0	68	33	217	0	110	42
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	67	57	6	162	5	9	75	50	0	31	23	14	3
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	86	241	56	65	6	41	0	60	29	32	17	30	46
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	159	140	0	77	11	43	127	57	30	8	2	0	0
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	31	234	22	2	14	21	0	62	20	12	51	17	0
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	77	81	40	39	14	9	0	49	0	6	39	51	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	169	163	39	309	873	7	89	5	62	95	25	58	2
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	103	0	0	95	25	23	38	59	69	19	6	54	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	50	67	2	61	3	0	116	18	3	24	38	0	4
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	336	599	0	0	726	108	0	0	132	145	3	71	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	5654	99	35	0	0	310	0	0	1653	0	0	0	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	21	0	0	153	52	10	0	49	38	175	58	0	43
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	58	226	0	25	552	59	37	0	41	439	0	53	44
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	32	188	0	183	32	6	76	29	89	44	0	63	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	9	25	41	100	25	17	37	20	18	18	35	0	32
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	8	0	0	26	3	0	0	7	28	2	17	0	3
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	190	279	25	122	22	13	0	43	64	22	54	3	3
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	74	364	79	92	54	73	0	110	11	52	75	124	14
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	99	190	0	0	15	35	0	30	36	13	0	109	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	44	96	0	109	4	29	53	29	24	15	23	0	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	14	149	22	50	7	10	115	27	18	33	8	0	13
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	43	112	69	227	21	23	0	24	15	24	23	56	0
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	56	69	0	115	24	38	177	0	9	15	5	0	22
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	46	97	19	99	5	13	34	34	3	8	0	42	1
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	75	65	21	144	2	21	46	0	29	21	32	21	2
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	21	57	0	132	11	0	0	81	21	23	43	23	8
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	303	153	87	131	19	37	51	41	11	15	22	10	42
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	40	82	0	0	5	9	6	28	18	10	44	16	0
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	22	222	47	0	9	14	67	47	10	37	24	0	4
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	187	302	0	0	14	43	0	34	0	15	47	70	1
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	29	25	7	230	13	45	111	0	0	11	0	0	35
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	20	198	103	111	24	19	0	37	0	6	45	39	6
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	10	68	27	0	38	0	0	67	0	135	28	6	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	352	550	0	191	16	36	0	0	186	0	65	27	43
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	38	86	94	114	8	32	14	41	0	7	29	23	9
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	52	65	5	73	4	27	164	19	1	18	2	0	3
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	234	78	0	52	7	23	64	56	20	19	73	0	8
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	144	116	17	174	7	40	342	0	10	0	0	0	0
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	191	48	0	182	38	80	648	81	72	18	0	30	46
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	13	0	26	134	9	5	53	50	21	8	0	0	3
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	92	196	35	102	36	62	5	66	12	45	47	43	3
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	45	78	6	94	11	14	0	34	2	19	0	5	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	10	20	12	32	16	25	48	38	34	31	27	0	5
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	52	7	0	175	10	9	63	1	11	18	11	18	37
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	24	134	0	106	0	48	0	0	34	17	0	117	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	148	381	0	28	17	51	0	69	28	13	42	44	1
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	6402	8170	1210	0	920	2552	2110	0	666	0	0	0	4
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	4	300	0	143	0	5016	6	0	0	0	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	18	67	11	23	11	24	108	8	0	12	29	0	0
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	96	60	46	39	26	9	37	57	0	9	58	11	27
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	869	280	0	52	996	48	0	74	12	104	42	9	12
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	0	90	78	94	17	11	183	0	51	40	2	0	3
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	51	0	9	208	651	18	277	38	0	142	0	0	31
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	143	66	0	98	11	12	96	49	0	7	20	9	4
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	3	0	0	33	0	0	5	11	22	29	0	6	20
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	0	0	42	148	6	23	28	0	0	27	20	0	1
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	145	98	65	105	0	35	0	27	73	38	6	32	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	18	69	34	111	17	31	217	0	0	30	0	4	7
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	45	61	0	36	5	0	1	54	0	17	43	2	2
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	56	71	114	122	943	37	183	44	18	158	19	0	3
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	160	0	0	127	967	3	4	140	85	190	86	126	31
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	218	229	0	97	48	27	0	132	32	207	70	33	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	55	0	0	0	259	208	0	82	0	40	0	21	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	68	70	0	100	18	13	0	23	12	11	33	42	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	94	36	0	206	47	17	85	0	8	10	33	0	3
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	23	106	49	35	9	27	0	26	42	28	28	21	11
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	87	342	0	138	9	23	0	38	26	18	32	4	0
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	36	57	0	61	4	20	107	1	45	19	0	0	38
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	99	53	55	159	13	16	134	13	7	13	0	0	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	65	195	0	6	13	17	0	57	25	9	36	27	0
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	49	87	23	75	10	26	74	24	18	4	0	18	27
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	102	162	0	15	11	12	21	69	0	33	68	0	5
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	14	0	0	27	5	17	11	21	4	13	21	0	0
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	127	55	0	314	20	19	75	20	37	0	0	0	4
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	102	143	0	177	7	2	0	26	8	26	32	0	2
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	36	119	3	155	12	29	14	0	34	57	17	89	22
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	240	130	18	51	58	9	0	96	24	28	144	30	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	69	0	0	174	14	3	56	24	0	25	25	6	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	13	4	20	204	18	3	21	46	0	5	3	0	20
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	85	47	0	175	4	18	62	6	24	23	16	6	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	31	58	0	33	10	5	0	58	0	20	27	23	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	125	232	6	0	10	22	0	50	10	35	50	9	0
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	133	205	0	26	37	60	18	93	8	11	34	35	1
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	219	279	0	125	13	53	74	0	0	18	0	107	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	83	0	43	113	19	14	162	10	3	7	15	0	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	54	100	0	38	12	44	190	19	0	21	42	3	33
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	114	233	0	0	27	28	0	51	10	8	96	32	2
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	64	68	0	109	17	14	0	33	8	18	18	38	1
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	157	98	0	233	9	31	68	9	0	5	0	0	4
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	88	272	0	65	3	58	143	27	32	23	22	0	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	96	269	0	65	16	25	0	34	0	36	11	127	74
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	0	30	17	14	306	5	0	77	0	18	19	13	48
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	520	312	102	130	24	233	189	134	18	51	0	74	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	150	449	239	0	0	95	0	0	212	42	43	79	36
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	145	97	0	60	13	27	0	70	84	26	101	76	14
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	19	0	7	75	14	10	0	41	0	12	9	0	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	0	37	0	59	1	20	124	9	19	5	0	34	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	74	231	0	38	12	14	0	48	1	45	31	43	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	64	154	0	15	15	1	41	107	0	17	1	33	8
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	129	294	0	0	8	45	0	33	0	17	45	97	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	41	0	25	26	14	18	26	10	136	21	13	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	269	0	72	311	25	35	193	12	75	27	48	0	2
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	87	52	34	105	10	17	95	0	26	24	44	0	11
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	86	93	0	185	8	25	6	29	0	0	55	15	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	39	75	0	13	8	4	0	51	7	9	7	26	40
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	46	51	2	2	23	0	51	9	1	41	28	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	30	47	4	102	0	7	10	0	7	0	0	6	3
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	21	60	11	14	1360	21	99	15	60	410	45	104	22
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	88	214	0	153	5	7	0	54	6	16	41	54	3
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	23128	1747	21580	0	0	1311	0	0	0	0	0	0	371
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	46	12	0	99	2	14	28	5	27	13	0	0	9
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	42	128	0	203	9	22	40	6	17	31	0	35	35
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	65	18	16	131	12	19	60	22	0	21	22	0	33
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	23	0	1	47	0	8	0	9	0	5	11	11	6
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	131	227	11	153	3	33	0	9	57	28	12	17	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	156	270	0	15	2	19	0	27	23	20	59	32	0
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	72	96	0	0	15	20	0	43	87	46	95	6	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	106	179	0	236	328	6	3	88	9	111	11	0	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	354	571	0	40	19	41	0	40	23	0	127	100	5
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	10	0	4	31	16	13	30	65	7	74	13	5	1
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	9	125	0	2	21	14	0	30	5	11	11	48	22
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	75	126	11	121	13	9	0	49	0	36	4	17	56
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	48	102	0	33	1	10	0	50	7	24	57	23	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	40	124	0	0	0	30	0	24	70	0	16	102	0
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	51	124	3	21	2	14	35	37	32	4	42	98	100
