Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
V23	1.22E+00	3.18E+00	4.04E+00	5.21E+00	8.84E+00	3.03E+00	5.47E+00	6.00E+00	3.71E+00	4.19E+00	1.90E+00	2.26E+00	3.91E+00	5.38E+00
V24	6.00E-01	2.22E+00	0.00E+00	5.13E+00	1.94E+00	1.64E+01	1.17E+01	2.65E+00	3.26E+00	2.58E+01	3.90E+00	3.17E+00	1.99E+00	3.89E+00
V25	1.02E+00	6.67E-01	0.00E+00	2.44E+00	1.39E+00	7.69E+00	5.11E+00	1.11E+00	2.11E+00	9.95E+00	0.00E+00	1.58E+00	1.09E+00	3.00E-01
V26	1.34E+00	1.07E+01	3.41E+00	2.21E-01	9.75E-01	1.33E+00	1.65E+00	4.57E+00	9.10E-01	2.34E+00	4.24E+00	1.17E+00	1.45E+00	1.36E+01
V27	1.29E+00	1.31E+00	7.40E+00	2.23E+00	2.93E+00	8.07E+00	7.01E+00	7.24E+00	1.94E+00	1.20E+01	1.10E+00	1.66E+00	1.22E+00	1.00E+00
V28	3.92E+00	2.24E-01	4.22E+00	5.24E+00	9.48E+00	1.45E+00	2.72E+00	5.72E+00	8.39E+00	2.38E+00	2.96E+00	2.32E+00	3.60E+00	1.61E+00
V29	1.40E+01	0.00E+00	0.00E+00	2.00E-01	6.63E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-01	3.79E-01	1.40E+01	2.40E+00
V30	6.39E+00	6.53E-01	1.32E+00	1.61E+00	2.21E+00	0.00E+00	0.00E+00	1.65E+00	1.54E+00	0.00E+00	9.07E-01	1.45E+00	6.60E+00	3.42E-01
V31	3.15E+00	3.00E-01	2.62E+00	7.53E+00	0.00E+00	1.06E+00	0.00E+00	4.95E+00	5.73E-01	7.12E-01	6.08E+00	4.96E+00	3.14E+00	8.14E-01
V32	2.64E+00	2.44E+00	5.91E+00	1.80E+00	8.88E-01	1.56E+00	0.00E+00	6.32E+00	9.43E-01	1.19E+00	2.44E+00	5.42E-01	3.32E+00	3.62E+00
V33	2.91E+00	4.16E-01	1.39E+00	1.33E-01	5.12E-01	1.01E+00	1.40E+00	1.27E+00	5.04E-01	6.51E-01	2.47E+00	5.00E-01	1.37E+00	1.19E+00
V34	5.42E-01	5.80E+00	5.22E+00	5.77E+00	8.33E+00	3.59E-01	0.00E+00	7.51E+00	8.05E+00	0.00E+00	4.69E+00	5.64E+00	4.46E+00	6.07E+00
V35	1.94E+01	1.63E+00	6.29E-01	3.21E+00	5.85E+00	1.20E+00	2.39E+00	4.76E+00	6.38E+00	0.00E+00	1.43E+00	8.00E-01	2.20E+01	3.00E+00
V36	1.10E+01	3.81E+00	0.00E+00	6.65E+00	2.21E+00	6.98E+00	1.23E+01	4.69E+00	8.26E+00	1.09E+01	1.09E+01	5.06E+00	8.65E+00	9.49E+00
V37	2.08E+00	4.56E+00	4.95E+00	5.28E+00	1.28E+00	1.38E+00	0.00E+00	7.79E+00	1.43E+00	1.72E+00	2.19E+00	9.39E+00	3.02E+00	5.53E+00
V38	8.11E+00	2.60E-01	1.45E+00	2.76E+00	6.23E+00	0.00E+00	9.94E-01	3.43E+00	4.83E+00	5.33E-01	1.77E+00	4.52E-01	8.39E+00	6.80E-01
V39	2.13E-01	3.12E+00	8.57E+00	3.27E+00	3.99E+00	2.82E+00	3.28E+00	1.20E+01	1.62E+00	4.17E+00	4.32E+00	2.57E+00	1.61E+00	3.19E+00
V40	6.17E+01	3.28E+00	2.15E+00	4.10E+00	4.14E+00	3.53E+00	5.33E+00	3.25E+00	6.38E+00	4.08E+00	2.03E+00	5.85E+00	6.37E+01	9.65E+00
V41	9.04E-01	4.76E-01	0.00E+00	2.94E+00	1.00E+00	1.68E+00	1.86E+00	3.44E+00	1.23E+00	2.62E+00	1.73E+00	1.92E+00	9.94E-01	6.96E-01
V42	1.08E+01	4.27E+00	1.55E+01	1.85E+00	2.88E+00	0.00E+00	4.22E-01	1.61E+01	2.31E+00	2.21E-01	1.13E+00	9.12E-01	1.24E+01	4.42E+00
V43	2.37E+00	2.06E+00	6.00E-01	8.84E+00	1.76E+00	1.29E+01	1.79E+01	8.11E+00	1.38E+01	1.69E+01	1.97E+00	5.02E+00	7.76E+00	1.48E+00
V44	1.92E+00	6.13E+00	2.53E+00	3.40E+00	9.17E-01	1.05E+00	1.53E+00	4.03E+00	1.33E-01	2.26E+00	2.42E+00	2.35E+00	2.73E+00	5.88E+00
V45	9.05E+00	3.23E+00	1.14E+00	2.52E+00	3.47E+00	9.43E+00	1.34E+01	1.26E+00	2.44E+00	1.79E+01	3.40E-01	2.56E+00	6.51E+00	3.28E+00
V46	1.00E-01	1.05E+00	0.00E+00	2.35E+01	1.40E+01	0.00E+00	0.00E+00	1.81E+01	7.28E+00	0.00E+00	6.65E+00	2.12E+01	2.58E+00	1.20E+01
V47	1.27E+01	4.42E-01	1.38E+00	0.00E+00	3.33E+00	0.00E+00	0.00E+00	1.32E+00	2.68E+00	0.00E+00	0.00E+00	2.00E-01	1.39E+01	1.53E+00
V48	7.37E-01	5.78E-01	0.00E+00	1.40E+01	0.00E+00	4.04E+00	2.50E+00	1.42E+01	4.42E-01	3.35E+00	1.22E+00	1.53E+01	5.17E+00	2.56E+00
V49	5.54E+00	2.11E+00	6.01E+00	6.05E-01	2.00E+00	1.49E+00	9.34E-01	7.80E+00	6.50E-01	3.58E+00	0.00E+00	1.52E+00	6.54E+00	4.00E-01
V50	1.81E+00	7.23E+00	1.41E+01	2.60E+01	5.43E-01	1.22E+00	0.00E+00	2.47E+01	1.19E+00	1.00E+00	8.33E+00	9.49E+00	9.30E+00	8.90E+00
V51	1.63E-01	2.94E+00	1.19E+00	4.98E+00	8.14E+00	5.12E-01	5.12E-01	6.62E+00	5.21E+00	6.50E-01	1.31E+00	9.94E-01	4.82E-01	2.08E+00
V52	5.26E-01	3.65E+00	5.65E+00	1.09E+00	1.06E+00	7.57E-01	0.00E+00	5.85E+00	7.00E-01	0.00E+00	2.33E+00	8.27E-01	4.00E-01	3.63E+00
V53	1.05E+00	5.38E+00	1.01E+01	0.00E+00	5.89E+00	9.19E-01	3.09E+00	9.72E+00	4.17E+00	3.19E+00	2.20E+00	0.00E+00	3.59E-01	6.22E+00
V54	7.77E-01	1.97E+01	3.06E-01	5.19E+00	1.26E+01	2.19E+00	2.17E+00	6.51E+00	8.45E+00	1.64E+00	1.05E+00	7.27E-01	9.19E-01	2.33E+01
V55	5.63E+00	8.35E+00	1.86E+00	2.13E-01	0.00E+00	0.00E+00	0.00E+00	1.43E+00	4.16E-01	4.33E-01	2.68E+00	0.00E+00	5.90E+00	1.15E+01
V56	1.43E+00	4.42E-01	9.64E-01	3.44E+00	6.23E+00	2.88E+00	2.32E+00	5.57E+00	2.32E+00	1.86E+00	1.08E+00	1.44E+00	1.43E+00	1.30E+00
V57	1.95E+00	0.00E+00	3.98E+00	2.44E+00	1.42E+00	2.71E+00	3.65E+00	4.53E+00	1.01E+00	3.09E+00	3.42E-01	3.33E+00	3.38E+00	9.34E-01
V58	8.67E-01	1.46E+00	1.09E+00	1.92E+00	3.01E+00	5.47E-01	0.00E+00	2.16E+00	1.25E+00	5.67E-01	1.49E+00	1.23E+00	5.00E-01	8.00E-01
V59	2.05E+01	1.64E+01	5.70E+00	7.13E+00	2.07E+00	4.22E-01	0.00E+00	6.43E+00	2.28E+00	0.00E+00	3.86E+00	4.49E+00	2.33E+01	2.11E+01
V60	6.74E-01	1.98E+00	2.78E+00	7.19E+00	1.99E+00	1.00E-01	1.33E-01	5.71E+00	4.00E-01	0.00E+00	3.64E+00	3.24E+00	5.00E-01	4.15E+00
V61	3.42E+01	5.56E+00	0.00E+00	2.88E+00	1.46E+00	0.00E+00	0.00E+00	1.96E+00	1.46E+00	0.00E+00	2.21E+00	1.12E+00	3.58E+01	7.71E+00
V62	9.60E-01	4.57E+00	1.65E+01	6.37E-01	2.35E+00	4.73E+00	2.21E+00	1.72E+01	1.61E+00	3.99E+00	1.54E+00	8.60E-01	7.67E-01	4.61E+00
V63	6.63E-01	6.16E+00	4.94E-01	2.31E+00	5.19E+00	2.77E-01	5.00E-01	2.33E+00	4.96E+00	6.00E-01	1.61E+00	5.00E-01	1.20E+00	7.69E+00
V64	0.00E+00	5.93E-01	7.61E-01	1.42E+00	0.00E+00	0.00E+00	0.00E+00	6.74E-01	1.26E+00	1.00E-01	1.42E+00	8.59E-01	1.00E-01	1.03E+00
V65	0.00E+00	1.25E+00	3.73E+00	3.22E+00	4.31E+00	0.00E+00	0.00E+00	3.72E+00	3.00E+00	0.00E+00	1.25E+00	4.71E-01	1.00E-01	4.82E-01
V66	5.17E+00	2.49E+00	2.56E+00	7.19E+00	1.28E+00	6.63E-01	0.00E+00	3.76E+00	6.57E-01	0.00E+00	1.19E+01	7.18E+00	5.35E+00	7.91E+00
V67	2.91E+00	4.31E+00	3.95E+00	3.62E+00	1.61E+00	5.31E+00	2.30E+00	5.31E+00	1.10E+00	6.84E+00	3.04E+00	2.25E+00	2.30E+00	4.57E+00
V68	4.95E+01	2.51E+01	2.29E+00	4.91E+00	5.40E+00	7.95E+00	1.09E+01	2.68E+00	6.84E+00	1.45E+01	4.41E+01	6.05E-01	4.79E+01	3.00E+01
V69	9.25E+00	3.07E-01	3.45E+00	2.88E+00	4.23E+00	5.02E+00	6.57E+00	4.86E+00	2.91E+00	6.21E+00	1.12E+01	2.21E-01	5.23E+00	7.67E-01
V70	3.81E+00	1.56E+00	0.00E+00	7.31E-01	1.79E+00	3.44E+00	2.93E+00	6.05E-01	1.00E+00	4.04E+00	1.16E+00	1.29E+00	4.16E+00	2.68E+00
V71	4.52E-01	4.73E-01	6.67E-01	2.19E+00	3.01E+00	7.18E-01	1.36E+00	1.94E+00	9.07E-01	1.54E+00	4.27E-01	6.11E-01	9.60E-01	2.67E-01
V72	3.26E+01	4.28E-01	2.21E-01	4.75E+00	1.23E+00	0.00E+00	0.00E+00	3.57E+00	7.86E-01	0.00E+00	3.29E+00	4.36E+00	3.49E+01	3.32E+00
V73	4.16E+00	1.32E+00	0.00E+00	5.59E-01	0.00E+00	0.00E+00	0.00E+00	1.00E-01	0.00E+00	0.00E+00	1.99E+00	7.52E-01	2.91E+00	1.00E-01
V74	5.77E+00	1.77E+00	2.96E+00	8.00E+00	1.29E+01	1.23E+00	7.16E-01	1.42E+01	3.20E+00	2.00E-01	6.18E-01	3.10E+00	6.69E+00	1.93E+00
V75	1.43E+01	6.40E-01	1.77E+00	1.45E+00	1.34E+00	2.92E+00	3.92E+00	2.26E+00	2.43E+00	6.10E+00	2.54E+00	1.50E+00	1.55E+01	2.17E+00
V76	5.04E+00	3.27E-01	8.04E+00	1.80E+00	0.00E+00	8.91E+00	5.20E+00	6.90E+00	1.40E+00	1.39E+01	3.60E+00	1.88E+00	5.28E+00	4.42E-01
V77	4.00E-01	1.18E+01	3.96E-01	9.33E-01	7.77E-01	6.84E-01	5.59E-01	1.05E+00	9.34E-01	6.96E-01	1.72E+00	1.11E+00	2.32E+00	1.22E+01
V78	2.21E-01	3.88E+00	4.43E+00	5.16E+00	3.35E-01	8.62E-01	1.25E+00	5.33E+00	7.92E-01	1.32E+00	3.51E+00	2.53E+00	1.10E+00	4.76E+00
V79	0.00E+00	0.00E+00	1.41E+00	2.65E+00	1.55E+00	5.26E-01	0.00E+00	1.66E+00	1.45E+00	7.42E-01	0.00E+00	2.29E+00	9.00E-01	0.00E+00
V80	4.31E+00	1.52E+00	0.00E+00	6.87E-01	1.03E+00	0.00E+00	1.54E+00	1.22E+00	5.47E-01	8.20E-01	3.38E+00	0.00E+00	3.37E+00	1.59E+00
V81	1.20E+01	0.00E+00	2.20E+00	3.06E-01	3.25E+00	1.92E+00	0.00E+00	2.28E+00	3.16E+00	2.19E+00	0.00E+00	4.82E-01	1.37E+01	3.06E-01
V82	2.21E-01	0.00E+00	2.08E+00	1.02E+00	1.96E+00	5.03E+00	2.05E+00	1.54E+00	1.78E+00	5.96E+00	0.00E+00	4.00E-01	9.57E-01	2.13E-01
V83	3.72E+00	2.44E+00	3.79E-01	9.33E-01	0.00E+00	4.23E-01	8.82E-01	9.69E-01	8.75E-01	1.96E+00	3.47E+00	4.00E-01	2.70E+00	1.56E+00
V84	9.54E+00	2.65E+00	4.91E+00	1.33E+00	1.09E+00	5.32E+00	1.05E+01	6.69E+00	2.78E+00	1.49E+01	8.00E+00	2.46E+00	7.82E+00	3.50E+00
V85	6.36E-01	4.00E-01	1.01E+00	5.12E-01	7.31E-01	3.94E-01	1.25E+00	9.00E-01	0.00E+00	1.13E+00	0.00E+00	0.00E+00	8.23E-01	2.21E-01
V86	3.33E+00	1.97E+00	6.86E+01	7.73E+00	2.29E+00	3.94E+00	2.55E+00	7.95E+01	2.07E+00	6.16E+00	9.21E+00	5.68E+00	3.94E+00	7.33E+00
V87	5.51E+00	1.26E+00	2.34E+00	3.04E+01	6.16E-01	7.46E-01	1.71E+00	1.27E+01	1.15E+00	1.56E+00	2.06E+01	1.72E+01	5.63E+00	1.46E+01
V88	4.82E+00	2.20E+00	2.32E+00	9.80E-01	4.03E+00	0.00E+00	0.00E+00	3.78E+00	1.88E+00	0.00E+00	3.68E+00	0.00E+00	0.00E+00	3.84E+00
V89	2.00E+00	0.00E+00	2.52E+00	3.36E+00	1.08E+00	1.61E+00	2.73E+00	3.30E+00	1.10E+00	2.34E+00	1.58E+00	3.79E+00	2.57E+00	2.30E+00
V90	5.93E-01	4.16E-01	4.77E-01	5.98E+00	0.00E+00	9.89E-01	1.83E+00	3.34E+00	0.00E+00	1.48E+00	2.99E+00	4.39E+00	9.00E-01	3.60E+00
V91	8.16E-01	1.65E+00	2.69E+00	3.06E-01	1.39E+00	2.92E+00	1.66E+00	3.24E+00	1.31E+00	1.96E+00	1.00E-01	7.61E-01	1.05E+00	1.27E+00
V92	6.85E+00	8.92E-01	1.31E+01	5.85E+00	2.81E+00	0.00E+00	2.77E-01	1.36E+01	2.21E+00	0.00E+00	2.33E+00	6.02E+00	7.63E+00	1.59E+00
V93	0.00E+00	0.00E+00	0.00E+00	1.41E+01	2.26E+01	5.42E-01	3.00E-01	2.31E+01	1.90E+01	6.67E-01	1.78E+00	1.00E-01	6.00E-01	0.00E+00
V94	2.94E+00	1.26E+01	1.01E+01	2.46E+00	1.78E+00	2.93E+00	1.30E+00	1.04E+01	1.42E+00	3.33E+00	2.70E+00	7.52E-01	3.29E+00	1.67E+01
V95	8.62E+00	1.03E+00	2.60E-01	2.79E+00	1.15E+00	1.86E+00	1.07E+00	2.32E+00	1.03E+00	1.95E+00	2.21E+00	9.12E-01	8.46E+00	2.03E+00
V96	1.07E+01	3.83E+00	2.66E+00	3.15E+00	4.53E+00	2.16E+00	3.34E+00	5.60E+00	2.11E+00	1.67E+00	8.14E+00	2.72E+00	1.17E+01	5.84E+00
V97	1.11E+00	1.32E+00	5.75E+00	4.27E-01	6.33E-01	0.00E+00	0.00E+00	5.78E+00	0.00E+00	0.00E+00	0.00E+00	5.62E-01	8.03E-01	3.00E-01
V98	1.11E+00	8.59E+00	2.76E+00	2.83E+00	9.29E-01	1.91E+00	2.27E+00	3.84E+00	8.06E-01	2.72E+00	3.02E+00	2.79E+00	1.75E+00	9.70E+00
V99	7.92E+00	5.80E+00	1.88E+01	3.83E+00	4.99E-01	0.00E+00	0.00E+00	2.21E+01	2.21E-01	3.94E-01	7.48E+00	2.42E+00	4.73E+00	1.62E+00
V100	2.21E-01	1.65E+01	1.37E+00	5.87E+00	4.17E+00	1.42E+00	1.42E+00	3.95E+00	2.35E+00	1.78E+00	4.63E+00	7.32E+00	1.73E+00	2.03E+01
