Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	69	87	0	2	0	8	47	44	10	18	0	3
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	171	386	0	19	0	34	22	7	14	27	113	4
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	25	0	5	75	0	18	180	123	57	45	43	14
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	13	99	0	0	0	9	38	15	16	18	26	10
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	143	82	32	14	104	24	97	36	11	11	0	0
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	0	27	77	28	49	13	0	48	16	29	93	17
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	0	6	274	32	276	31	59	140	25	0	38	39
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	167	344	0	8	111	26	57	39	13	4	18	2
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	62	123	0	33	1	33	60	15	15	30	0	1
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	130	92	0	13	48	0	106	32	20	4	18	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	12	9	0	9	20	0	51	30	26	6	0	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	74	86	18	0	0	71	112	7	13	36	54	38
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	44	85	40	40	6	23	71	106	29	60	0	17
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	162	569	0	22	0	47	0	69	41	139	116	58
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	0	9	124	10	240	26	3	37	17	0	0	20
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	149	222	0	466	249	28	107	95	59	0	0	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	82	278	0	13	0	8	0	9	5	62	117	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	73	0	0	9	120	14	111	34	31	0	0	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	19	42	56	25	166	7	8	13	37	0	0	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	49	130	6	137	0	10	0	87	123	4	30	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	10	40	0	2	0	7	36	15	10	11	0	2
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	121	334	0	4	136	41	113	8	38	0	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	164	244	0	33	60	28	119	39	10	42	0	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	64	101	0	7	85	2	82	32	10	9	27	26
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	201	142	0	11	65	56	76	18	9	13	0	13
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	165	273	0	20	0	17	96	102	15	6	74	28
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	149	90	0	5	34	14	71	13	13	36	0	28
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	2	0	0	0	0	0	3	0	13
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	79	269	0	0	0	32	104	10	14	57	0	27
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	212	35	0	433	0	53	0	58	246	79	23	43
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	87	62	0	4	155	14	86	39	34	21	0	0
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	124	281	0	9	15	40	22	57	38	22	52	49
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	187	194	0	14	46	52	69	65	7	19	0	1
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	43	228	0	15	0	14	47	49	14	16	59	1
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	114	90	0	14	0	8	84	31	8	42	14	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	215	141	0	882	393	7	32	24	119	46	37	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	117	23	0	30	58	28	94	69	16	50	6	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	73	58	0	3	110	1	82	17	25	12	0	5
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	331	597	21	747	0	97	0	7	161	64	95	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	5584	380	697	0	0	309	0	71	0	0	710	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	0	65	32	58	0	17	141	33	188	0	18	47
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	67	234	0	569	14	68	0	0	479	58	0	45
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	46	237	0	39	163	10	9	66	54	78	40	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	0	73	62	28	0	21	119	13	15	11	0	35
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	0	0	10	5	21	0	24	13	0	0	19	2
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	214	328	0	27	32	11	106	45	21	0	54	2
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	138	380	0	56	0	70	168	70	59	116	46	19
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	108	186	0	18	0	30	0	34	17	95	39	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	53	109	1	5	109	32	35	38	18	11	15	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	0	112	68	8	155	14	11	43	39	2	0	14
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	97	212	0	23	25	29	155	11	26	59	0	0
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	48	28	50	23	254	45	0	21	23	19	0	19
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	69	137	0	6	33	16	49	26	11	53	0	1
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	96	98	5	5	88	23	92	0	19	33	17	3
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	23	40	0	12	141	0	58	75	29	8	26	8
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	385	187	0	20	75	43	119	20	17	10	0	46
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	33	68	6	6	18	3	14	24	12	16	58	0
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	5	180	83	10	80	15	11	48	43	9	15	4
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	207	274	0	14	0	40	75	11	18	63	8	3
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	51	0	0	13	326	53	0	9	22	0	0	32
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	87	220	0	23	76	16	62	26	14	29	46	9
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	26	52	0	40	27	0	0	54	154	0	26	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	348	708	0	31	0	21	39	42	1	10	213	53
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	106	19	0	6	225	32	28	35	15	7	14	8
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	16	76	93	4	109	35	18	30	23	27	0	2
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	249	108	11	8	0	23	123	40	16	10	37	9
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	214	43	0	7	477	52	2	20	9	26	0	0
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	297	118	0	39	456	109	0	159	30	179	0	47
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	40	0	0	9	156	11	39	55	11	0	0	1
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	128	226	0	38	0	66	145	41	47	50	0	3
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	53	119	0	12	16	18	38	26	23	3	0	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	0	39	34	19	24	28	42	49	33	0	24	6
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	64	16	0	10	170	14	52	4	23	22	0	37
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	31	184	0	1	6	48	43	8	23	112	24	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	154	394	0	20	0	46	22	63	17	44	61	1
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	4212	8121	5385	1035	0	2739	0	0	79	462	0	1
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	187	0	0	0	5219	0	0	0	0	63	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	0	77	62	12	21	28	66	9	12	24	0	0
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	138	18	0	26	109	8	64	43	11	10	19	29
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	910	268	0	1004	0	47	135	6	121	0	0	7
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	0	5	112	20	325	18	0	43	46	0	0	0
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	96	0	0	653	350	32	0	48	168	48	0	30
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	162	128	0	11	0	18	124	26	5	38	0	3
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	5	0	0	0	34	2	19	13	30	4	0	22
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	32	23	0	6	102	28	72	0	28	4	0	0
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	159	134	53	6	43	38	64	42	39	23	23	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	0	69	102	17	187	40	11	5	38	65	0	4
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	50	63	0	5	0	0	86	33	16	6	5	2
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	0	43	226	960	222	45	20	53	187	11	0	1
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	172	0	0	983	67	0	178	104	214	108	60	33
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	236	234	0	53	0	33	206	78	223	25	5	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	60	0	0	266	0	209	0	79	46	0	5	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	71	119	0	19	0	10	70	13	15	33	40	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	111	32	0	47	226	22	76	0	14	11	0	0
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	49	138	0	13	17	22	0	39	35	4	75	13
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	92	413	0	12	0	24	86	31	21	9	29	0
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	26	68	40	8	112	25	6	31	22	0	9	41
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	160	55	0	13	249	25	0	37	23	0	0	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	67	201	0	14	0	12	24	57	15	6	54	0
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	79	95	0	10	113	32	0	38	10	30	0	28
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	109	128	0	10	50	8	67	46	37	1	36	6
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	17	3	0	5	0	18	67	9	9	4	0	1
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	144	145	0	23	181	30	104	32	1	11	0	0
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	110	227	0	9	0	7	119	12	26	11	0	4
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	42	206	0	16	0	28	65	0	62	100	45	23
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	256	53	0	59	132	0	103	67	35	9	114	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	80	18	0	14	127	8	98	10	27	14	0	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	31	92	0	18	49	10	89	36	7	6	0	19
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	99	150	0	8	0	25	130	1	20	33	0	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	36	54	0	10	0	6	79	35	20	25	0	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	131	224	0	10	0	15	31	34	43	0	60	1
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	144	172	0	36	73	60	11	81	17	37	30	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	249	298	0	12	102	57	19	0	28	123	0	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	140	0	0	18	197	22	51	26	10	5	0	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	31	85	78	12	124	51	39	28	24	48	0	36
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	117	214	0	27	0	17	77	32	8	27	79	3
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	72	116	0	19	0	17	85	21	19	39	0	0
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	173	116	0	9	220	38	34	13	11	0	0	0
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	0	259	165	6	96	65	31	40	26	45	0	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	104	301	0	16	0	20	0	20	52	114	47	79
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	14	21	0	312	24	4	31	63	26	0	0	52
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	651	319	0	23	219	253	12	131	66	113	0	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	1	437	419	9	0	77	0	59	48	45	203	47
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	140	152	0	19	0	11	31	83	33	61	168	15
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	25	5	0	13	45	12	47	27	13	0	0	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	21	49	0	2	109	26	0	29	8	64	0	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	82	223	0	13	0	13	81	21	48	49	7	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	78	166	0	15	0	3	34	88	22	43	0	7
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	136	276	0	7	0	36	22	11	26	90	64	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	15	0	28	63	15	5	17	151	12	24	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	272	0	126	30	363	49	155	44	30	0	0	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	35	0	135	13	178	20	89	0	26	0	0	9
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	93	130	0	7	74	26	133	9	0	18	12	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	45	78	0	9	0	5	31	44	13	10	0	44
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	32	0	0	1	79	18	17	47	4	13	43	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	26	70	16	0	60	9	22	0	1	11	0	1
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	0	64	66	1385	0	20	101	0	451	105	24	26
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	93	287	0	6	0	5	100	37	23	42	44	4
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	23608	722	21841	0	0	1701	0	0	0	0	0	265
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	53	41	0	4	73	19	21	18	16	0	0	10
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	47	161	0	10	163	24	0	13	41	43	31	35
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	87	10	0	12	151	24	60	14	27	1	0	33
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	25	0	0	0	34	8	23	4	5	9	8	5
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	136	322	0	7	24	32	17	26	36	8	73	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	159	262	0	4	0	10	51	15	21	27	72	2
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	42	110	27	22	0	7	20	63	48	0	141	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	114	286	0	332	24	15	119	61	126	0	0	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	369	562	0	21	0	22	101	10	1	96	134	4
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	19	0	0	17	15	18	66	46	75	12	0	1
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	9	124	0	22	0	9	0	24	16	37	33	24
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	89	177	0	14	13	14	62	31	42	16	0	59
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	50	103	0	1	0	6	91	31	30	3	40	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	37	131	2	4	0	20	0	40	0	86	86	0
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	0	120	91	5	0	8	55	32	5	101	40	106
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	52	96	0	17	0	10	58	37	19	9	43	31
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	0	0	81	21	104	22	111	3	18	54	45	25
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	111	34	0	20	165	33	78	33	37	0	28	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	107	372	0	11	132	50	0	20	35	11	56	13
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	49	23	0	8	77	8	17	11	20	34	0	20
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	124	832	0	21	0	35	0	41	14	135	130	0
