Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	170	347	342	46	0	165	7	0	0	7	3	0	0	0
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	71	41	98	21	0	0	1	9	35	4	53	0	0	7
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	81	0	166	14	9	15	0	0	56	24	0	0	18	0
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	0	19	176	16	21	0	121	41	15	11	8	36	2	46
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	72	61	198	3	5	105	26	0	32	19	0	0	12	0
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	0	133	4	11	4	113	51	36	13	14	42	13	3	0
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	15	91	1	8	0	58	0	0	42	9	15	24	23	2
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	171	349	0	48	16	0	57	40	0	11	21	15	66	3
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	24	0	54	17	54	0	19	28	121	53	132	17	55	11
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	0	96	0	13	0	16	12	0	21	13	12	14	38	9
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	105	72	156	17	4	70	10	0	30	11	71	0	6	2
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	48	0	32	25	24	7	6	108	14	15	19	47	36	16
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	147	58	217	30	26	51	13	90	111	20	35	0	81	41
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	154	312	126	23	1	0	52	32	19	8	59	0	0	3
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	0	58	82	29	28	78	41	0	14	10	22	9	2	0
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	123	70	82	0	5	0	28	29	26	19	52	0	29	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	11	27	0	0	3	0	25	5	25	19	48	0	0	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	21	102	0	77	0	84	0	27	0	11	64	28	60	35
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	0	60	45	20	36	75	29	13	108	22	20	47	31	15
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	148	453	0	57	23	0	215	61	65	21	0	72	54	54
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	76	0	254	20	8	0	0	45	24	16	4	14	2	23
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	129	83	409	19	443	0	31	72	80	53	56	0	0	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	15	212	0	20	12	108	85	61	0	0	0	7	54	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	53	0	136	9	4	19	21	0	42	27	40	0	41	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	53	46	172	2	23	0	0	12	12	34	10	0	9	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	53	116	0	11	132	0	27	9	96	102	0	0	30	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	0	49	0	7	1	9	0	0	20	10	10	8	17	2
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	45	261	257	33	0	85	0	0	8	34	32	0	40	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	150	180	128	21	23	0	95	34	29	7	68	3	1	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	8	100	55	5	5	75	41	23	26	9	10	0	65	23
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	182	96	147	51	3	2	7	16	14	10	48	16	0	12
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	162	230	0	23	19	0	102	32	101	7	13	0	82	25
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	55	47	93	10	0	106	26	0	9	9	37	36	0	25
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	0	2	0	0	0	1	0	0	2	0	13
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	45	219	70	28	0	22	66	0	11	7	63	36	0	25
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	86	0	0	55	415	149	19	69	57	216	16	61	0	39
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	0	54	165	8	0	109	24	8	26	27	65	11	3	2
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	120	258	12	43	5	0	59	23	52	29	35	3	24	46
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	163	100	195	43	9	0	0	10	64	7	28	34	0	1
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	0	216	0	21	9	64	21	34	37	10	42	2	29	1
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	19	78	0	8	7	127	63	7	22	4	47	4	19	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	132	102	279	15	860	94	142	90	21	99	0	13	49	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	101	16	33	24	17	0	73	50	38	9	93	37	0	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	20	29	149	0	0	46	0	8	10	21	33	45	20	5
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	314	542	0	117	713	0	48	119	0	141	51	75	0	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	5966	0	165	390	0	0	0	1230	0	0	0	0	0	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	20	52	74	10	40	0	0	28	22	165	119	0	25	44
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	59	39	206	52	551	0	105	35	17	425	0	5	0	40
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	38	161	117	6	31	0	159	95	23	34	48	30	0	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	38	63	61	19	20	0	18	12	15	16	52	0	31	32
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	9	0	13	0	2	0	8	25	2	0	21	0	12	2
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	120	282	94	13	11	118	0	63	6	20	106	0	4	3
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	0	351	0	70	35	169	129	46	41	44	147	56	14	20
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	93	113	0	31	18	7	142	44	29	6	0	44	0	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	38	81	104	30	4	15	44	27	30	14	0	3	36	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	0	100	151	11	7	46	0	35	27	33	0	30	13	13
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	37	179	66	24	10	67	82	35	0	21	98	17	0	1
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	37	31	227	40	22	36	0	21	12	18	0	49	17	20
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	55	81	91	12	3	0	58	6	31	6	22	34	0	2
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	86	61	127	21	0	0	45	21	0	17	32	28	39	2
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	0	40	85	0	10	31	65	30	64	21	14	0	53	7
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	296	135	179	38	14	77	0	0	29	16	38	37	21	42
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	17	66	10	9	2	28	0	14	17	8	29	23	35	0
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	0	171	82	15	9	72	0	34	33	36	0	26	22	3
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	35	256	0	41	8	216	57	5	0	12	43	24	12	4
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	44	0	327	47	12	0	0	0	17	21	2	0	0	36
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	0	208	47	19	14	123	62	33	2	8	60	0	22	10
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	0	67	0	0	35	39	0	5	51	134	25	0	23	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	353	599	8	45	20	0	117	160	0	0	57	0	60	47
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	0	68	95	32	3	144	52	25	14	8	23	0	22	9
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	62	36	185	29	3	0	0	0	35	19	0	44	17	3
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	217	68	77	25	7	39	12	0	57	20	0	1	107	4
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	172	0	490	40	5	0	0	19	15	5	0	103	1	0
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	222	0	541	92	37	0	43	52	170	22	0	210	0	45
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	34	0	140	5	4	0	21	26	44	8	37	0	0	3
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	54	226	17	63	25	78	53	20	29	40	97	27	11	4
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	48	118	9	16	9	0	38	0	25	18	23	0	4	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	23	0	80	26	13	0	0	32	35	30	32	0	21	6
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	31	0	148	9	8	34	60	16	0	17	17	19	18	35
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	8	110	0	46	0	18	170	51	0	9	22	46	0	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	142	381	9	52	15	0	30	11	62	12	40	25	40	3
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	6987	6916	2758	2652	944	0	0	213	0	24	0	1536	0	4
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	210	111	5148	0	0	0	0	0	0	0	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	12	56	82	25	8	22	0	0	9	11	22	40	24	0
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	0	4	98	9	22	187	15	20	32	9	8	3	43	25
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	591	220	97	56	951	380	0	0	20	108	69	0	0	6
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	60	34	257	13	18	0	0	63	24	42	0	35	21	2
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	81	0	275	26	646	0	119	0	89	144	0	17	0	28
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	77	90	95	13	1	96	8	0	27	6	68	31	0	3
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	5	0	20	0	0	0	15	19	7	24	18	1	0	20
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	11	20	114	24	1	23	26	0	0	25	36	0	14	1
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	100	83	74	37	0	117	21	94	0	33	46	19	0	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	44	64	200	35	13	0	28	9	4	29	27	78	0	7
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	3	66	21	0	0	60	0	0	33	16	33	0	33	1
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	130	50	255	48	930	6	0	9	83	165	24	26	38	4
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	156	0	0	5	930	0	194	63	113	177	168	54	26	33
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	172	295	26	24	26	64	0	0	77	193	210	6	0	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	55	0	0	213	250	0	0	0	77	41	29	0	0	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	72	94	0	12	14	0	96	7	11	7	43	0	33	1
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	102	41	185	18	47	0	52	3	8	13	0	0	69	1
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	34	100	0	29	10	32	48	56	15	26	18	0	24	13
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	83	412	0	26	4	0	42	17	21	17	67	0	26	2
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	44	0	179	20	6	0	0	44	14	19	2	19	4	37
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	149	35	251	17	12	0	23	8	38	18	0	8	3	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	0	178	0	16	6	96	17	41	22	7	65	0	0	2
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	32	48	114	27	9	46	42	36	21	4	0	31	0	25
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	53	109	75	10	10	68	0	0	53	32	0	10	74	4
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	0	3	26	17	0	22	0	3	6	10	42	0	3	1
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	133	97	218	21	13	0	88	22	20	0	58	0	0	1
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	97	152	125	2	5	1	28	0	21	26	19	0	47	2
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	33	107	42	28	14	0	151	45	0	48	15	50	33	21
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	69	47	60	9	54	267	56	55	48	29	0	0	134	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	18	3	135	2	8	82	64	0	10	21	38	0	15	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	25	53	116	4	12	0	31	2	36	6	38	0	16	18
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	89	104	90	20	0	0	52	8	7	19	56	7	14	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	0	51	0	4	5	48	57	0	38	14	37	0	11	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	118	222	0	21	8	16	18	1	35	34	21	0	53	2
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	56	120	74	59	34	113	70	14	69	8	0	12	32	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	179	229	76	51	13	57	200	0	3	11	0	69	0	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	92	0	202	15	9	43	0	0	14	7	58	29	0	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	59	32	204	45	11	0	0	0	36	20	0	66	51	32
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	0	194	7	29	21	161	7	30	16	9	33	20	73	1
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	40	98	0	14	13	39	93	8	19	14	38	0	12	0
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	115	72	255	30	7	67	36	0	10	7	3	0	10	2
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	88	214	187	61	3	0	0	28	37	22	7	55	31	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	0	186	0	20	16	140	204	37	5	28	0	33	10	74
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	0	28	25	5	289	14	0	0	61	20	56	0	0	49
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	520	214	286	238	23	102	116	0	144	46	0	98	0	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	290	392	0	106	5	1	72	251	0	44	0	73	66	45
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	160	52	0	26	19	0	145	84	67	22	5	0	118	15
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	22	29	34	10	7	0	0	0	26	11	47	0	1	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	1	0	121	22	2	0	46	29	21	3	0	63	0	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	24	229	0	12	4	63	44	1	22	39	64	30	5	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	12	153	11	1	12	78	36	0	89	15	24	17	0	8
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	61	227	0	41	9	89	100	0	17	12	2	51	59	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	45	1	13	23	4	41	4	16	124	42	6	11	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	299	0	391	38	17	53	16	50	28	30	77	12	58	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	116	18	197	16	6	0	0	23	0	25	44	14	35	11
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	68	116	89	25	3	25	63	0	16	0	37	0	60	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	9	73	0	2	4	45	16	14	29	8	38	0	0	41
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	36	4	24	0	45	14	24	34	0	33	12	28	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	33	58	57	7	0	0	37	11	0	0	0	0	11	2
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	16	55	0	30	1316	0	87	52	21	389	143	108	0	25
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	85	247	0	6	3	9	148	1	40	12	36	0	49	5
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	34826	5109	695	1813	0	4730	0	0	0	0	0	291	0	673
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	49	0	116	15	2	0	8	25	12	15	4	0	0	9
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	47	119	112	21	10	0	149	17	9	25	0	0	26	33
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	15	10	133	20	9	94	33	0	15	21	13	0	24	32
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	25	0	15	7	0	0	39	0	7	3	0	0	21	4
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	137	285	1	38	4	0	88	49	9	26	28	0	16	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	153	253	0	18	3	0	43	1	22	17	15	18	79	1
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	0	34	28	23	17	105	0	108	22	43	6	9	85	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	98	186	185	8	314	0	19	0	78	111	33	0	45	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	342	539	0	40	21	4	93	0	38	0	16	63	158	6
