Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V65	4.86E+00	8.56E-01	7.99E+00	2.15E+01	8.58E+00	8.60E+00	8.83E+00	9.43E-01	7.05E+00	7.71E+00	8.02E+00	3.41E+00	5.35E+00	2.85E+01	1.94E+00
V66	6.59E+00	8.13E+00	8.27E+00	5.06E+00	0.00E+00	4.00E-01	3.67E-01	3.47E+00	3.00E-01	7.59E+00	5.54E-01	7.49E+00	7.39E+00	1.65E+00	3.28E+00
V67	2.69E-01	4.41E+00	9.13E+00	7.46E-01	8.27E+00	3.38E+00	4.37E+00	5.86E+00	4.90E+00	1.00E+01	3.19E+00	3.54E+00	2.23E+00	1.80E+00	3.04E+00
V68	1.48E+00	3.17E+00	1.77E+00	0.00E+00	3.71E+00	1.71E+00	3.03E+00	3.57E+00	3.03E+00	1.41E+00	1.47E+00	7.37E-01	1.44E+00	0.00E+00	4.45E+00
V69	3.40E-01	2.39E+00	2.69E+00	0.00E+00	1.15E+01	3.90E+00	1.24E+01	2.56E+00	4.96E+00	1.41E+00	3.74E+00	4.47E-01	5.31E+00	0.00E+00	6.87E+00
V70	2.90E+01	8.78E+00	2.84E+00	3.35E+00	5.80E+00	0.00E+00	3.95E+00	8.23E+00	5.94E+00	3.15E+00	1.00E-01	1.52E+01	3.01E+01	1.40E+00	3.59E+00
V71	1.00E-01	1.53E+00	5.99E+00	9.55E-01	4.35E+00	4.35E+00	6.24E+00	0.00E+00	4.79E+00	6.95E+00	1.00E+00	4.01E-01	3.00E-01	9.45E-01	1.00E-01
V72	8.09E-01	1.43E+01	5.50E+00	0.00E+00	4.79E+01	6.66E+00	2.61E+01	1.19E+01	4.63E+01	5.72E+00	6.69E+00	4.13E+00	1.64E+01	6.90E+00	1.65E+01
V73	1.02E+01	1.74E+01	1.95E+00	5.39E+00	9.21E+00	1.00E+00	2.79E+00	1.63E+01	7.98E+00	5.77E+00	1.58E+00	5.55E+00	9.32E+00	9.31E+00	2.62E+00
V74	4.13E+00	6.14E+00	4.23E-01	8.36E-01	1.90E+00	3.42E+00	1.15E+00	8.87E+00	8.54E-01	1.23E+00	3.15E+00	4.11E+00	3.94E+00	1.92E+00	5.51E+00
V75	0.00E+00	3.84E+01	1.41E+00	3.73E+00	1.81E+00	0.00E+00	1.55E+00	4.22E+01	3.09E+00	1.28E+00	3.00E-01	1.00E-01	3.30E+00	5.81E+00	7.21E+00
V76	5.42E-01	1.76E+00	1.50E+01	8.67E-01	2.32E+00	5.29E+00	2.80E+00	3.00E-01	3.70E+00	1.66E+01	2.98E+00	8.11E+00	1.27E+00	0.00E+00	2.68E+00
V77	1.65E+01	2.41E+00	1.13E+01	3.27E-01	9.50E+00	0.00E+00	2.81E+00	0.00E+00	6.69E+00	1.20E+01	1.30E+00	9.33E+00	1.62E+01	0.00E+00	2.37E+00
V78	2.87E+00	4.21E+00	4.01E-01	2.57E+01	2.59E+00	4.85E+00	1.49E+00	4.25E+00	2.09E+00	1.23E+00	6.51E+00	1.95E+00	2.06E+01	2.01E+01	3.04E+00
V79	2.21E-01	1.76E+00	7.02E-01	6.29E+00	5.24E+00	1.12E+00	0.00E+00	1.32E+00	3.91E+00	1.43E+00	6.80E-01	8.27E-01	5.14E+00	5.87E+00	8.44E-01
V80	1.48E+00	5.20E+00	3.46E+00	7.84E+00	2.02E+00	0.00E+00	1.28E+00	4.24E+00	1.58E+00	3.50E+00	2.13E-01	1.47E+00	4.19E+00	5.30E+00	1.20E+00
V81	0.00E+00	2.23E+00	8.11E+00	9.21E-01	1.38E+01	3.00E-01	9.84E+00	2.82E+00	9.30E+00	8.48E+00	7.00E-01	2.51E+00	5.97E+00	4.00E-01	4.58E+00
V82	3.21E+00	1.71E+00	9.68E+00	2.33E+01	1.12E+01	1.84E+01	5.24E+00	1.19E+00	8.10E+00	8.08E+00	2.25E+01	6.05E+00	9.17E+00	1.84E+01	1.33E+01
V83	7.83E+00	4.62E+00	4.44E+00	0.00E+00	8.39E+00	0.00E+00	4.87E+00	6.54E+00	7.20E+00	4.39E+00	1.33E+00	7.93E+00	7.23E+00	4.00E-01	1.37E+00
V84	0.00E+00	5.26E+00	0.00E+00	7.63E+00	9.13E+01	6.89E+00	7.27E+01	4.77E+00	8.15E+01	0.00E+00	7.09E+00	1.00E-01	3.05E+01	8.32E+00	1.21E+01
V85	0.00E+00	1.75E+01	2.47E+01	3.07E-01	4.63E+00	4.21E+00	1.37E+01	1.67E+01	1.12E+01	2.57E+01	4.42E+00	1.40E+01	4.67E+00	3.18E+00	3.52E+01
V86	2.65E+01	4.58E-01	9.43E-01	4.42E-01	5.29E+00	4.43E+00	7.52E+00	0.00E+00	7.36E+00	4.14E+00	4.68E+00	1.17E+01	2.63E+01	4.90E+00	2.09E+00
V87	3.35E+01	6.20E+00	3.59E+00	6.23E+00	2.29E+01	1.00E+01	2.75E+01	1.28E+00	2.13E+01	7.61E+00	3.65E+00	1.59E+01	3.07E+01	9.49E+00	2.45E+01
V88	8.09E-01	1.40E+00	6.01E-01	1.55E+00	1.28E+00	8.33E-01	9.07E-01	6.00E-01	5.33E-01	7.63E-01	1.03E+00	2.16E+00	4.27E-01	1.59E+00	1.59E+00
V89	5.90E+00	1.05E+01	3.27E+00	3.80E+00	2.91E+00	2.20E+00	1.43E+00	1.37E+01	2.36E+00	4.18E+00	1.14E+00	4.95E+00	4.25E+00	2.89E+00	8.28E+00
V90	2.44E+01	5.22E+00	2.56E+01	3.00E-01	1.35E+00	6.21E+00	0.00E+00	6.97E+00	7.00E-01	2.40E+01	7.07E+00	1.79E+01	2.01E+01	3.00E-01	2.54E+00
V91	2.12E+00	4.99E-01	8.46E-01	0.00E+00	8.77E+00	1.32E+00	9.29E+00	1.00E-01	1.25E+01	3.00E-01	2.00E-01	1.11E+00	3.19E+00	5.00E-01	4.27E-01
V92	2.21E-01	6.40E+00	1.00E-01	4.32E+00	2.54E+00	1.61E+00	1.43E+00	1.88E+00	2.08E+00	1.47E+00	1.87E+00	1.33E-01	2.99E+00	3.41E+00	8.64E+00
V93	5.24E+00	1.89E+01	3.18E+00	8.72E-01	1.94E+00	6.69E+00	1.14E+00	2.14E+01	2.60E+00	1.39E+00	7.72E+00	1.05E+01	4.14E+00	3.38E+00	4.26E+00
V94	5.83E+00	4.35E+00	7.67E-01	1.47E+00	2.65E+00	5.04E-01	2.98E+00	5.41E+00	1.83E+00	1.10E+00	4.82E-01	6.87E+00	3.46E+00	1.50E+00	3.54E+00
V95	2.60E-01	1.86E+00	4.52E+00	3.88E+00	7.18E-01	5.62E-01	5.97E-01	4.00E-01	9.34E-01	4.12E+00	7.81E-01	2.89E+00	3.08E+00	4.51E+00	1.92E+00
V96	1.54E+01	2.67E+00	2.13E-01	3.43E+00	2.39E+01	2.67E-01	1.70E+01	2.45E+00	1.93E+01	9.00E-01	8.14E-01	8.12E+00	1.58E+01	4.75E+00	2.53E+00
V97	1.35E+01	5.12E-01	7.63E+00	1.63E+00	9.69E+00	2.17E+01	7.15E+00	6.00E-01	6.64E+00	8.00E+00	1.82E+01	4.61E+00	1.21E+01	4.01E+00	2.60E+00
V98	3.45E+00	9.25E+00	0.00E+00	3.48E+00	1.10E+01	1.68E+01	1.11E+01	1.24E+01	1.59E+01	1.25E+00	2.08E+01	3.00E-01	7.21E+00	1.37E+01	1.28E+01
V99	1.00E-01	0.00E+00	1.15E+00	0.00E+00	5.17E-01	1.03E+00	8.43E-01	2.00E-01	8.03E-01	2.07E+00	1.32E+00	4.01E-01	2.00E-01	1.27E+00	0.00E+00
V100	6.85E+00	7.49E+00	6.46E+00	2.26E+00	0.00E+00	2.13E-01	0.00E+00	9.48E-01	0.00E+00	2.74E+00	2.00E-01	1.52E+01	6.98E+00	0.00E+00	2.00E+00
