Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V17	2.49E-01	0.00E+00	4.07E-01	8.95E+00	2.20E+01	1.14E+00	1.98E+01	9.62E+00	7.42E-01	3.81E+00	1.16E+00	1.00E-01	4.27E-01	3.74E+00	3.42E-01
V18	9.38E+00	1.00E-01	0.00E+00	9.00E-01	1.59E+01	1.21E+01	1.49E+01	1.90E+00	8.31E+00	4.67E-01	5.12E+00	1.13E+01	0.00E+00	8.00E-01	1.00E-01
V19	1.03E+00	4.06E+00	6.38E+00	1.07E+00	9.68E-01	0.00E+00	0.00E+00	4.48E-01	4.33E-01	1.56E+00	2.20E+00	1.12E+00	3.17E+00	1.90E+00	6.33E+00
V20	8.54E-01	2.00E+01	2.65E+00	8.20E-01	1.00E+01	2.02E+01	8.90E+00	2.84E+00	2.21E+01	4.20E+00	1.94E+01	2.35E+00	2.47E+01	5.08E+00	2.83E+00
V21	9.80E-01	1.46E+00	6.62E+00	9.76E+00	2.03E+00	1.35E+00	2.56E+00	1.33E+01	1.08E+00	7.01E+00	3.96E-01	1.30E+00	1.54E+00	4.73E+00	6.90E+00
V22	2.67E+00	5.67E+00	9.28E+00	1.22E+00	1.46E+01	1.58E+01	1.43E+01	1.00E-01	1.56E+01	1.68E+00	1.28E+01	1.73E+00	5.24E+00	4.63E+00	1.12E+01
V23	4.76E-01	9.12E-01	1.37E+01	3.33E+01	9.57E-01	1.70E+00	2.03E+00	3.83E+01	1.21E+00	1.97E+01	1.68E+00	2.02E+00	3.22E+00	3.79E+00	1.41E+01
V24	9.09E-01	2.67E-01	3.59E+00	2.83E+00	1.24E+00	6.31E+00	8.82E-01	1.41E+00	6.76E+00	1.19E+00	4.59E+00	2.87E+00	4.00E-01	7.18E-01	3.62E+00
V25	1.67E-01	1.11E+00	7.82E+00	4.13E+00	2.80E+00	8.34E+00	1.69E+00	6.54E+00	4.91E+00	1.33E+00	1.90E+00	1.53E+00	1.04E+00	4.05E+00	9.98E+00
V26	4.50E+00	1.23E+00	1.78E+01	7.67E-01	2.30E+01	1.42E+01	2.39E+01	2.46E+00	1.20E+01	3.04E+00	4.27E+00	3.25E+00	1.72E+00	8.80E+00	2.12E+01
V27	3.12E+00	1.06E+01	1.96E+00	4.54E+00	6.52E+00	2.41E+01	5.81E+00	3.49E+00	2.50E+01	1.40E+00	1.69E+01	3.11E+00	1.20E+01	3.71E+00	2.56E+00
V28	3.91E+00	2.68E+00	1.69E+00	4.13E+01	0.00E+00	0.00E+00	2.13E-01	2.96E+01	0.00E+00	2.34E+01	6.27E+00	4.81E+00	2.83E+00	7.00E-01	2.39E+00
V29	5.43E-01	3.00E-01	8.00E-01	2.92E+00	2.80E+00	4.95E+00	2.07E+00	2.37E+00	5.62E+00	2.10E+00	2.71E+00	6.74E-01	1.96E+00	8.33E-01	9.00E-01
V30	3.27E-01	3.15E+00	4.56E+00	3.99E+00	1.46E+01	1.77E+00	1.40E+01	2.10E+00	4.20E+00	2.25E+00	1.74E+00	0.00E+00	2.83E+00	1.45E+00	3.90E+00
V31	8.72E-01	2.60E+00	0.00E+00	1.96E+00	1.87E+01	5.00E-01	1.88E+01	1.57E+00	1.89E+00	2.01E+00	1.04E+00	1.37E+00	3.07E+00	4.55E+00	1.16E+00
V32	9.20E-01	5.20E+00	1.41E+01	2.05E+01	5.45E+00	2.67E-01	5.39E+00	1.67E+01	4.00E-01	9.25E+00	3.98E+00	2.96E+00	4.25E+00	3.67E+00	1.60E+01
V33	1.38E+00	2.09E+00	0.00E+00	1.33E+00	1.80E+00	5.66E+00	2.10E+00	7.30E-01	6.35E+00	5.26E-01	1.55E+00	2.11E+00	2.26E+00	1.26E+00	2.67E-01
V34	4.61E+00	2.77E+00	4.07E+00	7.00E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.21E-01	2.08E+00	1.50E+00	5.68E+00	3.07E+00	0.00E+00	4.66E+00
V35	5.70E+00	1.87E+00	1.86E+00	7.42E-01	4.86E+00	4.82E+00	4.79E+00	6.46E-01	4.10E+00	6.90E-01	3.23E+00	6.38E+00	1.50E+00	1.14E+00	2.36E+00
V36	0.00E+00	5.98E+00	1.49E+01	2.84E+00	1.20E+00	1.75E+01	1.30E+00	7.30E-01	1.76E+01	3.65E+00	9.24E+00	4.72E+00	5.97E+00	1.68E+01	1.30E+01
V37	1.17E+00	0.00E+00	2.60E+00	5.03E+00	1.78E+00	0.00E+00	1.55E+00	3.88E+00	0.00E+00	2.54E+00	0.00E+00	2.37E+00	0.00E+00	1.40E+00	2.77E+00
V38	2.08E+00	1.21E+00	1.44E+01	1.18E+00	2.14E+01	0.00E+00	2.15E+01	1.82E+00	0.00E+00	1.02E+00	1.41E+00	2.44E+00	1.10E+00	1.89E+00	1.49E+01
V39	2.64E+00	1.55E+00	4.04E+00	8.52E+00	2.16E+00	1.99E+01	2.49E+00	9.40E+00	2.03E+01	3.18E+00	7.15E+00	2.58E+00	4.14E+00	5.30E+00	5.65E+00
V40	3.67E+00	1.78E+01	9.78E+00	2.66E+00	2.93E+00	2.74E+00	4.39E+00	6.40E-01	2.07E+00	8.03E-01	5.10E+00	3.17E+00	1.86E+01	5.03E+00	9.81E+00
V41	0.00E+00	2.54E+00	1.33E-01	1.98E+01	6.13E+00	4.17E+00	5.28E+00	1.45E+01	4.84E+00	9.12E+00	1.58E+00	7.06E-01	2.71E+00	3.80E+00	2.69E-01
V42	4.50E+00	8.19E+00	4.19E+00	1.05E+00	6.11E+00	1.13E+00	6.03E+00	2.43E+00	1.05E+00	5.54E-01	1.16E+00	2.24E+00	6.76E+00	5.67E+00	4.13E+00
V43	1.67E-01	7.40E+00	6.11E-01	3.92E+00	1.96E+00	2.22E+00	1.81E+00	4.17E+00	1.80E+00	1.58E+00	6.60E+00	1.00E-01	8.64E+00	1.91E+00	7.06E-01
V44	3.40E-01	6.00E+00	4.56E+00	1.69E+00	3.97E+00	1.31E+01	3.17E+00	2.52E+00	1.18E+01	2.21E+00	1.17E+01	5.37E-01	8.84E+00	5.74E+00	4.21E+00
V45	7.75E-01	6.24E+00	5.51E+00	5.37E+00	2.20E+00	7.00E-01	1.20E+00	5.51E+00	1.33E-01	2.58E+00	1.07E+00	2.57E+00	5.53E+00	9.20E+00	4.94E+00
V46	2.13E-01	3.65E+00	6.53E-01	1.20E+00	2.00E-01	0.00E+00	3.79E-01	2.22E+00	0.00E+00	2.13E-01	3.66E+00	4.82E-01	4.56E+00	1.18E+00	9.22E-01
V47	2.18E+00	3.76E+00	1.35E+00	0.00E+00	7.59E+00	8.15E+00	7.33E+00	2.16E+00	8.07E+00	5.00E-01	4.94E+00	1.83E+00	5.05E+00	5.12E+00	1.28E+00
V48	3.94E+00	6.10E+00	4.87E+00	9.63E+00	1.25E+00	0.00E+00	2.12E+00	8.32E+00	1.48E+00	4.28E+00	5.48E+00	3.19E+00	7.12E+00	6.76E+00	3.84E+00
V49	1.49E+00	1.25E+00	5.12E-01	1.99E+01	1.35E+01	5.81E+00	1.20E+01	1.52E+01	4.98E+00	1.03E+01	2.55E+00	1.43E+00	1.60E+00	5.92E+00	1.17E+00
V50	4.07E+00	1.50E+01	1.00E-01	6.61E+00	1.00E-01	7.70E+00	0.00E+00	6.13E+00	7.26E+00	4.64E+00	2.19E+00	5.55E+00	1.49E+01	9.89E-01	1.56E+00
V51	5.93E+00	1.13E+01	9.20E+00	1.48E+01	4.14E+00	1.19E+00	3.39E+00	1.50E+01	7.86E-01	4.55E+00	2.76E+00	5.67E+00	1.12E+01	1.29E+01	7.45E+00
V52	3.68E+00	2.99E+01	1.02E+01	4.60E+00	6.16E-01	5.33E-01	5.62E-01	5.33E+00	6.00E-01	6.21E+00	9.69E+00	5.06E+00	3.48E+01	2.23E+01	7.16E+00
V53	3.18E+00	3.13E+00	4.84E+00	4.01E+01	6.96E-01	2.00E+00	3.33E+00	3.36E+01	3.33E+00	1.51E+01	1.78E+00	3.20E+00	5.21E+00	1.15E+01	5.11E+00
V54	9.67E-01	3.40E+00	3.47E+00	1.60E+01	1.59E+00	6.37E+00	2.34E+00	1.53E+01	5.30E+00	6.74E+00	3.10E+00	2.05E+00	2.47E+00	1.11E+01	4.24E+00
V55	8.36E-01	4.02E+00	5.50E+00	9.83E-01	1.10E+00	5.81E-01	7.27E-01	5.78E-01	4.47E-01	9.22E-01	2.97E+00	1.16E+00	5.03E+00	8.95E-01	4.43E+00
V56	8.44E-01	3.87E+00	2.44E+00	5.41E+00	0.00E+00	0.00E+00	8.31E-01	3.79E+00	0.00E+00	9.87E-01	2.59E+00	4.99E-01	2.26E+00	3.14E+00	3.00E+00
V57	4.47E+00	4.16E+00	5.17E-01	2.01E+00	9.23E+00	1.38E+01	8.41E+00	1.60E+00	1.37E+01	3.24E+00	1.10E+01	6.02E+00	3.67E+00	5.39E+00	1.54E+00
V58	5.97E-01	9.10E+00	9.68E+00	1.38E+01	1.70E+00	0.00E+00	1.29E+00	1.45E+01	0.00E+00	4.28E+00	4.78E+00	2.10E+00	8.06E+00	1.32E+01	1.17E+01
V59	5.04E-01	1.14E+01	4.57E+00	0.00E+00	1.42E+01	2.74E+00	1.39E+01	4.00E-01	2.05E+00	9.98E-01	2.28E+00	1.34E+00	1.31E+01	1.84E+00	4.88E+00
V60	9.83E+00	2.01E+00	9.98E-01	2.48E+00	3.06E-01	1.01E+01	0.00E+00	2.34E+00	1.04E+01	9.60E-01	4.80E+00	9.28E+00	3.02E+00	6.29E-01	9.33E-01
V61	2.09E+00	1.52E+00	3.44E+00	0.00E+00	2.13E-01	9.19E-01	3.96E-01	0.00E+00	3.40E-01	2.13E-01	1.91E+00	1.55E+00	2.32E+00	1.10E+00	2.82E+00
V62	3.36E+00	8.92E-01	7.20E+00	1.69E+00	4.77E+00	1.13E+01	6.56E+00	1.62E+00	8.36E+00	1.84E+00	3.79E+00	3.87E+00	2.31E+00	0.00E+00	1.19E+01
V63	2.41E+00	3.76E+00	2.68E+00	3.02E+00	3.95E+00	1.77E+01	3.31E+00	2.02E+00	1.68E+01	1.13E+00	1.65E+01	3.34E+00	7.60E+00	3.63E+00	4.41E+00
V64	1.38E+00	5.21E+00	1.48E+00	1.00E-01	6.29E-01	1.55E+00	9.43E-01	3.06E-01	1.65E+00	1.05E+00	1.58E+00	0.00E+00	4.68E+00	3.45E+00	5.17E-01
V65	8.43E+00	5.80E+00	5.02E+00	5.00E-01	2.93E+00	2.91E+00	2.18E+00	8.00E-01	2.61E+00	1.10E+00	2.34E+00	7.68E+00	6.33E+00	2.90E+00	5.27E+00
V66	1.31E+00	1.69E+00	6.24E+00	6.29E+00	1.44E+01	2.51E+00	1.28E+01	6.97E+00	2.80E+00	5.02E+00	2.72E+00	3.06E-01	1.24E+00	4.36E+00	7.86E+00
V67	3.00E-01	4.28E+00	1.97E+00	1.02E+00	5.00E-01	5.58E+00	6.00E-01	4.16E-01	6.10E+00	9.33E-01	1.25E+00	1.47E+00	7.96E+00	5.26E-01	4.27E+00
V68	2.44E+00	2.15E+01	1.05E+01	2.64E+01	5.11E+00	5.16E-01	5.09E+00	1.72E+01	0.00E+00	8.33E+00	1.26E+01	1.49E+00	1.25E+01	1.03E+01	1.02E+01
V69	2.04E+00	6.96E+00	1.69E+00	6.60E+00	0.00E+00	1.74E+00	2.69E-01	6.40E+00	1.87E+00	2.81E+00	1.15E+00	1.55E+00	6.71E+00	2.66E+00	2.31E+00
V70	5.15E+00	2.61E+00	6.02E+00	2.52E+00	0.00E+00	1.00E+00	0.00E+00	3.71E+00	7.27E-01	1.74E+00	1.91E+00	3.80E+00	3.01E+00	8.07E+00	6.86E+00
V71	6.53E-01	2.49E-01	1.12E+00	0.00E+00	3.50E+00	9.89E-01	3.82E+00	0.00E+00	4.27E-01	2.21E-01	3.40E-01	1.00E-01	0.00E+00	1.00E-01	1.94E+00
V72	1.14E+00	7.98E+00	1.03E+00	2.98E+00	2.52E+00	2.31E+00	2.87E+00	2.13E+00	1.94E+00	1.01E+00	8.49E-01	9.22E-01	8.58E+00	5.11E+00	1.00E+00
V73	6.61E+00	5.99E+00	3.42E+00	1.59E+01	6.90E+00	1.95E+01	6.15E+00	1.13E+01	1.60E+01	1.11E+01	1.92E+00	6.01E+00	7.75E+00	5.15E+00	2.03E+00
V74	2.52E+00	2.99E+00	1.53E+00	3.56E+00	9.09E+00	8.06E-01	9.45E+00	1.42E+00	1.25E+00	3.65E+00	7.27E-01	2.11E+00	2.34E+00	2.66E+00	3.42E-01
V75	0.00E+00	5.86E+00	6.15E+00	3.34E+00	1.17E+01	5.81E+00	8.21E+00	2.25E+00	4.05E+00	1.13E+00	6.78E+00	2.87E+00	5.76E+00	2.48E+00	6.42E+00
V76	1.10E+01	1.09E+00	6.84E+00	3.96E+01	6.96E-01	1.41E+00	1.78E+00	2.94E+01	3.40E-01	2.41E+01	1.35E+00	1.28E+01	2.80E+00	1.02E+01	7.80E+00
V77	7.33E-01	1.21E+00	4.58E-01	2.00E-01	0.00E+00	1.01E+01	6.86E-01	1.29E+00	9.96E+00	1.07E+00	6.36E+00	1.04E+00	1.78E+00	5.00E-01	4.00E-01
V78	1.24E+00	6.96E-01	0.00E+00	4.00E-01	2.83E+00	7.00E-01	2.58E+00	1.33E-01	1.99E+00	8.00E-01	6.67E-01	7.95E-01	4.82E-01	1.84E+00	2.00E-01
V79	8.00E-01	3.53E+00	1.29E+00	3.51E+00	2.10E+00	3.00E-01	1.08E+00	2.77E+00	0.00E+00	1.25E+00	0.00E+00	1.42E+00	3.08E+00	4.33E+00	1.48E+00
V80	3.38E+00	3.82E+00	4.56E+00	3.06E+00	9.17E+00	5.35E+00	8.71E+00	2.84E+00	5.43E+00	2.23E+00	3.07E+00	3.84E+00	5.75E+00	1.67E+00	5.46E+00
V81	6.00E+00	3.49E+01	2.55E+00	5.39E+00	1.32E+00	0.00E+00	1.35E+00	7.71E+00	0.00E+00	2.97E+00	4.18E+00	6.15E+00	3.81E+01	6.48E+00	4.04E+00
V82	4.15E+00	1.36E+01	8.94E-01	1.00E+00	1.88E+01	1.68E+01	1.82E+01	3.34E+00	1.52E+01	1.76E+00	1.26E+01	3.26E+00	1.63E+01	2.24E+01	1.67E+00
V83	2.10E+00	2.77E+00	1.19E+00	3.00E-01	3.55E+00	0.00E+00	3.78E+00	6.05E-01	0.00E+00	9.20E-01	0.00E+00	9.29E-01	1.41E+00	2.44E+00	1.24E+00
V84	4.43E+00	8.90E+00	8.79E-01	2.87E+00	1.25E+00	5.59E+00	0.00E+00	2.19E+00	7.27E+00	2.79E+00	8.08E+00	3.79E+00	1.10E+01	1.62E+00	1.20E+00
V85	1.21E+00	1.77E+01	1.46E+00	0.00E+00	3.29E+00	0.00E+00	1.79E+00	0.00E+00	0.00E+00	1.10E+00	5.97E-01	1.19E+00	2.01E+01	1.88E+00	1.41E+00
V86	2.36E+00	1.68E+00	0.00E+00	2.94E+01	0.00E+00	0.00E+00	4.82E-01	2.08E+01	0.00E+00	1.34E+01	0.00E+00	5.62E+00	3.00E-01	2.53E+00	1.00E-01
V87	1.77E+00	5.19E+00	2.10E+00	3.46E+00	3.61E+00	1.28E+01	2.74E+00	2.97E+00	1.80E+01	8.59E-01	1.15E+01	2.46E+00	6.64E+00	2.62E+00	2.21E+00
V88	4.63E+00	2.09E+00	3.89E-01	1.46E+00	8.95E-01	4.83E+00	3.00E-01	1.00E-01	5.76E+00	1.89E+00	5.67E+00	4.32E+00	1.97E+00	5.00E-01	1.00E-01
V89	1.98E+00	1.10E+00	1.28E+00	8.72E-01	0.00E+00	1.16E+01	2.04E+00	2.61E+00	1.13E+01	2.13E-01	7.90E+00	2.17E+00	1.55E+00	1.82E+00	1.02E+00
V90	7.29E+00	1.72E+00	1.06E+00	1.24E+01	1.47E+00	1.55E+00	2.47E+00	7.80E+00	2.62E+00	4.72E+00	1.89E+00	7.58E+00	3.47E+00	6.17E+00	3.59E+00
V91	2.11E+00	9.38E+00	5.22E-01	2.03E+00	0.00E+00	2.26E+00	4.01E-01	2.16E+00	2.80E+00	1.13E+00	2.61E+00	1.50E+00	7.88E+00	4.01E+00	3.10E+00
V92	0.00E+00	6.05E-01	2.71E+00	2.00E-01	3.64E+01	2.86E+00	3.83E+01	1.53E-01	2.70E+00	1.00E+00	1.60E+00	5.00E-01	1.00E-01	3.42E-01	2.80E+00
V93	0.00E+00	4.65E+00	9.83E+00	2.44E+00	3.07E+00	2.31E+00	2.50E+00	2.27E+00	1.51E+00	2.98E+00	2.90E+00	0.00E+00	5.99E+00	2.20E+00	9.64E+00
V94	0.00E+00	3.31E+00	4.07E-01	4.97E+00	1.38E+01	1.92E+00	1.37E+01	3.79E+00	3.33E+00	1.11E+00	3.99E+00	8.98E-01	2.40E+00	6.89E+00	1.48E+00
V95	4.01E-01	1.36E+01	5.98E+00	1.31E+01	2.11E+00	5.37E-01	2.56E+00	1.38E+01	1.80E+00	7.33E+00	2.91E+00	0.00E+00	1.54E+01	5.92E+00	6.48E+00
V96	1.95E+00	1.28E+00	2.49E+00	1.33E+01	5.17E-01	2.69E+00	0.00E+00	1.26E+01	3.98E+00	3.17E+00	3.15E+00	1.11E+00	1.70E+00	5.70E+00	3.10E+00
V97	3.92E+00	3.71E-01	3.06E+00	0.00E+00	7.18E-01	6.05E-01	5.82E-01	4.33E-01	7.27E-01	0.00E+00	0.00E+00	3.21E+00	0.00E+00	0.00E+00	2.05E+00
V98	1.28E+00	2.77E-01	1.27E+00	2.13E-01	2.93E+00	0.00E+00	3.05E+00	5.00E-01	0.00E+00	5.17E-01	0.00E+00	8.84E-01	0.00E+00	4.73E-01	1.39E+00
V99	4.76E-01	8.57E-01	1.26E+00	6.46E-01	1.43E+00	5.60E+00	8.46E-01	7.63E-01	6.45E+00	3.27E-01	1.05E+00	0.00E+00	1.32E+00	1.93E+00	9.00E-01
V100	5.36E+00	1.63E+00	3.21E+00	1.00E-01	1.47E+00	0.00E+00	8.46E-01	8.33E-01	0.00E+00	1.14E+00	4.00E-01	4.97E+00	3.00E-01	2.15E+00	4.02E+00
