Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	236	679	0	44	691	95	63	0	111	0	162	0	39	0	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	5771	147	0	84	0	245	0	0	1504	0	0	0	0	0	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	18	10	0	0	43	10	13	155	24	14	138	110	0	22	42
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	63	0	0	160	505	64	183	0	42	25	416	0	36	0	40
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	20	154	0	93	34	4	85	171	76	26	33	0	46	0	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	17	28	23	34	24	18	32	79	19	15	11	19	0	28	30
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	7	0	0	0	4	0	0	34	19	0	0	16	0	11	3
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	113	371	54	22	22	7	9	89	58	6	11	75	0	0	3
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	29	418	60	0	48	64	114	39	22	39	39	144	88	1	17
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	100	26	0	26	15	28	199	0	27	27	14	0	65	0	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	32	107	0	69	3	30	54	35	24	34	12	0	0	26	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	0	142	32	104	4	11	51	15	24	36	26	8	0	1	12
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	51	245	0	19	20	22	27	102	23	0	15	81	32	0	0
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	75	4	0	155	21	42	104	45	15	21	12	0	0	16	20
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	46	104	0	66	4	13	69	0	9	27	6	27	29	0	1
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	85	42	0	80	2	21	86	59	24	0	11	36	7	24	2
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	19	0	0	37	9	0	124	47	16	61	17	48	6	29	7
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	285	209	65	83	17	33	59	0	26	14	7	84	0	0	40
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	7	104	25	4	4	8	0	0	17	20	9	8	18	34	0
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	0	135	60	82	6	13	103	0	19	40	29	12	0	1	3
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	102	306	68	0	12	36	81	0	0	11	13	38	44	0	2
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	33	87	0	151	12	51	1	106	19	6	8	0	0	0	32
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	0	148	101	0	21	16	128	115	12	14	6	17	19	3	8
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	15	0	19	0	27	0	85	0	0	45	114	68	0	6	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	268	594	0	0	24	26	210	136	153	0	0	4	0	6	45
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	0	91	132	10	6	30	19	140	9	24	6	0	15	4	9
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	49	115	13	100	2	31	0	47	9	39	15	0	8	2	3
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	212	136	0	49	5	21	0	18	24	64	17	0	1	81	6
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	171	176	0	320	6	48	17	23	45	20	0	12	0	10	2
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	234	219	0	414	32	96	0	0	87	163	23	0	121	0	45
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	35	0	0	30	9	6	0	166	25	43	3	0	2	0	3
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	72	272	4	22	32	57	32	39	16	20	31	113	26	4	4
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	48	0	0	17	10	13	107	74	3	23	13	0	0	0	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	8	0	23	2	15	25	0	116	26	41	25	0	0	12	5
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	58	0	0	81	9	11	82	59	11	3	13	26	9	16	34
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	12	117	0	2	0	45	85	97	26	0	15	2	79	0	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	56	467	39	0	16	43	22	46	34	50	15	0	33	0	1
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	5942	8732	0	3026	829	2373	0	0	1132	0	0	0	0	0	0
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	11	42	0	173	0	4988	255	0	0	0	0	0	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	6	95	27	60	9	26	0	21	3	11	8	20	7	17	1
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	77	25	68	49	22	8	68	0	1	52	9	21	5	45	25
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	806	336	0	35	943	32	50	0	27	45	138	53	0	21	12
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	0	106	84	137	15	16	0	99	56	21	32	0	0	1	2
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	87	0	0	226	618	27	0	180	18	64	147	0	29	0	29
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	131	133	0	59	10	12	0	57	0	41	1	36	18	13	4
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	4	0	0	11	0	0	0	26	16	2	19	28	4	0	19
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	21	30	3	50	5	26	23	76	2	0	18	22	0	18	1
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	166	105	0	55	1	31	74	0	61	4	24	95	8	0	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	34	96	25	152	15	36	0	101	16	3	23	0	29	0	8
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	27	96	0	2	3	0	0	24	4	42	13	14	5	34	2
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	29	155	143	128	894	43	0	54	38	61	187	0	10	25	1
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	158	0	0	0	918	0	18	161	61	81	199	131	100	61	31
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	159	377	0	6	36	22	0	0	28	64	166	195	22	18	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	54	0	0	0	246	204	0	0	0	60	51	0	47	3	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	69	0	0	0	18	10	127	84	8	17	9	0	23	25	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	84	100	0	72	45	19	0	156	17	0	7	0	1	37	1
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	15	9	60	0	9	25	139	27	34	16	22	32	0	6	11
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	27	414	0	0	10	18	59	124	31	20	13	0	0	0	1
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	33	101	0	97	5	22	0	0	40	14	15	21	0	4	36
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	131	117	0	109	12	19	0	109	24	30	11	0	0	0	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	59	66	0	0	12	11	183	0	17	25	3	72	0	0	2
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	47	159	0	74	8	27	0	0	28	26	5	14	21	0	26
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	76	122	9	46	7	9	73	0	3	64	29	0	0	55	5
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	14	0	0	7	4	17	0	30	3	8	6	32	0	11	1
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	121	70	0	120	19	22	105	134	36	19	0	23	0	0	2
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	67	209	0	51	5	2	51	45	15	19	21	16	0	23	1
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	35	47	0	59	11	27	108	131	29	0	47	0	58	15	20
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	218	46	26	25	52	4	137	31	24	91	30	0	9	135	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	63	58	0	47	13	5	0	122	1	23	18	12	8	26	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	26	0	0	40	17	4	67	129	7	35	1	9	0	4	18
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	72	115	0	46	5	19	0	133	23	10	15	0	11	17	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	15	94	0	0	9	4	0	21	0	47	16	19	20	20	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	120	67	0	0	7	17	229	0	8	36	29	17	0	19	0
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	114	122	0	67	32	55	111	0	16	80	12	0	22	30	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	207	165	0	154	10	49	199	7	6	8	17	0	66	0	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	105	32	29	102	17	17	0	93	14	13	1	42	0	4	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	43	165	9	120	8	48	0	0	8	41	20	0	25	37	32
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	61	246	25	0	24	22	62	0	10	30	7	40	23	48	3
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	51	92	0	0	17	12	30	92	10	24	16	5	28	11	0
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	139	158	0	96	9	32	31	129	3	13	1	0	0	0	3
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	16	371	52	107	2	59	0	16	37	37	20	0	16	0	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	87	25	20	45	12	19	317	28	0	28	34	0	68	0	70
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	0	18	13	0	290	2	39	0	1	54	31	39	10	3	47
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	501	491	45	168	17	229	0	0	55	141	53	0	87	0	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	55	250	329	0	0	89	336	0	181	0	42	0	28	0	35
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	142	0	0	0	13	21	160	55	63	71	26	0	51	99	12
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	22	0	0	0	13	9	0	93	3	28	7	7	0	5	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	16	0	0	102	1	23	73	6	18	25	5	0	37	2	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	28	314	0	23	9	10	0	0	10	24	37	40	33	9	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	30	215	11	9	12	0	0	20	1	97	18	0	36	0	7
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	88	157	34	19	6	38	206	0	0	22	17	0	59	22	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	11	0	0	20	15	0	100	10	21	117	7	14	15	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	310	60	20	132	28	36	0	305	76	29	15	4	0	52	2
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	107	54	0	86	11	17	0	124	34	0	16	0	0	45	11
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	75	56	0	49	7	23	102	118	4	21	0	0	0	47	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	40	0	0	0	7	0	95	15	4	31	5	34	10	0	38
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	0	50	0	0	21	58	9	10	30	0	39	19	18	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	27	45	0	29	0	7	39	60	8	0	0	0	0	0	1
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	28	98	0	70	1281	21	0	7	39	0	403	150	90	33	22
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	80	72	0	28	5	3	238	106	9	44	13	0	18	21	4
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	27098	3901	13115	253	0	1196	0	0	2297	0	0	0	0	0	277
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	44	30	0	38	3	15	13	59	24	11	10	0	0	0	8
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	36	71	0	116	7	24	158	37	21	17	27	0	11	12	31
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	48	64	33	45	11	22	1	97	0	27	17	0	0	23	31
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	20	0	5	0	0	7	0	57	2	4	3	0	9	9	5
