Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	0	254	15	74	3	51	52	46	0	24	46	10
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	106	141	142	0	23	17	162	28	0	5	17	0
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	82	174	0	0	15	30	46	19	0	14	0	7
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	62	279	0	167	5	27	21	20	0	11	38	0
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	105	162	86	128	16	62	2	19	154	24	0	8
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	16	0	110	0	6	24	76	19	22	36	0	0
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	478	632	0	0	22	60	123	97	0	33	30	0
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	0	46	260	45	14	18	31	12	0	23	0	53
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	399	519	0	85	1	62	124	36	0	56	18	3
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	24	252	92	0	5	61	32	24	0	15	37	0
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	136	173	0	74	12	53	28	13	0	13	52	26
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	54	26	186	0	8	31	64	0	45	18	7	16
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	59	0	81	0	9	19	59	42	0	34	18	0
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	1	5	223	0	427	5	14	3	71	102	14	0
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	0	17	0	25	7	8	7	44	41	33	25	2
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	15	0	83	0	4	5	28	31	30	18	0	3
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	248	63	380	0	10	42	5	51	0	15	30	0
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	0	6	160	0	10	19	0	71	110	27	0	0
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	124	63	328	0	0	40	57	0	0	38	10	0
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	1	3	0	0	1	10	0	0	21	0	0	18
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	182	228	196	0	26	55	86	42	22	23	0	0
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	202	376	382	52	4	49	8	9	0	5	0	0
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	60	51	81	0	7	25	60	15	27	8	0	6
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	59	0	184	0	11	18	64	21	0	26	0	0
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	0	134	65	0	23	22	3	12	124	17	64	48
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	106	77	238	0	7	7	50	25	0	23	0	0
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	69	176	15	23	10	10	46	31	0	20	37	0
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	27	45	67	40	2	6	49	23	0	9	17	3
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	142	400	0	79	17	42	8	55	14	12	24	4
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	22	0	23	0	71	19	163	99	72	65	39	12
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	0	109	0	27	0	11	20	33	0	16	20	8
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	111	39	226	6	15	22	62	54	0	15	3	1
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	18	0	0	83	27	20	25	28	135	14	30	17
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	148	130	132	30	32	33	159	90	98	21	0	47
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	156	405	69	0	8	24	49	26	33	13	4	2
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	37	89	87	9	33	31	26	22	0	15	24	0
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	112	60	84	0	12	0	38	58	76	23	0	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	11	33	0	0	8	0	45	18	14	26	8	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	85	124	0	6	0	77	28	100	0	16	36	37
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	33	35	123	13	39	18	133	38	0	26	46	17
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	130	616	0	82	20	51	80	22	0	33	128	61
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	39	0	243	0	11	25	25	12	94	13	0	24
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	71	75	393	0	458	23	80	15	199	61	0	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	85	297	0	21	12	17	10	63	0	0	69	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	39	15	146	0	10	15	65	69	0	33	0	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	25	30	174	0	25	5	3	8	70	33	0	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	39	137	0	31	133	9	107	8	0	111	1	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	9	49	0	0	2	7	21	22	0	10	12	1
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	0	249	317	95	3	36	19	39	0	37	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	140	237	100	0	32	24	49	45	67	15	30	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	51	168	30	12	7	5	52	73	0	12	10	25
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	164	88	170	0	10	54	30	25	35	12	4	12
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	170	307	0	0	20	20	138	89	0	13	14	25
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	104	6	196	0	5	12	27	33	0	13	32	25
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	0	2	0	0	0	0	0	4	12
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	32	230	130	32	0	29	28	26	0	16	44	25
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	210	52	0	0	423	49	63	0	0	232	108	45
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	43	67	200	0	5	13	64	51	0	35	23	1
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	44	293	0	147	7	40	65	3	4	36	22	48
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	123	56	295	0	14	47	88	17	0	8	6	0
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	0	241	0	87	15	18	63	35	0	12	15	0
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	80	108	0	46	14	8	42	51	0	10	46	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	183	265	191	0	871	13	9	70	117	119	58	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	104	0	46	0	29	26	63	31	122	18	52	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	22	0	237	0	4	0	36	50	0	26	6	5
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	364	623	0	0	734	101	0	0	75	153	69	1
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	6296	0	0	0	0	282	0	0	1157	0	0	16
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	23	88	0	0	53	16	53	81	60	182	0	43
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	73	262	0	0	551	58	0	0	56	452	37	45
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	37	230	81	0	38	8	33	0	207	45	63	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	11	44	76	25	26	21	23	53	45	20	0	33
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	9	0	0	0	4	0	8	22	47	1	0	3
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	203	344	71	0	26	13	72	73	10	24	0	4
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	109	451	0	47	54	70	103	92	0	59	122	15
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	111	215	0	0	17	30	39	0	0	13	102	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	35	109	100	0	5	32	39	36	53	16	1	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	0	73	233	2	8	12	45	14	30	33	0	16
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	85	256	38	0	22	27	33	63	30	32	51	0
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	21	0	311	0	25	44	21	24	30	17	14	23
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	47	126	96	0	6	14	40	13	0	11	48	0
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	76	82	117	0	4	24	0	59	72	22	23	0
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	19	145	21	0	12	1	97	62	6	29	20	8
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	303	120	225	44	20	39	45	52	0	19	12	43
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	0	63	20	68	6	8	28	36	0	10	19	0
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	0	163	144	62	9	13	55	11	0	37	3	6
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	199	310	0	0	14	37	15	54	0	16	67	1
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	0	13	272	0	14	55	0	0	100	18	0	34
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	56	297	0	61	23	19	37	57	0	13	38	7
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	8	70	0	35	37	0	64	22	0	142	1	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	381	661	0	0	26	34	11	94	202	0	3	54
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	29	125	73	103	7	34	46	36	0	14	20	8
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	25	0	277	0	5	32	43	17	0	20	11	3
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	224	44	139	0	9	24	67	99	0	20	0	8
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	112	0	525	0	10	49	12	8	108	8	15	3
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	156	0	671	0	42	97	184	0	53	24	154	53
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	18	17	102	0	10	10	57	20	76	11	0	1
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	103	217	93	0	36	63	70	70	0	49	41	2
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	52	150	0	0	11	16	38	13	0	23	5	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	12	0	50	6	18	28	42	33	72	31	0	6
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	37	44	131	0	11	14	5	39	51	22	22	36
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	32	220	0	0	0	48	9	18	24	20	109	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	160	427	0	0	18	46	73	40	0	13	42	3
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	6260	4145	7978	0	970	2575	0	0	0	0	0	106
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	230	77	0	0	5162	0	0	0	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	0	0	187	7	11	26	19	37	0	12	11	1
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	41	18	103	120	26	9	55	52	0	13	12	26
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	853	179	187	0	988	42	28	79	0	127	7	8
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	0	0	262	47	20	16	14	8	158	40	0	4
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	29	0	350	0	649	31	57	0	75	166	37	31
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	115	28	209	0	11	15	53	46	0	9	27	2
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	5	0	3	0	0	1	8	1	58	29	3	21
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	5	29	106	8	7	28	0	44	37	31	0	0
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	174	134	23	28	4	37	37	24	101	39	23	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	7	0	324	0	18	38	1	7	56	34	44	9
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	39	62	37	0	4	0	52	51	0	19	1	1
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	4	16	314	159	939	45	57	18	17	184	12	3
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	173	38	0	0	962	4	123	126	134	211	118	30
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	220	288	36	0	49	26	135	92	0	215	32	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	57	0	0	0	257	205	72	0	0	49	25	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	73	148	0	0	19	14	29	59	0	15	33	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	72	78	181	0	49	23	8	71	37	17	3	0
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	22	132	0	64	12	27	40	27	29	29	10	13
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	96	468	0	0	10	23	53	45	0	22	0	0
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	21	0	174	0	7	23	16	3	85	18	0	41
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	107	30	266	0	14	23	34	6	62	20	0	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	72	217	0	0	14	15	69	35	0	10	18	0
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	49	75	143	0	10	29	41	0	28	6	25	29
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	46	115	81	79	10	9	60	60	0	34	0	4
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	9	0	31	0	5	19	24	29	1	14	1	0
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	105	143	194	0	23	28	40	35	96	7	0	0
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	93	232	67	0	8	4	34	57	0	30	0	0
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	42	196	27	0	14	30	0	45	74	59	80	20
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	176	148	0	144	59	6	94	145	0	35	21	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	43	29	168	0	14	9	37	58	0	30	8	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	11	90	87	0	17	8	53	38	25	11	0	17
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	68	88	138	0	6	23	18	48	39	26	12	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	12	71	7	33	10	5	53	31	0	22	21	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	89	230	0	81	10	18	44	40	0	37	0	0
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	2	157	63	218	35	57	82	0	0	14	33	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	215	316	148	0	13	51	0	3	0	23	119	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	90	0	235	0	19	21	44	38	0	13	9	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	22	0	302	0	12	48	37	46	0	22	30	37
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	44	217	0	133	26	24	38	76	0	10	32	1
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	69	151	0	0	18	15	39	39	0	23	34	0
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	127	145	229	0	10	37	29	25	0	12	0	0
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	0	185	270	104	5	60	46	7	17	22	17	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	69	322	0	66	15	19	17	14	0	41	113	77
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	3	42	0	17	301	4	71	17	0	28	13	51
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	457	186	429	150	25	238	145	0	0	57	100	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	1	348	0	553	3	89	0	0	234	36	39	42
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	159	154	0	0	19	25	103	124	19	27	65	18
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	16	28	35	0	13	12	45	23	0	15	0	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	0	40	105	0	3	24	19	0	56	5	56	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	42	224	50	49	11	10	37	27	0	47	40	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	56	123	89	0	14	0	106	4	0	19	37	8
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	85	288	0	94	8	38	7	38	0	18	92	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	58	21	0	27	16	30	25	0	139	14	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	276	0	378	0	32	47	52	116	135	33	0	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	84	0	212	0	13	21	0	72	66	26	0	11
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	74	171	82	0	8	28	33	89	0	6	11	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	42	89	0	0	8	2	52	12	0	11	21	42
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	49	0	58	2	23	54	37	0	3	28	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	31	93	31	0	0	9	0	13	33	1	4	1
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	0	9	129	47	1352	22	0	49	62	437	111	24
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	90	338	0	10	6	6	57	66	0	22	43	3
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	28966	1659	1028	14835	0	1405	0	0	0	0	0	244
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	39	15	75	0	4	17	7	2	74	14	0	8
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	42	230	57	0	10	25	5	23	75	35	31	35
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	54	35	151	0	13	24	34	49	0	26	0	33
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	17	22	4	12	0	9	7	20	9	7	9	5
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	143	349	0	10	6	36	33	31	39	32	2	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	163	295	0	5	4	15	26	68	0	19	27	1
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	0	38	0	135	19	18	44	74	109	43	0	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	91	285	107	0	323	10	91	46	0	124	0	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	378	626	0	0	20	30	21	145	0	0	94	6
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	7	0	49	0	16	16	72	20	2	77	10	0
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	0	133	0	23	21	10	28	9	0	12	38	24
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	30	202	6	96	12	10	47	7	0	43	8	56
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	52	128	0	0	2	9	51	71	0	27	15	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	0	134	0	84	3	28	43	8	0	0	104	2
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	52	143	29	11	4	10	41	55	9	4	99	106
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	56	100	0	0	17	13	49	42	34	18	13	30
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	29	0	142	0	21	28	11	118	46	20	43	26
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	72	122	51	48	21	37	47	69	27	36	9	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	110	440	48	0	10	52	14	28	60	30	0	15
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	38	61	44	0	8	8	17	12	0	18	41	20
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	32	878	0	194	18	39	29	0	0	6	134	2
