Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V11	0.00E+00	5.12E+00	3.80E+00	3.00E-01	8.59E-01	7.27E-01	2.29E+00	8.23E-01	8.70E-01	1.37E+00	4.67E-01	5.81E-01	1.70E+00	3.00E-01	6.40E-01	5.35E+00	1.00E-01	6.45E+00	2.00E-01	5.24E+00
V12	3.74E+01	3.42E-01	8.00E-01	1.48E+01	3.40E+00	1.48E+01	9.07E-01	2.56E+00	5.17E-01	3.59E-01	4.00E-01	1.36E+01	1.26E+00	1.26E+01	1.12E+00	4.99E-01	4.68E+01	0.00E+00	0.00E+00	4.73E-01
V13	0.00E+00	7.31E-01	4.01E+00	1.06E+01	4.01E-01	1.10E+01	0.00E+00	1.13E+00	5.00E-01	0.00E+00	0.00E+00	7.64E+00	0.00E+00	0.00E+00	7.78E-01	5.00E-01	3.00E-01	4.02E+00	4.00E-01	6.00E-01
V14	1.09E+01	7.39E+00	2.04E+00	5.21E+00	7.77E+00	2.75E+00	2.38E+01	5.23E+00	3.50E+00	1.78E+01	5.36E+00	6.91E+00	1.64E+01	1.87E+00	7.70E+00	4.24E+00	1.03E+01	3.80E+00	1.85E+01	1.54E+01
V15	6.22E+00	8.24E+00	2.32E+00	1.53E-01	0.00E+00	1.00E-01	5.00E-01	0.00E+00	0.00E+00	1.90E+00	3.00E-01	4.00E-01	5.33E-01	3.04E+00	1.00E-01	9.61E+00	8.47E+00	1.30E+00	4.27E-01	3.11E+00
V16	8.79E+00	2.96E+00	7.42E-01	3.48E-01	2.14E+00	0.00E+00	7.64E-01	1.96E+00	1.59E+00	1.05E+00	3.40E-01	1.66E+00	4.07E-01	1.78E+00	1.81E+00	2.91E+00	9.93E+00	7.78E-01	3.42E-01	8.06E-01
V17	2.67E-01	1.00E-01	3.27E-01	1.77E+01	9.52E+00	1.69E+01	0.00E+00	7.27E+00	6.94E+00	6.18E-01	5.75E+00	1.68E+01	1.11E+00	0.00E+00	3.80E+00	5.00E-01	6.96E-01	7.00E-01	8.00E-01	6.80E-01
V18	2.66E+01	1.00E-01	0.00E+00	1.51E+01	6.83E-01	1.40E+01	1.18E+01	1.48E+00	0.00E+00	4.19E+00	4.42E-01	1.13E+01	5.15E+00	9.77E+00	3.00E-01	9.94E-01	3.25E+01	0.00E+00	1.30E+01	0.00E+00
V19	1.99E+00	2.96E+00	1.21E+01	1.53E-01	7.90E-01	8.72E-01	0.00E+00	5.43E-01	8.54E-01	5.73E-01	9.68E-01	7.67E-01	6.00E-01	7.19E-01	1.96E+00	3.50E+00	1.77E+00	1.18E+01	0.00E+00	7.33E-01
V20	1.24E+00	2.11E+01	1.98E+00	8.78E+00	3.34E+00	9.66E+00	1.71E+01	3.06E+00	2.84E+00	1.40E+01	6.06E+00	1.33E+01	1.58E+01	6.40E-01	0.00E+00	1.89E+01	2.67E+00	1.36E+01	1.06E+01	1.21E+01
V21	6.70E-01	1.32E+00	2.02E+00	1.95E+00	1.17E+01	1.73E+00	9.33E-01	6.66E+00	7.72E+00	1.38E+00	2.84E+00	1.73E+00	2.21E-01	0.00E+00	7.50E+00	7.00E-01	1.00E+00	2.01E+00	1.54E+00	1.50E+00
V22	5.35E+00	5.61E+00	4.64E+00	2.10E+01	2.40E+00	1.87E+01	1.33E+01	7.77E-01	7.95E-01	1.31E+01	1.13E+00	1.30E+01	1.05E+01	1.94E+00	1.34E+00	4.84E+00	8.66E+00	8.27E+00	4.27E+00	1.36E+00
V23	2.69E-01	9.52E-01	2.97E+00	1.84E+00	2.39E+01	7.00E-01	0.00E+00	1.41E+01	1.94E+01	1.52E+00	1.79E+01	5.47E-01	6.84E-01	1.79E+00	1.73E+01	1.21E+00	2.07E+00	4.73E+00	3.00E-01	2.46E+00
V24	8.03E-01	3.35E-01	1.88E+00	1.13E+00	1.01E+00	1.05E+00	4.24E+00	1.41E+00	1.81E+00	4.95E+00	9.83E-01	1.10E+00	4.94E+00	1.12E+00	8.19E-01	0.00E+00	1.37E+00	4.82E-01	2.49E+00	0.00E+00
V25	1.33E-01	1.10E+00	4.99E+00	3.40E+00	5.70E+00	1.54E+00	4.14E+00	4.03E+00	3.21E+00	5.17E+00	2.17E+00	1.60E+00	2.72E+00	5.42E-01	3.10E+00	5.00E-01	2.67E-01	5.72E+00	3.18E+00	1.89E+00
V26	4.74E+00	1.34E+00	1.98E+00	2.07E+01	1.96E+00	2.44E+01	1.13E+01	2.96E+00	5.12E+00	1.09E+01	1.56E+00	2.43E+01	7.55E+00	1.90E+00	2.01E+00	1.21E+00	3.23E+00	2.06E+00	8.34E+00	3.22E+00
V27	3.32E+00	8.74E+00	1.51E+00	8.13E+00	4.09E+00	7.81E+00	2.26E+01	2.61E+00	4.98E+00	1.92E+01	1.74E+00	4.00E+00	1.75E+01	1.75E+00	1.85E+00	1.07E+01	2.45E+00	2.39E+00	1.22E+01	5.25E+00
V28	8.09E+00	2.67E+00	1.39E+00	1.00E-01	3.50E+01	0.00E+00	0.00E+00	2.25E+01	3.17E+01	0.00E+00	1.95E+01	5.54E-01	2.00E-01	2.95E+00	2.02E+01	5.72E+00	9.90E+00	2.39E+00	3.10E+00	3.03E+00
V29	9.17E-01	6.05E-01	6.99E-01	1.96E+00	1.48E+00	1.74E+00	6.19E+00	1.82E+00	3.30E+00	4.71E+00	2.79E+00	4.81E+00	2.86E+00	6.36E-01	1.90E+00	9.33E-01	7.75E-01	9.34E-01	3.31E+00	6.11E-01
V30	4.94E-01	2.88E+00	2.81E+00	1.98E+01	1.97E+00	1.79E+01	1.76E+00	1.56E+00	2.40E+00	2.79E+00	2.00E+00	5.92E+00	1.44E+00	0.00E+00	2.32E+00	2.35E+00	1.59E+00	1.83E+00	1.84E+00	1.91E+00
V31	7.19E-01	3.51E+00	0.00E+00	1.06E+01	1.43E+00	1.20E+01	1.09E+00	1.19E+00	9.24E-01	1.78E+00	1.40E+00	8.49E+00	2.13E-01	6.70E-01	2.06E+00	4.13E+00	3.56E+00	0.00E+00	9.94E-01	1.89E+00
V32	4.33E-01	6.12E+00	6.47E+00	9.12E+00	2.34E+01	8.22E+00	0.00E+00	1.89E+01	1.71E+01	0.00E+00	1.15E+01	6.53E+00	7.00E-01	0.00E+00	8.35E+00	8.51E+00	5.82E+00	6.55E+00	1.47E+00	2.73E+00
V33	3.89E+00	1.63E+00	0.00E+00	1.99E+00	5.39E-01	2.01E+00	6.55E+00	5.33E-01	6.11E-01	3.62E+00	6.00E-01	1.74E+00	2.44E+00	1.51E+00	5.47E-01	1.50E+00	4.35E+00	4.00E-01	5.51E+00	4.00E-01
V34	4.80E+00	2.53E+00	7.52E+00	0.00E+00	1.33E-01	0.00E+00	0.00E+00	0.00E+00	4.00E-01	2.21E-01	1.60E+00	0.00E+00	3.00E-01	2.20E+00	6.11E-01	4.12E+00	4.40E+00	7.79E+00	5.17E-01	3.40E+00
V35	2.59E+01	1.79E+00	1.40E+00	3.94E+00	0.00E+00	3.73E+00	3.33E+00	1.11E+00	1.10E+00	3.12E+00	9.89E-01	4.27E-01	2.56E+00	6.00E+00	0.00E+00	1.56E+00	2.69E+01	2.81E+00	1.48E+00	0.00E+00
V36	0.00E+00	5.94E+00	1.46E+01	1.37E+00	1.55E+00	9.89E-01	2.02E+01	8.23E-01	2.47E+00	1.55E+01	2.58E+00	8.45E+00	9.66E+00	1.57E+00	2.84E+00	7.00E+00	0.00E+00	1.83E+01	3.90E+00	2.78E+00
V37	1.27E+00	0.00E+00	1.08E+00	1.70E+00	3.89E+00	1.63E+00	0.00E+00	2.56E+00	3.20E+00	0.00E+00	1.74E+00	7.12E-01	0.00E+00	1.53E-01	2.73E+00	0.00E+00	6.00E-01	0.00E+00	7.30E-01	0.00E+00
V38	3.47E+00	7.77E-01	3.18E+00	1.69E+01	1.33E+00	1.87E+01	0.00E+00	1.49E+00	2.80E+00	0.00E+00	1.37E+00	1.90E+01	4.00E-01	1.95E+00	8.67E-01	8.00E-01	4.62E+00	2.25E+00	2.00E-01	1.80E+00
V39	5.02E+00	1.80E+00	2.04E+00	2.67E+00	7.38E+00	3.46E+00	2.00E+01	5.76E+00	6.73E+00	1.86E+01	3.66E+00	4.37E+00	1.12E+01	6.84E-01	2.31E+00	0.00E+00	7.69E+00	2.21E+00	1.10E+01	1.59E+00
V40	4.61E+00	1.38E+01	1.60E+01	2.93E+00	7.00E-01	2.14E+00	2.22E+00	1.85E+00	2.29E+00	2.04E+00	5.74E+00	2.71E+00	2.19E+00	1.20E+00	2.04E+00	1.81E+01	5.06E+00	2.01E+01	1.58E+00	3.66E+00
V41	0.00E+00	2.45E+00	2.13E-01	7.56E+00	1.38E+01	7.63E+00	4.20E+00	1.16E+01	5.83E+00	3.13E+00	9.91E+00	1.88E+00	1.78E+00	2.21E-01	6.70E+00	1.30E+00	0.00E+00	0.00E+00	2.73E+00	2.48E+00
V42	1.10E+01	8.31E+00	3.35E+00	5.57E+00	1.54E+00	5.90E+00	0.00E+00	1.60E+00	9.52E-01	1.50E+00	0.00E+00	0.00E+00	6.15E-01	2.50E+00	2.13E-01	6.96E+00	9.73E+00	6.69E+00	9.94E-01	2.00E+00
V43	1.63E-01	3.57E+00	5.78E-01	9.07E-01	2.69E+00	1.52E+00	2.03E+00	1.84E+00	2.51E+00	1.49E+00	1.08E+00	3.15E+00	2.67E-01	0.00E+00	2.32E+00	2.30E+00	3.40E-01	1.78E+00	6.00E-01	6.25E+00
V44	2.13E-01	5.07E+00	8.57E+00	4.18E+00	2.90E+00	4.04E+00	1.01E+01	1.45E+00	1.50E+00	7.95E+00	1.68E+00	3.79E+00	9.18E+00	2.07E+00	6.40E-01	8.54E+00	7.27E-01	1.08E+01	1.58E+00	3.27E+00
V45	9.33E-01	6.19E+00	2.67E+00	2.29E+00	4.78E+00	2.05E+00	4.99E-01	2.37E+00	1.58E+00	5.97E-01	2.97E+00	1.71E+00	4.23E-01	1.50E+00	5.76E+00	6.21E+00	1.23E+00	5.77E+00	5.00E-01	8.75E-01
V46	0.00E+00	2.96E+00	6.00E-01	3.33E-01	1.00E+00	2.00E-01	0.00E+00	2.16E+00	2.82E+00	0.00E+00	2.21E-01	5.97E-01	6.00E-01	3.94E-01	6.99E-01	3.63E+00	0.00E+00	1.05E+00	0.00E+00	9.66E-01
V47	4.40E+00	1.42E+00	1.19E+00	8.26E+00	1.90E+00	6.91E+00	5.65E+00	2.30E+00	4.22E+00	4.40E+00	0.00E+00	8.17E+00	5.04E+00	2.01E+00	0.00E+00	1.71E+00	6.63E+00	1.62E+00	2.90E+00	3.00E-01
V48	7.93E+00	7.61E+00	2.82E+00	1.16E+00	8.32E+00	7.06E-01	3.00E-01	6.87E+00	1.01E+01	2.68E+00	3.45E+00	1.42E+00	7.00E-01	1.85E+00	6.33E+00	7.83E+00	9.53E+00	1.77E+00	2.76E+00	8.17E+00
V49	2.13E+00	1.47E+00	4.42E-01	1.11E+01	1.76E+01	9.87E+00	3.17E+00	1.47E+01	1.72E+01	3.74E+00	1.59E+01	6.35E+00	3.83E+00	1.75E+00	1.24E+01	4.16E+00	3.21E+00	1.34E+00	2.76E+00	9.60E-01
V50	9.66E+00	1.65E+01	7.78E-01	0.00E+00	5.76E+00	1.33E-01	4.62E+00	4.25E+00	2.90E+00	6.76E+00	3.30E+00	1.55E+00	3.97E+00	4.31E+00	5.69E+00	2.65E+01	1.03E+01	0.00E+00	1.64E+00	8.67E-01
V51	1.05E+01	8.41E+00	4.35E+00	2.86E+00	1.43E+01	3.15E+00	0.00E+00	1.24E+01	5.75E+00	8.49E-01	7.85E+00	1.58E+00	8.14E-01	3.65E+00	3.28E+00	1.09E+01	1.04E+01	7.75E+00	7.95E-01	3.21E+00
V52	2.48E+00	2.79E+01	1.71E+01	8.75E-01	5.42E+00	2.67E-01	1.00E-01	2.55E+00	3.01E+00	4.99E-01	2.57E+00	5.00E-01	9.24E-01	2.23E+00	5.20E+00	2.80E+01	2.67E+00	2.98E+01	2.30E+00	1.86E+01
V53	4.64E+00	2.72E+00	4.17E+00	4.42E-01	2.67E+01	5.54E-01	3.05E+00	2.24E+01	1.08E+01	3.35E+00	1.02E+01	1.02E+00	1.00E+00	1.50E+00	1.91E+01	7.23E+00	3.37E+00	3.52E+00	3.88E+00	1.12E+00
V54	8.69E-01	3.26E+00	1.78E+00	2.02E+00	1.58E+01	1.22E+00	4.92E+00	8.81E+00	1.17E+01	3.65E+00	6.99E+00	3.04E+00	2.33E+00	0.00E+00	1.31E+01	2.77E+00	2.68E+00	4.51E+00	3.39E+00	2.44E+00
V55	8.92E-01	2.71E+00	7.99E+00	3.96E-01	2.00E-01	8.41E-01	5.54E-01	9.24E-01	6.90E-01	5.43E-01	1.54E+00	1.99E+00	7.33E-01	6.36E-01	1.21E+00	3.13E+00	1.36E+00	8.67E+00	2.00E-01	1.23E+00
V56	6.84E-01	4.34E+00	1.66E+00	1.18E+00	4.12E+00	0.00E+00	0.00E+00	2.01E+00	3.14E+00	0.00E+00	3.02E+00	5.04E-01	0.00E+00	6.00E-01	2.30E+00	4.34E+00	2.40E+00	2.30E+00	1.33E-01	2.00E+00
V57	1.44E+01	8.17E+00	4.42E-01	8.04E+00	1.68E+00	6.71E+00	1.36E+01	1.43E+00	3.40E+00	1.16E+01	1.93E+00	5.18E+00	7.17E+00	5.33E+00	1.70E+00	1.99E+01	1.64E+01	6.11E-01	1.58E+00	2.22E+00
V58	5.42E-01	8.86E+00	3.56E+00	1.43E+00	1.20E+01	1.38E+00	0.00E+00	6.78E+00	5.41E+00	0.00E+00	3.81E+00	1.79E+00	0.00E+00	0.00E+00	6.44E+00	8.83E+00	1.32E+00	7.76E+00	0.00E+00	1.98E+00
V59	7.42E-01	1.80E+01	5.13E+00	1.05E+01	9.00E-01	1.24E+01	3.00E-01	1.00E-01	1.13E+00	1.86E+00	4.42E-01	1.11E+01	2.01E+00	3.27E-01	6.40E-01	1.87E+01	2.42E+00	1.30E+01	2.29E+00	2.60E+00
V60	3.72E+01	2.12E+00	1.04E+00	0.00E+00	1.78E+00	2.00E-01	7.69E+00	1.55E+00	1.43E+00	6.02E+00	1.51E+00	4.28E+00	6.68E+00	9.22E+00	1.19E+00	1.87E+00	4.49E+01	9.45E-01	8.02E+00	0.00E+00
V61	2.88E+00	1.81E+00	3.96E+00	2.21E-01	0.00E+00	0.00E+00	7.48E-01	0.00E+00	0.00E+00	8.79E-01	1.33E-01	2.17E+00	1.23E+00	7.27E-01	3.06E-01	2.71E+00	3.46E+00	5.38E+00	1.30E+00	8.06E-01
V62	5.19E+00	9.20E-01	1.01E+01	4.85E+00	7.31E-01	5.07E+00	8.34E+00	1.00E+00	1.24E+00	6.31E+00	9.43E-01	3.96E+00	4.53E+00	3.52E+00	2.41E+00	1.31E+00	8.21E+00	1.46E+01	1.19E+01	1.08E+00
V63	5.45E+00	3.19E+00	2.81E+00	3.72E+00	3.36E+00	2.64E+00	1.38E+01	2.22E+00	2.36E+00	9.92E+00	1.47E+00	4.27E+00	8.78E+00	3.37E+00	7.00E-01	3.21E+00	7.59E+00	2.57E+00	9.79E+00	9.00E-01
V64	1.30E+00	3.88E+00	1.40E+00	6.74E-01	2.00E-01	5.81E-01	1.77E+00	2.13E-01	6.40E-01	1.34E+00	0.00E+00	6.11E-01	9.29E-01	0.00E+00	0.00E+00	3.52E+00	2.23E+00	3.88E+00	4.00E-01	3.04E+00
V65	2.32E+01	5.35E+00	4.22E+00	1.80E+00	2.00E-01	2.80E+00	1.00E+00	6.36E-01	1.12E+00	2.26E+00	3.00E-01	1.00E+00	1.74E+00	7.55E+00	5.12E-01	7.04E+00	2.56E+01	3.16E+00	2.93E+00	1.57E+00
V66	1.83E+00	1.77E+00	2.00E+00	1.48E+01	6.80E+00	1.57E+01	2.60E+00	3.78E+00	4.33E+00	2.62E+00	2.83E+00	1.34E+00	5.86E-01	3.06E-01	6.25E+00	1.60E+00	2.89E+00	2.09E+00	3.59E+00	3.40E+00
V67	2.67E-01	3.68E+00	2.34E+00	0.00E+00	5.16E-01	5.42E-01	4.01E+00	5.96E-01	8.85E-01	6.35E+00	1.01E+00	9.98E-01	1.77E+00	0.00E+00	9.91E-01	3.18E+00	1.31E+00	2.15E+00	5.09E+00	0.00E+00
V68	2.51E+00	2.42E+01	5.39E+00	7.17E+00	2.22E+01	6.20E+00	0.00E+00	1.26E+01	1.15E+01	0.00E+00	7.65E+00	6.79E+00	6.84E-01	5.47E-01	1.53E+01	3.18E+01	1.05E+00	8.89E+00	0.00E+00	6.70E+00
V69	2.67E+00	7.87E+00	1.48E+00	3.42E-01	4.56E+00	0.00E+00	1.11E+00	5.12E+00	7.25E+00	1.72E+00	1.72E+00	0.00E+00	2.00E-01	1.23E+00	4.87E+00	8.46E+00	3.07E+00	3.45E+00	1.60E+00	1.39E+00
V70	1.14E+01	2.32E+00	7.00E+00	0.00E+00	3.12E+00	0.00E+00	0.00E+00	2.45E+00	3.21E+00	5.73E-01	1.04E+00	9.98E-01	4.42E-01	3.92E+00	2.00E+00	3.74E+00	1.33E+01	8.10E+00	1.26E+00	4.68E+00
V71	7.92E-01	2.21E-01	9.32E-01	2.80E+00	1.00E-01	2.70E+00	7.30E-01	0.00E+00	1.00E-01	3.00E-01	2.67E-01	1.08E+00	8.33E-01	2.00E-01	1.00E-01	2.00E-01	6.32E-01	0.00E+00	0.00E+00	0.00E+00
V72	1.10E+00	8.27E+00	1.19E+00	2.39E+00	2.11E+00	2.02E+00	1.71E+00	1.86E+00	2.70E+00	1.81E+00	6.80E-01	1.54E+00	5.86E-01	2.21E-01	1.48E+00	8.75E+00	1.37E+00	1.84E+00	2.20E+00	1.39E+00
V73	5.89E+00	2.97E+00	1.37E+00	7.31E+00	1.59E+01	6.65E+00	1.18E+01	6.26E+00	5.15E+00	8.32E+00	4.72E+00	2.93E+00	5.64E+00	5.49E+00	8.07E+00	1.05E+01	3.65E+00	1.89E+00	8.57E+00	3.33E+00
V74	2.30E+00	3.02E+00	1.15E+00	8.06E+00	3.12E+00	9.02E+00	8.00E-01	8.14E-01	2.10E+00	1.02E+00	2.21E+00	9.82E+00	5.47E-01	1.96E+00	3.07E+00	2.10E+00	2.28E+00	2.28E+00	5.58E-01	1.00E+00
V75	0.00E+00	4.82E+00	7.97E+00	8.81E+00	3.00E+00	9.60E+00	5.80E+00	2.47E+00	2.35E+00	5.97E+00	2.81E+00	4.24E+00	3.84E+00	5.00E-01	2.53E+00	5.27E+00	1.40E+00	1.19E+01	3.20E+00	2.65E+00
V76	1.68E+01	9.66E-01	6.72E+00	8.83E-01	3.65E+01	6.11E-01	8.94E-01	2.66E+01	1.76E+01	4.16E-01	1.24E+01	1.80E+00	8.14E-01	4.94E+00	1.80E+01	1.08E+00	2.05E+01	4.46E+00	1.26E+00	3.58E+00
V77	6.57E-01	1.08E+00	3.94E-01	4.82E-01	3.42E-01	0.00E+00	6.58E+00	1.61E+00	1.61E+00	6.94E+00	0.00E+00	1.10E+00	7.16E+00	7.72E-01	0.00E+00	4.00E-01	1.47E+00	4.00E-01	9.67E+00	1.40E+00
V78	2.26E+00	6.83E-01	0.00E+00	2.01E+00	6.40E-01	2.09E+00	1.50E+00	2.69E-01	0.00E+00	2.07E+00	7.30E-01	1.11E+00	7.06E-01	5.39E-01	0.00E+00	3.42E-01	2.06E+00	1.00E-01	2.14E+00	0.00E+00
V79	7.61E-01	3.84E+00	6.86E-01	2.39E+00	2.64E+00	2.59E+00	0.00E+00	1.78E+00	8.95E-01	0.00E+00	1.17E+00	1.78E+00	0.00E+00	7.72E-01	2.65E+00	4.81E+00	4.99E-01	6.00E-01	0.00E+00	0.00E+00
V80	5.45E+00	4.79E+00	3.98E+00	1.00E+01	2.59E+00	9.33E+00	2.89E+00	1.74E+00	1.36E+00	4.81E+00	1.62E+00	1.55E+00	3.36E+00	1.54E+00	3.03E+00	3.49E+00	6.15E+00	3.82E+00	0.00E+00	3.57E+00
V81	1.75E+01	3.20E+01	3.25E+00	1.15E+00	4.84E+00	1.48E+00	0.00E+00	3.75E+00	2.82E+00	0.00E+00	2.89E+00	3.02E+00	4.00E-01	2.66E+00	3.83E+00	3.38E+01	1.64E+01	8.28E+00	6.00E-01	7.49E+00
V82	1.18E+01	1.06E+01	8.83E-01	1.25E+01	1.30E+00	1.39E+01	9.31E+00	3.36E+00	4.10E+00	1.17E+01	1.09E+00	7.62E+00	9.73E+00	1.71E+00	8.98E-01	1.89E+00	1.41E+01	1.60E+00	1.75E+01	2.41E+01
V83	4.09E+00	1.33E+00	6.84E-01	3.10E+00	5.86E-01	3.41E+00	0.00E+00	2.69E-01	9.48E-01	0.00E+00	6.05E-01	3.18E+00	0.00E+00	1.19E+00	7.16E-01	0.00E+00	4.01E+00	0.00E+00	0.00E+00	0.00E+00
V84	1.24E+01	9.20E+00	5.67E-01	4.71E-01	2.75E+00	9.43E-01	3.80E+00	3.72E+00	5.50E+00	6.09E+00	9.98E-01	8.95E-01	4.88E+00	4.07E+00	2.18E+00	2.27E+01	1.39E+01	3.00E-01	0.00E+00	4.84E+00
V85	1.29E+00	9.33E+00	1.12E+00	3.73E+00	0.00E+00	4.34E+00	0.00E+00	8.00E-01	1.00E-01	0.00E+00	1.38E+00	3.80E+00	1.00E-01	3.40E-01	6.87E-01	8.74E+00	1.41E+00	1.96E+00	2.13E-01	6.11E-01
V86	3.26E+00	1.87E+00	0.00E+00	3.96E-01	2.11E+01	2.00E-01	0.00E+00	1.24E+01	8.80E+00	0.00E+00	8.89E+00	4.00E-01	0.00E+00	1.40E+00	1.32E+01	0.00E+00	3.57E+00	0.00E+00	1.00E-01	0.00E+00
V87	1.36E+00	5.04E+00	2.56E+00	2.32E+00	2.55E+00	2.62E+00	1.53E+01	3.38E+00	1.67E+00	1.15E+01	4.00E-01	2.31E+00	1.08E+01	2.07E+00	1.12E+00	4.78E+00	1.62E+00	2.54E+00	1.18E+01	6.76E+00
V88	1.49E+01	1.92E+00	2.98E-01	6.40E-01	1.22E+00	5.73E-01	2.69E+00	1.00E-01	0.00E+00	4.81E+00	7.78E-01	1.00E-01	2.52E+00	5.33E+00	1.77E+00	2.36E+00	1.62E+01	8.33E-01	3.60E+00	0.00E+00
V89	5.08E+00	1.71E+00	1.09E+00	8.00E-01	1.96E+00	0.00E+00	1.35E+01	2.93E+00	1.55E+00	1.34E+01	6.05E-01	2.68E+00	5.80E+00	1.71E+00	0.00E+00	1.41E+00	6.54E+00	0.00E+00	0.00E+00	6.05E-01
V90	1.56E+01	1.97E+00	9.80E-01	1.20E+00	1.20E+01	1.70E+00	1.54E+00	8.03E+00	8.00E+00	5.33E-01	4.21E+00	4.59E+00	1.20E+00	4.87E+00	5.67E+00	1.76E+00	1.63E+01	8.00E-01	3.60E+00	1.00E-01
V91	2.34E+00	1.04E+01	7.46E-01	5.59E-01	2.34E+00	0.00E+00	2.85E+00	1.06E+00	9.98E-01	2.89E+00	1.27E+00	7.48E-01	1.19E+00	1.27E+00	1.19E+00	1.16E+01	1.95E+00	2.47E+00	2.01E+00	1.71E+00
V92	0.00E+00	6.00E-01	9.78E-01	4.07E+01	2.00E-01	4.30E+01	3.22E+00	5.17E-01	3.00E-01	2.11E+00	4.16E-01	3.67E+01	1.49E+00	0.00E+00	4.00E-01	3.00E-01	0.00E+00	8.00E-01	0.00E+00	8.00E-01
V93	0.00E+00	4.53E+00	1.66E+01	4.22E+00	2.70E+00	3.17E+00	1.36E+00	1.68E+00	8.62E-01	1.51E+00	1.69E+00	2.28E+00	8.70E-01	0.00E+00	2.19E+00	3.99E+00	1.99E+00	1.89E+01	1.90E+00	3.11E+00
V94	0.00E+00	3.64E+00	4.90E-01	1.16E+01	5.32E+00	1.01E+01	2.69E+00	3.53E+00	1.24E+00	2.88E+00	2.70E+00	4.85E+00	3.42E+00	6.63E-01	2.47E+00	3.14E+00	5.97E-01	7.00E-01	4.73E+00	3.80E+00
V95	7.67E-01	2.07E+01	3.92E+00	1.91E+00	1.72E+01	1.89E+00	9.98E-01	1.02E+01	1.40E+01	1.41E+00	1.06E+01	2.65E+00	1.44E+00	2.00E-01	9.20E+00	2.32E+01	4.03E+00	1.01E+01	2.47E+00	5.83E+00
V96	2.20E+00	1.16E+00	7.67E-01	0.00E+00	1.28E+01	5.22E-01	6.19E+00	1.04E+01	6.13E+00	5.11E+00	5.39E+00	8.00E-01	1.50E+00	9.19E-01	4.28E+00	9.00E-01	1.87E+00	9.45E-01	3.00E+00	1.20E+00
